"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Tyler Eady","YES",1983-08-12,"6.02",195,"RW","Mississauga IceDogs",42,4,11,15,0.36,-20,0,3,3,0,0,31
"Alex White","YES",1983-02-03,"6.00",193,"LW","Belleville Bulls",52,6,8,14,0.27,-5,1,1,2,1,0,19
"Travis Chapman","YES",1983-04-16,"5.10",195,"D","Kitchener Rangers",59,4,10,14,0.24,-13,2,7,9,0,0,22
"Shane O'Brien","YES",1983-08-09,"6.03",226,"D","Kingston Frontenacs",61,2,12,14,0.23,6,0,1,1,0,0,89
"Kyle Neufeld","YES",1983-08-28,"6.01",192,"LW","Sault Ste. Marie Greyhounds",52,6,7,13,0.25,-8,0,2,2,1,0,66
"Jonah Leroux","NO",1982-12-06,"6.01",201,"LW","Brampton Battalion",63,5,8,13,0.21,-14,0,0,0,0,1,30
"Kevin Hurley","YES",1983-05-14,"6.02",187,"RW","North Bay Centennials",49,3,9,12,0.24,1,0,1,1,1,0,27
"Ryan Sharp","YES",1983-01-21,"6.02",175,"LW","Owen Sound Attack",54,5,6,11,0.2,7,0,0,0,1,0,47
"Peter Veltman","NO",1982-11-30,"6.02",189,"C","North Bay Centennials",39,5,5,10,0.26,-2,0,1,1,1,0,47
"Chris Martin","YES",1983-08-02,"6.03",207,"D","Sault Ste. Marie Greyhounds",41,1,9,10,0.24,-15,0,5,5,0,0,19
"Dan Buccella","YES",1983-06-16,"6.01",180,"LW","Peterborough Petes",39,5,4,9,0.23,-3,0,0,0,1,0,128
"Jason Penner","NO",1983-04-01,"6.03",205,"C","Sarnia Sting",52,4,5,9,0.17,-15,0,1,1,0,0,49
"Brad Horan","NO",1983-05-15,"6.04",222,"RW","Kingston Frontenacs",61,3,5,8,0.13,-4,0,0,0,0,0,7
"Andrew Brown","NO",1983-07-05,"6.03",215,"RW","Belleville Bulls",60,2,6,8,0.13,-9,0,1,1,0,0,51
"Jeff Luckovitch","YES",1983-08-24,"5.10",190,"D","Sarnia Sting",51,0,8,8,0.16,0,0,0,0,0,0,108
"Niko Tuomi","YES",1983-02-10,"6.01",198,"D","Guelph Storm",40,0,8,8,0.2,-1,0,1,1,0,0,51
"Jeff Paisley","YES",1983-05-05,"6.03",189,"LW","Mississauga IceDogs",47,4,3,7,0.15,-18,0,0,0,0,0,18
"Victor Spadafora","NO",1982-11-11,"5.11",195,"LW","Kitchener Rangers",18,3,4,7,0.39,-6,1,1,2,1,0,7
"Alan Nolan","YES",1983-07-06,"6.00",195,"LW","Sault Ste. Marie Greyhounds",57,2,5,7,0.12,-7,0,0,0,0,0,109
"Pierre Mitsou","YES",1983-01-06,"6.00",190,"D","Ottawa 67's",51,2,5,7,0.14,10,0,0,0,0,0,33
"Kenny Jung","NO",1983-01-07,"6.01",195,"D","Sarnia Sting",58,1,6,7,0.12,1,0,2,2,0,0,32
"Jordan Brenner","NO",1983-05-06,"6.01",170,"LW","Barrie Colts",55,3,3,6,0.11,-9,0,0,0,1,0,18
"Sal Peralta","YES",1983-07-11,"6.02",192,"C","Windsor Spitfires",28,3,3,6,0.21,0,1,0,1,2,0,6
"Dustin VanBallegooie","YES",1983-03-25,"6.00",200,"D","Sault Ste. Marie Greyhounds",59,1,5,6,0.1,-22,0,1,1,0,0,85
"Frank Burgio","YES",1983-03-05,"6.00",210,"D","Guelph Storm",63,1,5,6,0.1,-7,0,1,1,0,0,56
"Walter Prawdzik","YES",1983-03-21,"6.02",179,"LW","Sudbury Wolves",50,3,1,4,0.08,-6,0,0,0,0,0,40
"Adam Smyth","YES",1983-09-08,"6.01",216,"D","Ottawa 67's",24,2,2,4,0.17,-4,0,0,0,0,0,63
"Tony Williams","YES",1983-02-22,"6.02",200,"LW","Plymouth Whalers",8,2,2,4,0.5,4,0,0,0,0,0,21
"Benjamin Pilon","YES",1983-01-21,"5.10",185,"C","Guelph Storm",27,0,4,4,0.15,-2,0,0,0,0,0,2
"Drew Kivell","NO",1983-02-04,"6.03",220,"D","Sudbury Wolves",67,0,4,4,0.06,15,0,0,0,0,0,75
"Jesse Harnden","YES",1983-03-09,"6.02",212,"LW","Brampton Battalion",22,3,0,3,0.14,-3,1,0,1,0,0,52
"Jan Soukup","YES",1982-09-24,"6.01",190,"LW","Guelph Storm",16,2,1,3,0.19,2,0,0,0,0,0,2
"Josh Patterson","YES",1983-01-22,"6.02",205,"LW","Peterborough Petes",8,1,2,3,0.38,3,0,0,0,0,0,9
"Ryan Thompson","YES",1983-02-10,"6.01",170,"RW","Guelph Storm",36,1,2,3,0.08,0,0,0,0,0,0,39
"Alex MacDonell","YES",1983-08-13,"6.05",210,"D","Brampton Battalion",36,0,3,3,0.08,4,0,0,0,0,0,47
"Travis Parent","YES",1983-08-15,"6.05",225,"D","Brampton Battalion",40,0,3,3,0.08,-2,0,0,0,0,0,30
"Brad Larter","YES",1983-04-26,"6.00",191,"RW","Kitchener Rangers",52,1,1,2,0.04,-8,0,0,0,0,0,74
"Derek McEvoy","YES",1983-02-05,"6.00",190,"C","Oshawa Generals",16,1,1,2,0.13,1,0,0,0,0,0,2
"Kerry Gillis","YES",1983-01-09,"5.10",165,"RW","Peterborough Petes",27,1,1,2,0.07,-6,0,0,0,0,0,30
"Mike Gresdal","NO",1983-03-15,"6.01",191,"D","Kitchener Rangers",50,1,1,2,0.04,-1,0,0,0,0,0,51
"Mike McKeown","YES",1983-07-28,"6.02",202,"D","Erie Otters",49,1,1,2,0.04,13,0,0,0,0,0,70
"Rob Dmytruk","YES",1983-05-28,"5.11",180,"D","Belleville Bulls",41,1,1,2,0.05,-5,0,0,0,0,0,27
"Andrew Archer","NO",1983-05-15,"6.04",198,"D","Guelph Storm",52,0,2,2,0.04,0,0,0,0,0,0,63
"Kris Fraser","NO",1982-09-24,"6.01",170,"D","Owen Sound Attack",17,0,2,2,0.12,-4,0,0,0,0,0,6
"Mike Sellan","NO",1983-07-08,"6.01",210,"D","Toronto St. Michael's Majors",58,0,2,2,0.03,3,0,0,0,0,0,129
"Troy Duncan","YES",1983-04-06,"5.10",180,"RW","Sudbury Wolves",21,0,2,2,0.1,-11,0,0,0,0,0,12
"Brent Varty","YES",1983-02-11,"6.02",188,"LW","London Knights",41,1,0,1,0.02,-3,0,0,0,0,0,30
"Stephane Gervais","YES",1982-10-22,"6.02",182,"RW","Plymouth Whalers",6,1,0,1,0.17,1,0,0,0,0,0,0
"Brad Beloungea","YES",1983-04-26,"6.01",180,"D","Sarnia Sting",29,0,1,1,0.03,-4,0,0,0,0,0,7
"Bryan Hayes","YES",1983-06-06,"6.02",170,"D","Barrie Colts",43,0,1,1,0.02,0,0,0,0,0,0,4
"Matt Livingston","NO",1982-11-21,"5.10",196,"D","Windsor Spitfires",38,0,1,1,0.03,5,0,0,0,0,0,13
"Matt Timmins","YES",1983-03-20,"6.02",185,"D","Mississauga IceDogs",38,0,1,1,0.03,-21,0,0,0,0,0,32
"Mike Self","YES",1983-03-18,"6.04",183,"D","Peterborough Petes",13,0,1,1,0.08,1,0,0,0,0,0,8
"Ryan Morgan","YES",1983-03-17,"6.01",200,"D","North Bay Centennials",33,0,1,1,0.03,3,0,0,0,0,0,30
"Sean Burke","YES",1983-01-14,"6.01",210,"RW","Kingston Frontenacs",12,0,1,1,0.08,0,0,0,0,0,0,0
"Steve Thomas","YES",1982-12-03,"6.01",190,"D","Oshawa Generals",5,0,1,1,0.2,5,0,0,0,0,0,4
"Billy Rochefort","YES",1982-11-02,"6.01",195,"D","Sarnia Sting",15,0,0,0,0,-5,0,0,0,0,0,12
"Brock Yates","YES",1983-04-16,"6.03",202,"RW","Kitchener Rangers",55,0,0,0,0,-9,0,0,0,0,0,64
"Bryan Faulkner","YES",1983-02-11,"6.01",190,"LW","Peterborough Petes",2,0,0,0,0,1,0,0,0,0,0,0
"Chandon Hill","YES",1982-11-20,"6.01",205,"LW","Sarnia Sting",4,0,0,0,0,-2,0,0,0,0,0,0
"Chris Curran","YES",1983-07-24,"6.00",160,"C","Mississauga IceDogs",11,0,0,0,0,-14,0,0,0,0,0,12
"Darryl Goulet","YES",1983-03-19,"6.00",175,"C","North Bay Centennials",1,0,0,0,0,0,0,0,0,0,0,2
"Derrick Schultz","YES",1983-08-16,"6.02",205,"D","Kitchener Rangers",24,0,0,0,0,-5,0,0,0,0,0,19
"Dino Ferrari","YES",1983-09-03,"6.00",190,"LW","Oshawa Generals",5,0,0,0,0,0,0,0,0,0,0,0
"Graeme Lindsay","YES",1982-12-30,"6.00",179,"LW","Belleville Bulls",3,0,0,0,0,-1,0,0,0,0,0,0
"Jamie Lovell","NO",1982-12-27,"6.00",186,"D","London Knights",4,0,0,0,0,0,0,0,0,0,0,0
"Joe Bowcock","YES",1983-06-14,"6.02",183,"D","Barrie Colts",5,0,0,0,0,-1,0,0,0,0,0,0
"Jordan Kennedy","YES",1983-07-12,"6.00",193,"D","Sault Ste. Marie Greyhounds",6,0,0,0,0,2,0,0,0,0,0,9
"Josh Warden","YES",1983-07-21,"5.10",191,"C","Kingston Frontenacs",3,0,0,0,0,0,0,0,0,0,0,2
"Kyle Aitken","YES",1983-06-26,"6.02",170,"D","Peterborough Petes",8,0,0,0,0,3,0,0,0,0,0,0
"Kyle Doherty","YES",1983-05-29,"6.03",200,"D","Oshawa Generals",3,0,0,0,0,0,0,0,0,0,0,0
"Steve Cooke","YES",1983-07-21,"5.11",186,"C","Sault Ste. Marie Greyhounds",5,0,0,0,0,-2,0,0,0,0,0,4
"Todd Meehan","NO",1982-12-23,"6.04",215,"D","Windsor Spitfires",17,0,0,0,0,-6,0,0,0,0,0,20
"Travis Antler","YES",1983-04-15,"6.01",185,"D","Sudbury Wolves",4,0,0,0,0,0,0,0,0,0,0,0
"Tyler Dukelow","NO",1982-12-06,"6.01",180,"RW","Sudbury Wolves",8,0,0,0,0,0,0,0,0,0,0,0
