"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Austin Watson",1992-01-13,"C","Peterborough Petes",4,0,0,0,0,0
"Barclay Goodrow",1993-02-26,"LW","Brampton Battalion",11,0,0,0,0,0
"Barron Smith",1991-04-02,"D","Peterborough Petes",3,0,0,0,0,NA
"Barry Sanderson",1990-04-22,"RW","Saginaw Spirit",3,0,0,0,0,0
"Beau Schmitz",1991-03-26,"D","Plymouth Whalers",9,0,0,0,0,0
"Ben Alavie",1990-01-31,"D","Brampton Battalion",11,0,0,0,0,0
"Ben Chiarot",1991-05-09,"D","Sudbury Wolves",4,0,0,0,0,0
"Ben Thomson",1993-01-16,"LW","Kitchener Rangers",11,0,0,0,0,0
"Blake Parlett",1989-05-13,"D","Mississauga St. Michael's Majors",16,0,0,0,0,0
"Brad Albert",1989-03-06,"D","Brampton Battalion",11,0,0,0,0,0
"Brad Walch",1991-01-24,"D","Saginaw Spirit",6,0,0,0,0,0
"Brady Austin",1993-06-16,"D","Erie Otters",4,0,0,0,0,NA
"Brandon Archibald",1992-03-31,"D","Sault Ste. Marie Greyhounds",5,0,0,0,0,0
"Brett Appio",1991-04-26,"LW","Erie Otters",4,0,0,0,0,NA
"Brett Cook",1991-03-21,"D","Erie Otters",4,0,0,0,0,0
"Brett Theberge",1989-11-03,"C","Peterborough Petes",4,0,0,0,0,NA
"Brett Thompson",1991-01-31,"C","Sault Ste. Marie Greyhounds",5,0,0,0,0,0
"Brian Birkhoff",1991-05-22,"D","Peterborough Petes",2,0,0,0,0,NA
"Brian Lashoff",1990-07-16,"D","Kingston Frontenacs",7,0,0,0,0,NA
"Brian Shaw",1990-01-30,"LW","Sault Ste. Marie Greyhounds",3,0,0,0,0,NA
"Brock Beukeboom",1992-04-01,"D","Sault Ste. Marie Greyhounds",1,0,0,0,0,NA
"Bryan Cameron",1989-02-25,"RW","Barrie Colts",17,0,0,0,0,0
"Cam Fowler",1991-12-05,"D","Windsor Spitfires",19,0,0,0,0,0
"Cameron Odam",1990-06-26,"D","Kingston Frontenacs",7,0,0,0,0,0
"Cameron Wind",1992-01-25,"D","Brampton Battalion",11,0,0,0,0,0
"Carson Dubchak",1991-03-01,"RW","Sault Ste. Marie Greyhounds",5,0,0,0,0,0
"Carter Sandlak",1993-05-18,"LW","Guelph Storm",5,0,0,0,0,0
"Casey Cizikas",1991-02-27,"C","Mississauga St. Michael's Majors",16,0,0,0,0,0
"Chad Lowry",1991-01-24,"D","Kitchener Rangers",3,0,0,0,0,NA
"Charles Sarault",1992-02-20,"C","Kingston Frontenacs",6,0,0,0,0,0
"Charlie Dodero",1992-10-01,"D","Kitchener Rangers",6,0,0,0,0,NA
"Chris Buonomo",1992-04-23,"D","Peterborough Petes",4,0,0,0,0,NA
"Chris DeSousa",1990-10-19,"LW","London Knights",12,0,0,0,0,0
"Chris MacKinnon",1989-07-07,"LW","Kitchener Rangers",20,0,0,0,0,0
"Chris Van Laren",1990-06-04,"D","Guelph Storm",5,0,0,0,0,0
"Chris Wiggin",1990-04-19,"D","Barrie Colts",14,0,0,0,0,0
"Christian Stevens",1991-09-05,"D","Kitchener Rangers",20,0,0,0,0,0
"Christopher Breen",1989-06-29,"D","Peterborough Petes",4,0,0,0,0,0
"Clark Seymour",1993-05-18,"D","Kingston Frontenacs",5,0,0,0,0,NA
"Cody Ceci",1993-12-21,"D","Ottawa 67's",12,0,0,0,0,0
"Cody Lindsay",1990-05-29,"C","Ottawa 67's",12,0,0,0,0,0
"Cody McNaughton",1992-10-16,"RW","Guelph Storm",5,0,0,0,0,NA
"Cody Sol",1991-02-11,"D","Saginaw Spirit",6,0,0,0,0,NA
"Colt Kennedy",1991-01-28,"RW","Kingston Frontenacs",1,0,0,0,0,NA
"Connor Tresham",1991-08-30,"C","Guelph Storm",5,0,0,0,0,NA
"Conor O'Donnell",1989-11-17,"LW","Guelph Storm",5,0,0,0,0,NA
"Corey Bureau",1991-04-23,"RW","Mississauga St. Michael's Majors",16,0,0,0,0,0
"Corey Durocher",1992-05-30,"LW","Kingston Frontenacs",7,0,0,0,0,0
"Corey Syvret",1989-02-19,"D","Guelph Storm",5,0,0,0,0,0
"Craig Duininck",1993-04-29,"D","Windsor Spitfires",19,0,0,0,0,NA
"Craig Moore",1991-02-14,"LW","Brampton Battalion",11,0,0,0,0,0
"Dale Mitchell",1989-04-09,"RW","Windsor Spitfires",19,0,0,0,0,0
"Dalton Prout",1990-03-13,"D","Barrie Colts",17,0,0,0,0,0
"Dalton Smith",1992-06-30,"LW","Ottawa 67's",12,0,0,0,0,0
"Dan Kelly",1989-05-17,"D","Kitchener Rangers",20,0,0,0,0,0
"Dane Fox",1993-10-13,"C","London Knights",2,0,0,0,0,0
"Daniel Catenacci",1993-03-09,"C","Sault Ste. Marie Greyhounds",5,0,0,0,0,0
"Daniel Erlich",1991-03-13,"C","London Knights",12,0,0,0,0,0
"Daniel Maggio",1991-03-04,"D","Sudbury Wolves",3,0,0,0,0,0
"Darren Archibald",1990-02-09,"LW","Barrie Colts",16,0,0,0,0,0
"David Broll",1993-01-04,"LW","Erie Otters",4,0,0,0,0,NA
"David Corrente",1991-05-03,"D","Mississauga St. Michael's Majors",16,0,0,0,0,0
"David Mazurek",1992-02-23,"C","Barrie Colts",7,0,0,0,0,NA
"David Mead",1992-08-24,"D","Sault Ste. Marie Greyhounds",5,0,0,0,0,NA
"David Quesnele",1992-06-12,"LW","Peterborough Petes",3,0,0,0,0,0
"David Shields",1991-01-27,"D","Erie Otters",4,0,0,0,0,NA
"Dean Pawlaczyk",1992-02-04,"LW","Barrie Colts",8,0,0,0,0,NA
"Derek Froats",1992-05-21,"LW","Kingston Frontenacs",7,0,0,0,0,0
"Derek Hartwick",1992-04-12,"D","Ottawa 67's",5,0,0,0,0,NA
"Derek Holden",1991-01-21,"LD","Erie Otters",4,0,0,0,0,0
"Derek Lanoue",1991-04-05,"RW","Windsor Spitfires",17,0,0,0,0,NA
"Derek Schoenmakers",1992-04-17,"RW","Mississauga St. Michael's Majors",1,0,0,0,0,NA
"Devante Smith-Pelly",1992-06-14,"LW","Mississauga St. Michael's Majors",16,0,0,0,0,0
"Domenic Alberga",1992-07-28,"C","Brampton Battalion",11,0,0,0,0,0
"Dominic DeSando",1990-10-15,"C","Sault Ste. Marie Greyhounds",5,0,0,0,0,0
"Dougie Hamilton",1993-06-17,"D","Niagara IceDogs",5,0,0,0,0,0
"Dylan King",1990-07-05,"D","Sault Ste. Marie Greyhounds",5,0,0,0,0,NA
"Dylan MacEachern",1990-04-03,"LW","Niagara IceDogs",5,0,0,0,0,0
"Eddy Leitans-Rinke",1991-07-26,"RW","Sudbury Wolves",4,0,0,0,0,0
"Eric O'Dell",1990-06-21,"C","Sudbury Wolves",4,0,0,0,0,0
"Eric Wellwood",1990-03-06,"LW","Windsor Spitfires",19,0,0,0,0,0
"Erik Gudbranson",1992-01-07,"D","Kingston Frontenacs",7,0,0,0,0,0
"Ethan Werek",1991-06-07,"C","Kingston Frontenacs",6,0,0,0,0,0
"Francis Menard",1992-03-02,"LW","Guelph Storm",5,0,0,0,0,0
"Frank Corrado",1993-03-26,"D","Sudbury Wolves",4,0,0,0,0,0
"Freddie Hamilton",1992-01-01,"LW","Niagara IceDogs",5,0,0,0,0,0
"Garett Hunter",1990-01-18,"C","London Knights",12,0,0,0,0,0
"Garret Ross",1992-05-26,"LW","Saginaw Spirit",6,0,0,0,0,NA
"Garrett Meurs",1993-01-12,"C","Plymouth Whalers",9,0,0,0,0,0
"Greg Nemisz",1990-06-05,"RW","Windsor Spitfires",15,0,0,0,0,0
"Greg Trichilo",1992-01-02,"RW","Sudbury Wolves",2,0,0,0,0,NA
"Gregg Sutch",1992-02-09,"RW","Mississauga St. Michael's Majors",16,0,0,0,0,0
"Gregory Jambrosich",1993-08-12,"C","Sudbury Wolves",1,0,0,0,0,NA
"Harry Young",1989-11-12,"D","Windsor Spitfires",19,0,0,0,0,0
"Ian Watters",1991-12-27,"LW","Brampton Battalion",3,0,0,0,0,0
"Ivan Telegin",1992-02-28,"C","Saginaw Spirit",6,0,0,0,0,0
"Jack Walchessen",1990-04-11,"RW","Peterborough Petes",4,0,0,0,0,NA
"Jacob Muzzin",1989-02-21,"D","Sault Ste. Marie Greyhounds",5,0,0,0,0,0
"Jake Cardwell",1992-05-24,"D","Sudbury Wolves",4,0,0,0,0,0
"Jake Carrick",1990-09-11,"RW","Sault Ste. Marie Greyhounds",5,0,0,0,0,0
"James Livingston",1990-03-08,"RW","Plymouth Whalers",9,0,0,0,0,0
"James Woodcroft",1990-06-16,"LW","Windsor Spitfires",12,0,0,0,0,NA
"Jamie Devane",1991-02-20,"C","Plymouth Whalers",9,0,0,0,0,0
"Jamie Doornbosch",1990-02-01,"D","Peterborough Petes",4,0,0,0,0,0
"Jamie Wise",1991-04-05,"LW","Peterborough Petes",4,0,0,0,0,0
"Jared Knight",1992-01-16,"RW","London Knights",12,0,0,0,0,0
"Jared Staal",1990-08-21,"RW","Sudbury Wolves",3,0,0,0,0,NA
"Jaroslav Kruzik",1990-03-26,"D","Kingston Frontenacs",4,0,0,0,0,NA
"Jason Akeson",1990-06-03,"RW","Kitchener Rangers",20,0,0,0,0,0
"Jay Gilbert",1991-08-15,"D","Plymouth Whalers",9,0,0,0,0,0
"Jeremy Gottzmann",1993-04-02,"C","Erie Otters",4,0,0,0,0,NA
"Jeremy Morin",1991-04-16,"LW","Kitchener Rangers",20,0,0,0,0,0
"Joe Gaynor",1989-01-05,"C","Plymouth Whalers",9,0,0,0,0,0
"Joe Pleckaitis",1989-06-13,"LW","Kingston Frontenacs",5,0,0,0,0,0
"Joe Underwood",1990-01-15,"D","Saginaw Spirit",6,0,0,0,0,NA
"Joey West",1991-02-16,"C","Peterborough Petes",4,0,0,0,0,0
"John Kurtz",1989-05-16,"LW","Sudbury Wolves",4,0,0,0,0,0
"John McFarland",1992-04-02,"C","Sudbury Wolves",4,0,0,0,0,0
"John Moore",1990-12-19,"D","Kitchener Rangers",20,0,0,0,0,0
"Johnson Andrews",1991-02-15,"RW","Niagara IceDogs",5,0,0,0,0,0
"Jon Carnevale",1991-06-21,"RW","Ottawa 67's",12,0,0,0,0,0
"Jonathan Jasper",1991-10-07,"D","Kitchener Rangers",20,0,0,0,0,0
"Jordan Coccimiglio",1993-02-27,"C","Erie Otters",4,0,0,0,0,NA
"Jordan Hill",1989-03-08,"D","Saginaw Spirit",6,0,0,0,0,0
"Jordan Mayer",1991-08-24,"C","Mississauga St. Michael's Majors",16,0,0,0,0,0
"Jordan Nolan",1989-06-23,"LW","Sault Ste. Marie Greyhounds",5,0,0,0,0,0
"Jordan Skellett",1989-11-22,"C","Saginaw Spirit",6,0,0,0,0,0
"Jordan Szwarz",1991-05-14,"RW","Saginaw Spirit",6,0,0,0,0,0
"Joseph Cramarossa",1992-10-26,"C","Mississauga St. Michael's Majors",14,0,0,0,0,0
"Josh Bemis",1990-11-03,"D","Plymouth Whalers",9,0,0,0,0,0
"Josh Brittain",1990-01-03,"LW","Plymouth Whalers",9,0,0,0,0,0
"Josh McFadden",1991-05-23,"D","Sudbury Wolves",4,0,0,0,0,0
"Josh Moes",1989-03-09,"RW","Niagara IceDogs",5,0,0,0,0,0
"Josh Shalla",1991-09-25,"LW","Saginaw Spirit",6,0,0,0,0,0
"Justin Larson",1990-03-23,"C","Peterborough Petes",4,0,0,0,0,NA
"Justin Sefton",1993-04-14,"D","Sudbury Wolves",4,0,0,0,0,NA
"Justin Shugg",1991-12-24,"RW","Windsor Spitfires",18,0,0,0,0,0
"Justin Thomas",1993-01-25,"LW","Sault Ste. Marie Greyhounds",2,0,0,0,0,NA
"Kain Allicock",1990-03-02,"LW","Sudbury Wolves",3,0,0,0,0,0
"Kaine Geldart",1989-08-23,"RW","Kingston Frontenacs",7,0,0,0,0,0
"Keith Maisonville",1992-02-18,"D","Niagara IceDogs",2,0,0,0,0,NA
"Kelly Geoffrey",1990-01-25,"LW","Mississauga St. Michael's Majors",10,0,0,0,0,0
"Ken Peroff",1989-09-22,"D","Brampton Battalion",11,0,0,0,0,0
"Kenny Ryan",1991-07-10,"RW","Windsor Spitfires",19,0,0,0,0,0
"Kristoff Kontos",1993-12-06,"C","Sudbury Wolves",4,0,0,0,0,0
"Kyle Clifford",1991-01-13,"LW","Barrie Colts",17,0,0,0,0,0
"Kyle Pereira",1991-02-02,"D","Brampton Battalion",11,0,0,0,0,0
"Kyle Tarini",1990-01-16,"RW","Sudbury Wolves",3,0,0,0,0,0
"Leigh Salters",1989-03-27,"LW","London Knights",10,0,0,0,0,0
"Leo Jenner",1989-06-27,"D","Plymouth Whalers",9,0,0,0,0,0
"Liam Heelis",1990-09-28,"RW","Peterborough Petes",4,0,0,0,0,0
"Luke Hietkamp",1993-08-15,"RW","Peterborough Petes",2,0,0,0,0,NA
"Luke Pither",1989-04-26,"C","Barrie Colts",17,0,0,0,0,0
"Marc Cantin",1990-03-27,"D","Windsor Spitfires",19,0,0,0,0,0
"Marc Zanetti",1991-05-20,"D","Ottawa 67's",12,0,0,0,0,0
"Marco Insam",1989-06-05,"LW","Niagara IceDogs",5,0,0,0,0,0
"Marcus Foligno",1991-08-10,"LW","Sudbury Wolves",4,0,0,0,0,0
"Mathew Maione",1990-11-21,"D","Guelph Storm",5,0,0,0,0,NA
"Mathew Sisca",1990-10-30,"C","Guelph Storm",5,0,0,0,0,0
"Matias Sointu",1990-02-10,"LW","Sudbury Wolves",4,0,0,0,0,0
"Matt Ashman",1990-05-09,"D","London Knights",12,0,0,0,0,0
"Matt Clark",1990-10-17,"D","Brampton Battalion",7,0,0,0,0,0
"Matt Kennedy",1989-03-04,"RW","Barrie Colts",17,0,0,0,0,0
"Matt MacLeod",1993-07-13,"RW","Brampton Battalion",10,0,0,0,0,0
"Matt Petgrave",1992-01-29,"D","Niagara IceDogs",5,0,0,0,0,0
"Matt Puempel",1993-01-24,"LW","Peterborough Petes",4,0,0,0,0,0
"Matt Stanisz",1990-05-19,"D","Barrie Colts",17,0,0,0,0,0
"Matthew Paton",1991-06-14,"RW","Erie Otters",4,0,0,0,0,NA
"Michael D'Orazio",1990-08-16,"D","London Knights",12,0,0,0,0,0
"Michael Farrell",1990-04-23,"RW","Kingston Frontenacs",7,0,0,0,0,0
"Michael Fine",1991-05-10,"RW","Kingston Frontenacs",7,0,0,0,0,0
"Michael Hasson",1991-10-29,"C","Niagara IceDogs",5,0,0,0,0,0
"Michael Kantor",1992-02-02,"RW","Saginaw Spirit",6,0,0,0,0,NA
"Michael Latta",1991-05-25,"C","Guelph Storm",5,0,0,0,0,0
"Michael MacDonald",1991-05-22,"LW","London Knights",12,0,0,0,0,0
"Michael Quesnele",1989-01-18,"D","Sault Ste. Marie Greyhounds",5,0,0,0,0,0
"Michael Santini",1991-02-22,"LW","Brampton Battalion",10,0,0,0,0,0
"Michael Sgarbossa",1992-07-25,"C","Saginaw Spirit",6,0,0,0,0,0
"Michal Jordan",1990-07-17,"D","Plymouth Whalers",9,0,0,0,0,0
"Micky Sartoretto",1991-03-07,"RW","Kitchener Rangers",18,0,0,0,0,0
"Mike Cazzola",1991-03-08,"C","Erie Otters",4,0,0,0,0,0
"Mike Lomas",1990-08-16,"LW","Peterborough Petes",3,0,0,0,0,NA
"Mike Mascioli",1990-03-18,"RW","Kitchener Rangers",20,0,0,0,0,0
"Mike Schwindt",1991-10-17,"D","Niagara IceDogs",5,0,0,0,0,NA
"Mitch Bennett",1992-01-04,"RD","Barrie Colts",6,0,0,0,0,NA
"Mitch Fillman",1990-06-05,"RW","Saginaw Spirit",6,0,0,0,0,0
"Mitch Gaulton",1990-04-25,"D","Erie Otters",4,0,0,0,0,NA
"Mitch Lebar",1991-01-29,"RW","Kingston Frontenacs",7,0,0,0,0,0
"Mitchell Theoret",1993-06-08,"C","Niagara IceDogs",5,0,0,0,0,0
"Myles McCauley",1991-04-08,"RW","Sault Ste. Marie Greyhounds",5,0,0,0,0,0
"Nathan Moon",1990-01-04,"C","Kingston Frontenacs",7,0,0,0,0,0
"Nazem Kadri",1990-10-06,"C","London Knights",12,0,0,0,0,0
"Nicholas Foglia",1993-03-28,"RW","Ottawa 67's",4,0,0,0,0,NA
"Nick Cousins",1993-07-20,"C","Sault Ste. Marie Greyhounds",5,0,0,0,0,0
"Nick Crawford",1990-02-23,"D","Barrie Colts",17,0,0,0,0,0
"Nick Trecapelli",1991-09-26,"D","Sudbury Wolves",4,0,0,0,0,NA
"Pat Daley",1989-04-08,"RW","Peterborough Petes",4,0,0,0,0,NA
"Patrik Andersson",1990-03-29,"D","Kitchener Rangers",11,0,0,0,0,0
"Paul Cianfrini",1989-04-20,"D","Erie Otters",4,0,0,0,0,NA
"Peter Hermenegildo",1991-02-15,"D","Saginaw Spirit",6,0,0,0,0,0
"Peter Holland",1991-01-14,"C","Guelph Storm",5,0,0,0,0,0
"Phil McRae",1990-03-15,"C","Plymouth Whalers",9,0,0,0,0,0
"Philip Lane",1992-05-29,"RW","Brampton Battalion",11,0,0,0,0,0
"Pieter Schinkelshoek",1992-05-26,"LW","London Knights",4,0,0,0,0,0
"Reggie Traccitto",1989-07-05,"D","Niagara IceDogs",5,0,0,0,0,0
"Reid McNeill",1992-04-29,"D","London Knights",12,0,0,0,0,0
"Riley Brace",1992-03-07,"LW","Mississauga St. Michael's Majors",16,0,0,0,0,0
"RJ Mahalak",1991-12-23,"LW","Plymouth Whalers",4,0,0,0,0,NA
"Rob Flick",1991-03-28,"C","Mississauga St. Michael's Majors",16,0,0,0,0,0
"Robbie Czarnik",1990-01-25,"RW","Plymouth Whalers",9,0,0,0,0,0
"Ryan Gottschalk",1989-12-16,"D","Guelph Storm",5,0,0,0,0,NA
"Ryan Hanes",1992-01-29,"D","Ottawa 67's",9,0,0,0,0,NA
"Ryan Hayes",1989-06-04,"RW","Plymouth Whalers",9,0,0,0,0,0
"Ryan MacLean",1992-02-14,"C","Sault Ste. Marie Greyhounds",1,0,0,0,0,NA
"Ryan Martindale",1991-10-27,"C","Ottawa 67's",12,0,0,0,0,0
"Ryan Murphy",1993-03-31,"D","Kitchener Rangers",20,0,0,0,0,0
"Ryan O'Connor",1992-01-12,"D","Saginaw Spirit",6,0,0,0,0,0
"Ryan Spooner",1992-01-30,"C","Peterborough Petes",3,0,0,0,0,0
"Ryan Strome",1993-07-11,"RW","Niagara IceDogs",5,0,0,0,0,0
"Sam Carrick",1992-02-04,"C","Brampton Battalion",8,0,0,0,0,0
"Sam Lofquist",1990-03-10,"D","Guelph Storm",5,0,0,0,0,NA
"Saverio Posa",1992-01-05,"D","Windsor Spitfires",1,0,0,0,0,NA
"Scott Harrington",1993-03-10,"D","London Knights",12,0,0,0,0,0
"Sean Jones",1990-05-17,"LW","Brampton Battalion",11,0,0,0,0,0
"Seth Griffith",1993-01-04,"RW","London Knights",10,0,0,0,0,0
"Shane Prince",1992-11-16,"LW","Ottawa 67's",12,0,0,0,0,0
"Shayne Rover",1992-01-13,"D","Niagara IceDogs",3,0,0,0,0,NA
"Simon Gronvaldt",1991-01-30,"D","Niagara IceDogs",5,0,0,0,0,0
"Stefan Della Rovere",1990-02-25,"LW","Barrie Colts",17,0,0,0,0,0
"Stephen Gaskin",1991-02-11,"D","Barrie Colts",15,0,0,0,0,0
"Stephen Johnston",1990-02-24,"C","Windsor Spitfires",14,0,0,0,0,0
"Stephen Sanza",1990-03-08,"RW","London Knights",12,0,0,0,0,0
"Stephon Thorne",1990-05-13,"LW","Brampton Battalion",11,0,0,0,0,0
"Steve Reese",1989-01-09,"C","Sudbury Wolves",4,0,0,0,0,0
"Steven Broek",1993-01-10,"LW","Kingston Frontenacs",3,0,0,0,0,NA
"Steven Janes",1993-02-24,"RW","Ottawa 67's",10,0,0,0,0,NA
"Steven Tarasuk",1989-11-01,"D","London Knights",12,0,0,0,0,0
"Stuart Percy",1993-05-18,"D","Mississauga St. Michael's Majors",16,0,0,0,0,0
"T.J. Battani",1989-10-25,"RW","Mississauga St. Michael's Majors",13,0,0,0,0,0
"Taylor Beck",1991-05-13,"RW","Guelph Storm",5,0,0,0,0,0
"Taylor Carnevale",1991-03-15,"C","Barrie Colts",16,0,0,0,0,0
"Taylor Doherty",1991-03-02,"D","Kingston Frontenacs",5,0,0,0,0,0
"Taylor Hall",1991-11-14,"LW","Windsor Spitfires",19,0,0,0,0,0
"Thomas Nesbitt",1990-06-20,"RW","Ottawa 67's",8,0,0,0,0,0
"Tim Billingsley",1990-01-17,"D","Mississauga St. Michael's Majors",16,0,0,0,0,0
"Tim Campbell",1991-02-15,"D","Guelph Storm",5,0,0,0,0,0
"Travis Gibbons",1990-02-28,"D","Ottawa 67's",12,0,0,0,0,0
"Trevor Morbeck",1993-11-21,"RW","Sault Ste. Marie Greyhounds",5,0,0,0,0,NA
"Tyler Carroll",1990-02-10,"LW","Guelph Storm",5,0,0,0,0,0
"Tyler Cuma",1990-01-19,"D","Ottawa 67's",12,0,0,0,0,0
"Tyler G. Brown",1990-02-07,"LW","Plymouth Whalers",9,0,0,0,0,0
"Tyler Graovac",1993-04-27,"C","Ottawa 67's",12,0,0,0,0,NA
"Tyler Hostetter",1991-01-30,"D","Erie Otters",4,0,0,0,0,0
"Tyler J. Brown",1991-04-04,"LW","London Knights",12,0,0,0,0,0
"Tyler Mort",1992-03-01,"D","Kingston Frontenacs",7,0,0,0,0,NA
"Tyler Murovich",1989-12-04,"C","Saginaw Spirit",6,0,0,0,0,0
"Tyler Randell",1991-06-15,"RW","Kitchener Rangers",20,0,0,0,0,0
"Tyler Seguin",1992-01-31,"C","Plymouth Whalers",9,0,0,0,0,0
"Tyler Toffoli",1992-04-24,"RW","Ottawa 67's",12,0,0,0,0,0
"Vern Cooper",1990-12-30,"LW","Sault Ste. Marie Greyhounds",5,0,0,0,0,0
"Vincent Trocheck",1993-07-11,"C","Saginaw Spirit",6,0,0,0,0,0
"William Wallen",1991-08-16,"LW","Mississauga St. Michael's Majors",10,0,0,0,0,0
"Zac Rinaldo",1990-06-15,"LW","Barrie Colts",4,0,0,0,0,0
"Zach Bell",1993-02-13,"D","Brampton Battalion",4,0,0,0,0,NA
"Zach Hall",1993-04-29,"C","Barrie Colts",3,0,0,0,0,0
"Zach Harnden",1989-09-23,"RW","Kingston Frontenacs",7,0,0,0,0,0
"Zack Kassian",1991-01-24,"RW","Windsor Spitfires",19,0,0,0,0,0
"Zack Mitchell",1993-01-07,"RW","Guelph Storm",5,0,0,0,0,0
"Zack Torquato",1989-06-08,"C","Erie Otters",4,0,0,0,0,0
