"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Justin Shugg","NO",44,1991-12-24,1991,"5.11",185,"RW","Windsor Spitfires",18,5,10,15,0.83,0,2,3,5,0,0,0,0,0,10,1
"T.J. Brodie","NO",22,1990-06-07,1990,"6.01",173,"D","Barrie Colts",17,1,14,15,0.88,11,0,4,4,0,1,1,0,0,14,1
"Devante Smith-Pelly","NO",23,1992-06-14,1992,"6.00",216,"LW","Mississauga St. Michael's Majors",16,8,6,14,0.88,-1,4,2,6,0,0,0,2,1,20,1
"Ryan Hayes","NO",10,1989-06-04,1989,"5.10",185,"RW","Plymouth Whalers",9,7,7,14,1.56,8,1,3,4,0,0,0,0,0,15,1
"Casey Cizikas","NO",11,1991-02-27,1991,"6.00",185,"C","Mississauga St. Michael's Majors",16,7,7,14,0.88,-2,2,3,5,0,0,0,1,0,16,1
"Kyle Clifford","NO",13,1991-01-13,1991,"6.02",210,"LW","Barrie Colts",17,5,9,14,0.82,4,1,1,2,0,0,0,0,0,28,1
"Cam Fowler","NO",24,1991-12-05,1991,"6.02",199,"D","Windsor Spitfires",19,3,11,14,0.74,-3,2,6,8,0,0,0,1,0,10,1
"Alex Pietrangelo","NO",7,1990-01-18,1990,"6.04",210,"D","Barrie Colts",17,2,12,14,0.82,3,1,8,9,0,0,0,0,0,8,1
"Tyler Toffoli","NO",16,1992-04-24,1992,"6.00",186,"RW","Ottawa 67's",12,7,6,13,1.08,-2,2,2,4,0,0,0,2,0,10,1
"Anthony Nigro","NO",21,1990-01-11,1990,"6.00",189,"LW","Ottawa 67's",12,6,7,13,1.08,6,1,3,4,0,0,0,0,0,12,1
"Dan Kelly","NO",8,1989-05-17,1989,"6.01",214,"D","Kitchener Rangers",20,4,9,13,0.65,7,1,0,1,0,0,0,0,1,23,1
"Cameron Gaunce","NO",28,1990-03-19,1990,"6.01",203,"D","Mississauga St. Michael's Majors",16,0,13,13,0.81,4,0,5,5,0,1,1,0,0,34,1
"Corey Cowick","NO",27,1989-01-08,1989,"6.02",205,"LW","Ottawa 67's",12,9,3,12,1,3,3,1,4,2,0,2,2,2,27,1
"Sean Jones","NO",17,1990-05-17,1990,"5.10",172,"LW","Brampton Battalion",11,8,4,12,1.09,0,4,2,6,0,0,0,1,1,12,1
"AJ Jenks","NO",22,1990-06-27,1990,"6.02",200,"C","Plymouth Whalers",9,4,8,12,1.33,4,0,2,2,0,0,0,0,0,14,1
"Riley Brace","NO",25,1992-03-07,1992,"5.11",182,"LW","Mississauga St. Michael's Majors",16,3,9,12,0.75,4,1,2,3,0,0,0,1,0,16,1
"Greg Nemisz","NO",64,1990-06-05,1990,"6.04",200,"RW","Windsor Spitfires",15,2,10,12,0.8,0,0,4,4,0,0,0,0,0,12,1
"Nick Crawford","NO",14,1990-02-23,1990,"6.01",183,"D","Barrie Colts",17,0,12,12,0.71,3,0,7,7,0,0,0,0,0,4,1
"Colin Martin","NO",26,1991-06-12,1991,"6.02",196,"LW","London Knights",10,4,7,11,1.1,2,0,5,5,1,0,1,1,0,10,1
"Tyler Seguin","NO",9,1992-01-31,1992,"6.01",186,"C","Plymouth Whalers",9,5,5,10,1.11,-5,3,2,5,0,0,0,0,1,8,1
"Darren Archibald","NO",25,1990-02-09,1990,"6.03",210,"LW","Barrie Colts",16,5,5,10,0.63,-3,2,3,5,0,0,0,1,1,16,1
"Eric Wellwood","NO",67,1990-03-06,1990,"5.11",179,"LW","Windsor Spitfires",19,4,6,10,0.53,9,0,0,0,0,0,0,2,0,6,1
"Cody Hodgson","NO",19,1990-02-18,1990,"6.00",188,"C","Brampton Battalion",11,3,7,10,0.91,-3,0,4,4,1,1,2,1,0,4,1
"Cody Lindsay","NO",34,1990-05-29,1990,"5.09",180,"C","Ottawa 67's",12,3,7,10,0.83,-3,1,2,3,0,0,0,1,0,4,1
"Alex Hutchings","NO",10,1990-11-07,1990,"5.10",179,"RW","Barrie Colts",13,2,8,10,0.77,4,0,4,4,0,0,0,1,0,12,1
"Steven Tarasuk","NO",10,1989-11-01,1989,"5.10",175,"D","London Knights",12,1,9,10,0.83,-2,0,5,5,0,0,0,0,0,14,1
"Stefan Della Rovere","NO",19,1990-02-25,1990,"5.11",200,"LW","Barrie Colts",17,8,1,9,0.53,3,0,0,0,0,0,0,3,0,29,1
"Julian Cimadamore","NO",25,1989-02-18,1989,"5.11",200,"C","Kitchener Rangers",20,6,3,9,0.45,-4,0,0,0,3,0,3,2,1,4,1
"Chris DeSousa","NO",24,1990-10-19,1990,"5.09",196,"LW","London Knights",12,5,4,9,0.75,-1,3,1,4,0,0,0,1,0,32,1
"Ryan Martindale","NO",77,1991-10-27,1991,"6.04",204,"C","Ottawa 67's",12,4,5,9,0.75,-2,2,2,4,0,0,0,1,0,6,1
"Scott Tanski","NO",11,1990-04-19,1990,"6.01",192,"RW","Brampton Battalion",11,3,6,9,0.82,-3,2,3,5,0,1,1,0,1,10,1
"Justin Taylor","NO",93,1989-02-08,1989,"6.00",184,"LW","London Knights",12,3,6,9,0.75,-4,1,1,2,0,1,1,1,0,22,1
"Michael Latta","NO",17,1991-05-25,1991,"6.00",213,"C","Guelph Storm",5,2,7,9,1.8,0,1,2,3,0,0,0,0,0,14,1
"Matthew Tipoff","NO",72,1990-10-04,1990,"6.00",186,"LW","Kitchener Rangers",20,2,7,9,0.45,-6,1,2,3,0,2,2,0,0,6,1
"Michael Catenacci","NO",10,1991-02-12,1991,"5.07",176,"C","Kitchener Rangers",11,4,4,8,0.73,6,0,0,0,1,1,2,1,0,6,1
"Peter Holland","NO",13,1991-01-14,1991,"6.02",198,"C","Guelph Storm",5,3,5,8,1.6,-1,1,2,3,0,0,0,0,0,12,1
"Taylor Carnevale","NO",27,1991-03-15,1991,"6.00",190,"C","Barrie Colts",16,3,5,8,0.5,3,1,0,1,0,0,0,0,0,15,1
"Thomas Nesbitt","NO",9,1990-06-20,1990,"5.11",180,"RW","Ottawa 67's",8,5,2,7,0.88,4,0,0,0,0,0,0,1,1,2,1
"Dustin Ekelman","NO",21,1989-03-29,1989,"6.01",196,"LW","Mississauga St. Michael's Majors",16,5,2,7,0.44,3,0,0,0,1,0,1,3,1,8,1
"Seth Griffith","YES",17,1993-01-04,1993,"5.11",185,"RW","London Knights",10,4,3,7,0.7,1,0,0,0,0,0,0,0,0,2,1
"Leigh Salters","NO",55,1989-03-27,1989,"6.04",225,"LW","London Knights",10,4,3,7,0.7,1,2,1,3,0,0,0,0,0,19,1
"Kalle Ekelund","NO",21,1990-07-25,1990,"6.04",215,"D","London Knights",12,3,4,7,0.58,8,0,0,0,1,0,1,1,0,16,1
"T.J. Battani","NO",27,1989-10-25,1989,"6.01",202,"RW","Mississauga St. Michael's Majors",13,3,4,7,0.54,7,0,0,0,0,0,0,1,1,12,1
"Michael MacDonald","NO",27,1991-05-22,1991,"5.11",178,"LW","London Knights",12,2,5,7,0.58,0,0,1,1,0,0,0,0,0,4,1
"Alex Friesen","NO",8,1991-01-30,1991,"5.10",186,"C","Niagara IceDogs",5,1,6,7,1.4,-5,0,2,2,0,0,0,0,0,8,1
"Ken Peroff","NO",2,1989-09-22,1989,"6.00",191,"D","Brampton Battalion",11,1,6,7,0.64,-4,1,3,4,0,0,0,0,0,8,1
"Michael D'Orazio","NO",51,1990-08-16,1990,"6.02",211,"D","London Knights",12,1,6,7,0.58,11,0,0,0,0,0,0,0,0,24,1
"Dalton Prout","NO",5,1990-03-13,1990,"6.03",223,"D","Barrie Colts",17,1,6,7,0.41,11,0,0,0,0,0,0,0,0,20,1
"Julien Demers","NO",24,1989-09-25,1989,"6.01",215,"D","Ottawa 67's",12,0,7,7,0.58,6,0,0,0,0,1,1,0,0,10,1
"Taylor Beck","NO",19,1991-05-13,1991,"6.02",203,"RW","Guelph Storm",5,3,3,6,1.2,-3,2,0,2,0,0,0,1,0,2,1
"Zach Harnden","NO",17,1989-09-23,1989,"6.02",208,"RW","Kingston Frontenacs",7,3,3,6,0.86,-4,1,2,3,0,0,0,0,0,8,1
"Nathan Moon","NO",10,1990-01-04,1990,"5.11",185,"C","Kingston Frontenacs",7,3,3,6,0.86,-5,2,1,3,0,0,0,0,0,14,1
"Dalton Smith","NO",33,1992-06-30,1992,"6.02",205,"LW","Ottawa 67's",12,3,3,6,0.5,-7,0,2,2,0,0,0,0,0,27,1
"Marc Cantin","NO",11,1990-03-27,1990,"6.01",201,"D","Windsor Spitfires",19,3,3,6,0.32,14,0,0,0,0,0,0,0,0,21,1
"Matt Clark","NO",5,1990-10-17,1990,"6.04",218,"D","Brampton Battalion",7,2,4,6,0.86,-1,1,1,2,0,0,0,0,0,9,1
"Colin Behenna","NO",24,1991-06-06,1991,"5.08",170,"C","Barrie Colts",17,2,4,6,0.35,3,0,0,0,1,0,1,2,0,9,1
"Andrew Merrett","NO",11,1989-04-03,1989,"6.02",195,"RW","Ottawa 67's",12,0,6,6,0.5,8,0,0,0,0,0,0,0,0,6,1
"Mike Mascioli","NO",17,1990-03-18,1990,"5.10",195,"RW","Kitchener Rangers",20,0,6,6,0.3,-8,0,1,1,0,0,0,0,0,20,1
"Jordan Mayer","NO",19,1991-08-24,1991,"5.10",184,"C","Mississauga St. Michael's Majors",16,4,1,5,0.31,4,1,1,2,0,0,0,0,0,6,1
"Gregg Sutch","NO",24,1992-02-09,1992,"6.03",201,"RW","Mississauga St. Michael's Majors",16,4,1,5,0.31,-2,0,0,0,0,0,0,0,0,10,1
"Andrew Agozzino","NO",9,1991-01-03,1991,"5.10",187,"C","Niagara IceDogs",5,3,2,5,1,-6,0,1,1,0,0,0,0,0,15,1
"Mathew Sisca","NO",9,1990-10-30,1990,"5.09",183,"C","Guelph Storm",5,3,2,5,1,1,0,2,2,0,0,0,0,0,10,1
"Ethan Werek","NO",25,1991-06-07,1991,"6.02",188,"C","Kingston Frontenacs",6,3,2,5,0.83,3,1,1,2,0,0,0,0,0,9,1
"Kelly Geoffrey","NO",18,1990-01-25,1990,"5.10",177,"LW","Mississauga St. Michael's Majors",10,3,2,5,0.5,-1,0,0,0,0,0,0,0,0,6,1
"Kenny Ryan","NO",26,1991-07-10,1991,"6.00",210,"RW","Windsor Spitfires",19,3,2,5,0.26,-2,0,0,0,0,0,0,0,0,14,1
"Mike Cazzola","NO",13,1991-03-08,1991,"5.07",175,"C","Erie Otters",4,2,3,5,1.25,-2,1,1,2,0,0,0,0,0,8,1
"Tyler Murovich","NO",11,1989-12-04,1989,"5.08",178,"C","Saginaw Spirit",6,2,3,5,0.83,0,2,1,3,0,0,0,0,0,8,1
"Michael Fine","NO",27,1991-05-10,1991,"6.00",189,"RW","Kingston Frontenacs",7,2,3,5,0.71,0,0,1,1,0,0,0,0,1,6,1
"Shawn Szydlowski","NO",19,1990-08-05,1990,"6.00",210,"RW","Erie Otters",4,1,4,5,1.25,-1,0,1,1,0,1,1,0,0,2,1
"Taylor Doherty","NO",4,1991-03-02,1991,"6.08",230,"D","Kingston Frontenacs",5,1,4,5,1,4,0,1,1,0,0,0,0,0,0,1
"Stephen Gaskin","NO",4,1991-02-11,1991,"6.01",199,"D","Barrie Colts",15,1,4,5,0.33,4,0,0,0,0,0,0,0,0,12,1
"Blake Parlett","NO",13,1989-05-13,1989,"6.01",205,"D","Mississauga St. Michael's Majors",16,1,4,5,0.31,0,0,2,2,0,0,0,1,0,18,1
"Tyler Randell","NO",11,1991-06-15,1991,"6.01",197,"RW","Kitchener Rangers",20,1,4,5,0.25,-7,0,1,1,0,0,0,0,0,19,1
"Michal Jordan","NO",32,1990-07-17,1990,"6.02",190,"D","Plymouth Whalers",9,0,5,5,0.56,1,0,4,4,0,0,0,0,0,8,1
"Tyler Cuma","NO",61,1990-01-19,1990,"6.02",192,"D","Ottawa 67's",12,0,5,5,0.42,-2,0,3,3,0,0,0,0,0,20,1
"Travis Gibbons","NO",55,1990-02-28,1990,"5.10",187,"D","Ottawa 67's",12,0,5,5,0.42,5,0,1,1,0,0,0,0,0,19,1
"Corey Bureau","NO",14,1991-04-23,1991,"5.11",181,"RW","Mississauga St. Michael's Majors",16,0,5,5,0.31,2,0,0,0,0,0,0,0,0,0,1
"Brett Flemming","NO",10,1991-02-26,1991,"5.11",184,"D","Mississauga St. Michael's Majors",16,0,5,5,0.31,5,0,0,0,0,1,1,0,0,10,1
"Joe Gaynor","NO",24,1989-01-05,1989,"6.03",198,"C","Plymouth Whalers",9,3,1,4,0.44,2,0,0,0,0,0,0,1,1,12,1
"Tyler J. Brown","NO",16,1991-04-04,1991,"6.00",192,"LW","London Knights",12,3,1,4,0.33,-4,0,0,0,0,0,0,1,0,13,1
"Tomas Rachunek","NO",8,1991-02-21,1991,"6.00",193,"LW","Sault Ste. Marie Greyhounds",5,2,2,4,0.8,-1,0,0,0,1,0,1,0,0,2,1
"Vincent Trocheck","YES",89,1993-07-11,1993,"6.00",190,"C","Saginaw Spirit",6,2,2,4,0.67,-2,0,2,2,0,0,0,0,0,2,1
"Michael Farrell","NO",24,1990-04-23,1990,"5.10",170,"RW","Kingston Frontenacs",7,2,2,4,0.57,-2,0,0,0,0,0,0,1,0,4,1
"Sam Carrick","NO",16,1992-02-04,1992,"6.00",207,"C","Brampton Battalion",8,2,2,4,0.5,1,0,1,1,0,0,0,0,0,8,1
"Michael Santini","NO",28,1991-02-22,1991,"5.09",173,"LW","Brampton Battalion",10,2,2,4,0.4,1,0,0,0,0,0,0,0,0,4,1
"Shane Prince","NO",18,1992-11-16,1992,"5.11",190,"LW","Ottawa 67's",12,2,2,4,0.33,4,0,0,0,0,0,0,0,0,4,1
"Stephen Sanza","NO",23,1990-03-08,1990,"5.09",186,"RW","London Knights",12,2,2,4,0.33,-3,0,0,0,0,0,0,0,0,6,1
"Rob Flick","NO",26,1991-03-28,1991,"6.02",208,"C","Mississauga St. Michael's Majors",16,2,2,4,0.25,-4,0,0,0,0,0,0,0,0,44,1
"Ryan O'Connor","NO",21,1992-01-12,1992,"5.10",186,"D","Saginaw Spirit",6,1,3,4,0.67,-2,0,2,2,0,0,0,0,0,2,1
"Charles Sarault","NO",12,1992-02-20,1992,"5.11",184,"C","Kingston Frontenacs",6,1,3,4,0.67,1,0,0,0,0,0,0,0,0,4,1
"Matt MacLeod","YES",24,1993-07-13,1993,"6.03",209,"RW","Brampton Battalion",10,1,3,4,0.4,1,0,0,0,0,0,0,0,0,7,1
"Domenic Alberga","YES",21,1992-07-28,1992,"6.01",186,"C","Brampton Battalion",11,1,3,4,0.36,0,0,0,0,0,0,0,0,0,4,1
"Barclay Goodrow","YES",23,1993-02-26,1993,"6.02",214,"LW","Brampton Battalion",11,1,3,4,0.36,-5,0,1,1,0,0,0,0,0,2,1
"Jonathan Jasper","NO",77,1991-10-07,1991,"6.03",215,"D","Kitchener Rangers",20,1,3,4,0.2,-3,0,0,0,0,0,0,1,0,16,1
"Derek Froats","YES",19,1992-05-21,1992,"5.11",178,"LW","Kingston Frontenacs",7,0,4,4,0.57,1,0,0,0,0,0,0,0,0,8,1
"Robbie Czarnik","NO",27,1990-01-25,1990,"6.00",185,"RW","Plymouth Whalers",9,0,4,4,0.44,-3,0,1,1,0,0,0,0,0,6,1
"Brad Albert","NO",6,1989-03-06,1989,"6.00",195,"D","Brampton Battalion",11,0,4,4,0.36,2,0,0,0,0,0,0,0,0,0,1
"John McFarland","NO",18,1992-04-02,1992,"6.01",205,"C","Sudbury Wolves",4,3,0,3,0.75,-1,3,0,3,0,0,0,0,0,2,1
"Philip Lane","YES",10,1992-05-29,1992,"6.03",205,"RW","Brampton Battalion",11,3,0,3,0.27,-3,1,0,1,0,0,0,2,0,14,1
"Anthony Luciani","NO",11,1990-05-13,1990,"5.08",185,"RW","Erie Otters",3,2,1,3,1,0,0,0,0,0,0,0,0,0,7,1
"Greg McKegg","NO",14,1992-06-17,1992,"6.00",200,"C","Erie Otters",4,2,1,3,0.75,-4,0,0,0,1,0,1,0,0,0,1
"Vern Cooper","NO",11,1990-12-30,1990,"5.09",202,"LW","Sault Ste. Marie Greyhounds",5,2,1,3,0.6,-7,0,1,1,0,0,0,0,0,2,1
"Myles McCauley","NO",12,1991-04-08,1991,"6.01",180,"RW","Sault Ste. Marie Greyhounds",5,2,1,3,0.6,-8,2,0,2,0,0,0,0,0,2,1
"Jordan Hill","NO",61,1989-03-08,1989,"6.02",195,"D","Saginaw Spirit",6,2,1,3,0.5,-2,1,0,1,0,0,0,0,0,4,1
"Kaine Geldart","NO",7,1989-08-23,1989,"5.09",175,"RW","Kingston Frontenacs",7,2,1,3,0.43,4,0,0,0,0,0,0,0,0,4,1
"Tyler G. Brown","NO",12,1990-02-07,1990,"6.02",180,"LW","Plymouth Whalers",9,2,1,3,0.33,-1,0,0,0,0,0,0,0,0,2,1
"Craig Moore","NO",12,1991-02-14,1991,"5.11",185,"LW","Brampton Battalion",11,2,1,3,0.27,-3,0,0,0,0,0,0,0,0,8,1
"Thomas Stajan","NO",14,1989-01-07,1989,"6.00",177,"C","Brampton Battalion",11,2,1,3,0.27,-2,0,0,0,1,0,1,0,0,4,1
"Marc Zanetti","NO",10,1991-05-20,1991,"6.00",213,"D","Ottawa 67's",12,2,1,3,0.25,-3,1,0,1,0,0,0,0,0,18,1
"Ryan Lopes","NO",12,1991-02-25,1991,"5.10",181,"C","Mississauga St. Michael's Majors",16,2,1,3,0.19,-1,0,0,0,1,0,1,0,1,4,1
"Derek Holden","NO",26,1991-01-21,1991,"5.10",190,"LD","Erie Otters",4,1,2,3,0.75,-2,1,0,1,0,0,0,0,0,2,1
"Josh McFadden","NO",4,1991-05-23,1991,"6.01",207,"D","Sudbury Wolves",4,1,2,3,0.75,-4,1,2,3,0,0,0,0,0,2,1
"Zack Torquato","NO",22,1989-06-08,1989,"5.11",205,"C","Erie Otters",4,1,2,3,0.75,-3,0,1,1,0,0,0,0,0,0,1
"Adam Comrie","NO",24,1990-07-31,1990,"6.04",213,"D","Guelph Storm",5,1,2,3,0.6,0,0,1,1,0,0,0,0,0,4,1
"Jordan Skellett","NO",23,1989-11-22,1989,"5.11",203,"C","Saginaw Spirit",6,1,2,3,0.5,-6,1,0,1,0,0,0,1,0,7,1
"Jordan Szwarz","NO",10,1991-05-14,1991,"6.00",189,"RW","Saginaw Spirit",6,1,2,3,0.5,0,0,1,1,0,0,0,0,0,0,1
"Erik Gudbranson","NO",6,1992-01-07,1992,"6.04",217,"D","Kingston Frontenacs",7,1,2,3,0.43,0,0,0,0,0,0,0,1,0,6,1
"Alan Quine","YES",9,1993-02-25,1993,"5.11",195,"C","Kingston Frontenacs",7,1,2,3,0.43,0,0,0,0,0,0,0,0,0,0,1
"Leo Jenner","NO",4,1989-06-27,1989,"6.04",224,"D","Plymouth Whalers",9,1,2,3,0.33,3,0,0,0,0,0,0,0,0,12,1
"Garrett Meurs","YES",16,1993-01-12,1993,"6.00",175,"C","Plymouth Whalers",9,1,2,3,0.33,1,0,0,0,0,0,0,0,0,0,1
"Andrew Crescenzi","YES",20,1992-07-29,1992,"6.05",213,"C","Kitchener Rangers",20,1,2,3,0.15,-1,0,0,0,0,0,0,0,0,11,1
"Matias Sointu","NO",28,1990-02-10,1990,"5.10",180,"LW","Sudbury Wolves",4,0,3,3,0.75,-3,0,2,2,0,0,0,0,0,5,1
"Tim Campbell","NO",6,1991-02-15,1991,"6.00",195,"D","Guelph Storm",5,0,3,3,0.6,1,0,1,1,0,0,0,0,0,9,1
"Francis Menard","YES",10,1992-03-02,1992,"6.00",192,"LW","Guelph Storm",5,0,3,3,0.6,1,0,0,0,0,0,0,0,0,0,1
"Ryan Strome","YES",18,1993-07-11,1993,"6.01",192,"RW","Niagara IceDogs",5,0,3,3,0.6,-1,0,2,2,0,0,0,0,0,0,1
"Mitch Lebar","NO",16,1991-01-29,1991,"5.11",191,"RW","Kingston Frontenacs",7,0,3,3,0.43,-3,0,0,0,0,0,0,0,0,4,1
"Ben Alavie","NO",4,1990-01-31,1990,"6.00",198,"D","Brampton Battalion",11,0,3,3,0.27,-3,0,2,2,0,0,0,0,0,6,1
"Kyle Pereira","NO",3,1991-02-02,1991,"6.01",204,"D","Brampton Battalion",11,0,3,3,0.27,-3,0,1,1,0,0,0,0,0,4,1
"Matt Ashman","NO",7,1990-05-09,1990,"6.00",182,"D","London Knights",12,0,3,3,0.25,-10,0,0,0,0,0,0,0,0,0,1
"Cody Ceci","YES",83,1993-12-21,1993,"6.03",215,"D","Ottawa 67's",12,0,3,3,0.25,1,0,2,2,0,0,0,0,0,0,1
"Zac Rinaldo","NO",17,1990-06-15,1990,"5.11",180,"LW","Barrie Colts",4,2,0,2,0.5,1,0,0,0,0,0,0,0,0,11,1
"Austin Watson","NO",14,1992-01-13,1992,"6.03",187,"C","Peterborough Petes",4,2,0,2,0.5,-4,0,0,0,0,0,0,0,0,2,1
"Johnson Andrews","NO",14,1991-02-15,1991,"6.01",205,"RW","Niagara IceDogs",5,2,0,2,0.4,1,0,0,0,0,0,0,0,0,2,1
"Zack Mitchell","YES",23,1993-01-07,1993,"6.00",184,"RW","Guelph Storm",5,2,0,2,0.4,1,0,0,0,0,0,0,0,0,0,1
"Corey Durocher","YES",22,1992-05-30,1992,"6.03",191,"LW","Kingston Frontenacs",7,2,0,2,0.29,3,0,0,0,0,0,0,1,0,4,1
"Barry Sanderson","NO",67,1990-04-22,1990,"5.09",188,"RW","Saginaw Spirit",3,1,1,2,0.67,1,0,0,0,0,0,0,0,1,0,1
"Jake Cardwell","NO",8,1992-05-24,1992,"6.02",206,"D","Sudbury Wolves",4,1,1,2,0.5,-3,1,0,1,0,0,0,0,0,4,1
"Ben Chiarot","NO",7,1991-05-09,1991,"6.03",224,"D","Sudbury Wolves",4,1,1,2,0.5,-6,1,1,2,0,0,0,0,0,6,1
"Marcus Foligno","NO",71,1991-08-10,1991,"6.03",216,"LW","Sudbury Wolves",4,1,1,2,0.5,0,0,0,0,0,0,0,0,0,6,1
"Matt Puempel","YES",18,1993-01-24,1993,"6.00",208,"LW","Peterborough Petes",4,1,1,2,0.5,0,0,1,1,0,0,0,0,0,6,1
"Joey West","NO",19,1991-02-16,1991,"5.09",175,"C","Peterborough Petes",4,1,1,2,0.5,2,0,0,0,0,0,0,0,0,0,1
"Brandon Archibald","NO",3,1992-03-31,1992,"6.04",218,"D","Sault Ste. Marie Greyhounds",5,1,1,2,0.4,-3,0,0,0,0,0,0,0,0,6,1
"Jake Carrick","NO",20,1990-09-11,1990,"5.11",180,"RW","Sault Ste. Marie Greyhounds",5,1,1,2,0.4,-1,0,0,0,0,0,0,0,0,21,1
"Daniel Catenacci","YES",7,1993-03-09,1993,"5.10",191,"C","Sault Ste. Marie Greyhounds",5,1,1,2,0.4,-2,0,0,0,0,0,0,1,0,6,1
"Dominic DeSando","NO",13,1990-10-15,1990,"5.11",183,"C","Sault Ste. Marie Greyhounds",5,1,1,2,0.4,2,0,0,0,0,0,0,0,0,6,1
"Freddie Hamilton","NO",13,1992-01-01,1992,"6.01",190,"LW","Niagara IceDogs",5,1,1,2,0.4,-5,0,0,0,0,0,0,0,0,6,1
"Dylan MacEachern","NO",16,1990-04-03,1990,"6.00",185,"LW","Niagara IceDogs",5,1,1,2,0.4,-7,1,0,1,0,0,0,0,0,8,1
"Josh Moes","NO",19,1989-03-09,1989,"6.03",214,"RW","Niagara IceDogs",5,1,1,2,0.4,-3,1,0,1,0,0,0,0,0,0,1
"Jordan Nolan","NO",19,1989-06-23,1989,"6.02",211,"LW","Sault Ste. Marie Greyhounds",5,1,1,2,0.4,-8,0,1,1,0,0,0,0,0,4,1
"Matt Petgrave","YES",26,1992-01-29,1992,"6.01",190,"D","Niagara IceDogs",5,1,1,2,0.4,-3,1,1,2,0,0,0,0,0,10,1
"Anthony Camara","YES",15,1993-09-04,1993,"6.01",194,"LW","Saginaw Spirit",6,1,1,2,0.33,1,0,0,0,0,0,0,0,0,5,1
"Ivan Telegin","YES",24,1992-02-28,1992,"6.04",185,"C","Saginaw Spirit",6,1,1,2,0.33,-5,0,0,0,0,0,0,0,0,6,1
