"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Andreas Athanasiou","NO",86,1994-08-06,1994,"6.02",200,"LW","London Knights",11,1,4,5,0.45,7,0,0,0,1,0,1,0,0,0,1
"Steven Strong","NO",24,1993-02-16,1993,"6.01",188,"D","Saginaw Spirit",11,1,4,5,0.45,-1,0,0,0,0,1,1,0,0,8,1
"Justin Kea","NO",9,1994-02-07,1994,"6.04",206,"C","Saginaw Spirit",12,1,4,5,0.42,3,0,0,0,1,0,1,0,0,2,1
"Michal Cajkovsky","NO",12,1992-05-06,1992,"6.04",228,"D","Ottawa 67's",18,0,5,5,0.28,3,0,3,3,0,1,1,0,0,14,1
"Matt MacLeod","NO",24,1993-07-13,1993,"6.03",209,"RW","Brampton Battalion",8,4,0,4,0.5,-2,1,0,1,0,0,0,1,0,2,1
"Eric Ming","NO",12,1993-03-31,1993,"5.10",195,"RW","Kitchener Rangers",16,3,1,4,0.25,-10,0,0,0,0,0,0,0,0,2,1
"Joseph Cramarossa","NO",19,1992-10-26,1992,"6.01",192,"C","Belleville Bulls",6,2,2,4,0.67,1,0,0,0,0,0,0,0,0,18,1
"Alex Galchenyuk","NO",94,1994-02-12,1994,"6.02",205,"C","Sarnia Sting",6,2,2,4,0.67,-6,1,2,3,0,0,0,0,0,4,1
"Zack Mitchell","NO",23,1993-01-07,1993,"6.00",184,"RW","Guelph Storm",6,2,2,4,0.67,-4,2,0,2,0,0,0,0,0,2,1
"Mika Partanen","NO",27,1992-10-18,1992,"6.02",202,"LW","Mississauga St. Michaels Majors",6,2,2,4,0.67,1,1,2,3,0,0,0,0,0,7,1
"Christian Thomas","NO",27,1992-05-26,1992,"5.09",170,"RW","Oshawa Generals",6,2,2,4,0.67,-3,0,2,2,0,0,0,0,0,0,1
"Eric Locke","NO",15,1993-11-21,1993,"5.09",182,"C","Saginaw Spirit",12,2,2,4,0.33,-4,1,1,2,0,0,0,0,0,14,1
"Remy Giftopoulos","NO",13,1993-01-13,1993,"6.02",204,"LW","Ottawa 67's",18,2,2,4,0.22,1,1,0,1,0,0,0,0,0,11,1
"Daniel Catenacci","NO",7,1993-03-09,1993,"5.10",191,"C","Owen Sound Attack",5,1,3,4,0.8,-2,0,2,2,1,1,2,0,0,8,1
"Andy Andreoff","NO",15,1991-05-17,1991,"6.01",204,"LW","Oshawa Generals",6,1,3,4,0.67,-6,0,1,1,0,0,0,0,0,4,1
"Luke Judson","NO",14,1991-02-14,1991,"6.01",202,"RW","Belleville Bulls",6,1,3,4,0.67,-2,0,1,1,0,0,0,0,0,9,1
"Kyle Pereira","NO",9,1991-02-02,1991,"6.01",204,"D","Guelph Storm",6,1,3,4,0.67,0,0,0,0,0,0,0,0,0,4,1
"Jamie Wise","NO",18,1991-04-05,1991,"6.00",204,"LW","Mississauga St. Michaels Majors",6,1,3,4,0.67,2,0,2,2,1,0,1,0,0,13,1
"Bo Horvat","YES",53,1995-04-05,1995,"6.00",203,"LW","London Knights",18,1,3,4,0.22,0,0,0,0,0,0,0,0,0,0,1
"Tommy Hughes","NO",14,1992-04-07,1992,"6.02",215,"D","London Knights",19,1,3,4,0.21,9,0,0,0,0,1,1,0,0,20,1
"Domenic Alberga","NO",8,1992-07-28,1992,"6.01",186,"C","Sarnia Sting",6,0,4,4,0.67,0,0,0,0,0,0,0,0,0,4,1
"Charles Sarault","NO",12,1992-02-20,1992,"5.11",184,"C","Sarnia Sting",6,0,4,4,0.67,-2,0,0,0,0,0,0,0,0,4,1
"Mitchell Porowski","NO",21,1991-12-21,1991,"6.04",212,"LW","Brampton Battalion",8,0,4,4,0.5,1,0,0,0,0,0,0,0,0,8,1
"Ben Fanelli","NO",4,1993-03-09,1993,"6.01",204,"D","Kitchener Rangers",16,0,4,4,0.25,-2,0,0,0,0,1,1,0,0,4,1
"Jamie Oleksiak","NO",3,1992-12-21,1992,"6.07",252,"D","Niagara IceDogs",20,0,4,4,0.2,2,0,1,1,0,0,0,0,0,6,1
"Kyle Hope","NO",26,1993-04-20,1993,"6.02",197,"D","Owen Sound Attack",5,3,0,3,0.6,-2,0,0,0,0,0,0,1,0,6,1
"Michael Curtis","NO",7,1993-01-26,1993,"6.00",193,"LW","Belleville Bulls",6,3,0,3,0.5,2,0,0,0,1,0,1,0,0,0,1
"Joshua Leivo","NO",27,1993-05-26,1993,"6.01",191,"LW","Sudbury Wolves",4,2,1,3,0.75,-5,1,1,2,0,0,0,0,0,6,1
"Michael Sgarbossa","NO",92,1992-07-25,1992,"5.11",175,"C","Sudbury Wolves",4,2,1,3,0.75,-3,1,1,2,1,0,1,0,0,6,1
"Reid Boucher","NO",14,1993-09-08,1993,"5.11",187,"LW","Sarnia Sting",6,2,1,3,0.5,0,0,0,0,0,0,0,0,0,4,1
"Kristoff Kontos","NO",16,1993-12-06,1993,"6.02",214,"C","Mississauga St. Michaels Majors",6,2,1,3,0.5,-1,1,0,1,0,0,0,0,0,4,1
"Cody McNaughton","NO",22,1992-10-16,1992,"5.10",185,"RW","Guelph Storm",6,2,1,3,0.5,-2,0,1,1,0,0,0,0,0,4,1
"Julian Melchiori","NO",8,1991-12-06,1991,"6.04",217,"D","Oshawa Generals",6,2,1,3,0.5,-2,1,0,1,0,0,0,0,0,2,1
"Marcus McIvor","NO",4,1994-05-20,1994,"6.02",224,"D","Brampton Battalion",8,2,1,3,0.38,4,0,0,0,0,0,0,0,0,8,1
"Gregg Sutch","NO",22,1992-02-09,1992,"6.03",201,"RW","Barrie Colts",10,2,1,3,0.3,1,0,0,0,0,0,0,0,0,16,1
"Erik Bradford","YES",18,1994-10-19,1994,"6.00",191,"C","Barrie Colts",13,2,1,3,0.23,1,0,1,1,0,0,0,0,1,2,1
"Jamie Devane","NO",23,1991-02-20,1991,"6.05",220,"LW","Plymouth Whalers",13,2,1,3,0.23,-2,0,0,0,1,0,1,0,0,19,1
"Alex Lepkowski","NO",4,1993-04-08,1993,"6.04",214,"D","Barrie Colts",13,2,1,3,0.23,10,1,0,1,0,0,0,1,0,20,1
"Nicholas Foglia","NO",37,1993-03-28,1993,"5.09",181,"C","Ottawa 67's",18,2,1,3,0.17,2,0,0,0,0,0,0,0,0,4,1
"Gemel Smith","NO",9,1994-04-16,1994,"5.11",192,"C","Owen Sound Attack",5,1,2,3,0.6,1,0,0,0,0,0,0,0,0,10,1
"Brendan Gaunce","NO",16,1994-03-25,1994,"6.02",215,"C","Belleville Bulls",6,1,2,3,0.5,-2,1,0,1,0,0,0,0,0,2,1
"Garrett Hooey","NO",24,1994-06-02,1994,"6.01",195,"LW","Belleville Bulls",6,1,2,3,0.5,1,0,0,0,0,0,0,0,0,4,1
"Connor Murphy","NO",55,1993-03-26,1993,"6.05",203,"D","Sarnia Sting",6,1,2,3,0.5,-2,1,2,3,0,0,0,0,0,6,1
"Adam Payerl","NO",18,1991-03-04,1991,"6.03",216,"C","Belleville Bulls",6,1,2,3,0.5,-3,0,0,0,0,0,0,0,0,9,1
"Andrey Pedan","NO",3,1993-07-03,1993,"6.04",211,"D","Guelph Storm",6,1,2,3,0.5,-6,1,2,3,0,0,0,1,0,14,1
"Matt Petgrave","NO",16,1992-01-29,1992,"6.01",190,"D","Oshawa Generals",6,1,2,3,0.5,1,1,0,1,0,0,0,0,0,12,1
"Ryan Spooner","NO",51,1992-01-30,1992,"5.10",175,"C","Sarnia Sting",6,1,2,3,0.5,-6,1,1,2,0,0,0,0,0,8,1
"Daniil Zharkov","YES",17,1994-02-06,1994,"6.04",212,"LW","Belleville Bulls",6,1,2,3,0.5,-3,0,1,1,0,0,0,0,0,2,1
"Zach Bell","NO",7,1993-02-13,1993,"6.02",233,"D","Brampton Battalion",8,1,2,3,0.38,-1,1,1,2,0,1,1,0,0,0,1
"Norm Ezekiel","NO",9,1991-03-17,1991,"5.08",180,"RW","Barrie Colts",13,1,2,3,0.23,-4,0,0,0,0,0,0,1,0,29,1
"Michael Whaley","NO",13,1993-04-11,1993,"5.10",160,"C","Plymouth Whalers",13,1,2,3,0.23,5,0,0,0,0,1,1,0,0,0,1
"Carter Verhaeghe","YES",21,1995-08-14,1995,"6.02",185,"C","Niagara IceDogs",19,1,2,3,0.16,3,0,0,0,0,0,0,0,0,2,1
"Jake Dotchin","YES",5,1994-03-24,1994,"6.03",207,"D","Owen Sound Attack",5,0,3,3,0.6,2,0,0,0,0,0,0,0,0,8,1
"Stephen Gaskin","NO",5,1991-02-11,1991,"6.01",199,"D","Guelph Storm",6,0,3,3,0.5,-1,0,3,3,0,0,0,0,0,2,1
"Geoffrey Schemitsch","NO",28,1992-04-01,1992,"6.02",189,"D","Oshawa Generals",6,0,3,3,0.5,-3,0,2,2,0,0,0,0,0,4,1
"Jason Shaw","NO",5,1992-09-09,1992,"6.00",194,"D","Belleville Bulls",6,0,3,3,0.5,1,0,0,0,0,0,0,0,0,0,1
"Chris Buonomo","NO",20,1992-04-23,1992,"5.11",190,"D","Barrie Colts",13,0,3,3,0.23,4,0,2,2,0,0,0,0,0,12,1
"Brett Cook","NO",3,1991-03-21,1991,"6.00",200,"D","London Knights",19,0,3,3,0.16,8,0,1,1,0,0,0,0,0,6,1
"Nick Czinder","NO",88,1992-06-12,1992,"6.05",230,"RW","Windsor Spitfires",4,2,0,2,0.5,-3,1,0,1,0,0,0,0,0,0,1
"Kerby Rychel","NO",16,1994-10-07,1994,"6.01",202,"LW","Windsor Spitfires",4,2,0,2,0.5,-3,1,0,1,0,0,0,0,0,5,1
"Jamie Lewis","YES",20,1994-08-22,1994,"5.10",204,"C","Brampton Battalion",8,2,0,2,0.25,0,0,0,0,0,0,0,0,0,0,1
"Max Iafrate","NO",34,1994-03-28,1994,"6.02",218,"D","Kitchener Rangers",16,2,0,2,0.13,-7,0,0,0,0,0,0,0,0,2,1
"Jordan Maletta","YES",13,1995-04-30,1995,"6.03",215,"RW","Windsor Spitfires",4,1,1,2,0.5,-1,1,1,2,0,0,0,0,0,6,1
"Nathan Pancel","YES",61,1994-01-05,1994,"6.00",191,"LW","Sudbury Wolves",4,1,1,2,0.5,-1,0,0,0,0,1,1,0,0,6,1
"Brett Welychka","YES",27,1994-03-03,1994,"5.11",189,"C","London Knights",4,1,1,2,0.5,2,0,0,0,0,0,0,0,0,7,1
"Austen Brassard","NO",10,1993-01-14,1993,"6.02",207,"RW","Belleville Bulls",6,1,1,2,0.33,-2,0,0,0,0,0,0,0,0,6,1
"Nathan Chiarlitti","NO",5,1992-02-04,1992,"5.11",188,"D","Sarnia Sting",6,1,1,2,0.33,-3,0,0,0,0,0,0,0,0,7,1
"Dylan DeMelo","NO",2,1993-05-01,1993,"6.00",200,"D","Mississauga St. Michaels Majors",6,1,1,2,0.33,-3,1,1,2,0,0,0,0,0,13,1
"Craig Hottot","NO",16,1992-02-15,1992,"5.11",175,"RW","Sarnia Sting",6,1,1,2,0.33,-1,0,0,0,0,0,0,0,0,6,1
"Jordan Mayer","NO",8,1991-08-24,1991,"5.10",184,"C","Belleville Bulls",6,1,1,2,0.33,-3,0,0,0,0,0,0,1,0,0,1
"Brock McGinn","NO",21,1994-02-02,1994,"6.00",180,"LW","Guelph Storm",6,1,1,2,0.33,-3,0,1,1,0,0,0,0,0,8,1
"Ryan O'Connor","NO",6,1992-01-12,1992,"5.10",186,"D","Barrie Colts",6,1,1,2,0.33,0,0,1,1,0,0,0,0,0,0,1
"Stuart Percy","NO",28,1993-05-18,1993,"6.01",196,"D","Mississauga St. Michaels Majors",6,1,1,2,0.33,-2,0,1,1,0,0,0,0,0,4,1
"Jake Worrad","NO",6,1993-01-10,1993,"6.00",194,"D","Belleville Bulls",6,1,1,2,0.33,-2,0,0,0,0,0,0,0,0,5,1
"Barclay Goodrow","NO",23,1993-02-26,1993,"6.02",214,"RW","Brampton Battalion",8,1,1,2,0.25,1,0,1,1,1,0,1,0,0,6,1
"Patrik Machac","YES",11,1994-04-23,1994,"5.10",172,"C","Brampton Battalion",8,1,1,2,0.25,-2,1,0,1,0,0,0,0,0,8,1
"Terry Trafford","NO",16,1994-02-14,1994,"5.11",190,"C","Saginaw Spirit",12,1,1,2,0.17,1,0,0,0,0,0,0,0,0,9,1
"Colin MacDonald","NO",3,1992-04-16,1992,"6.03",190,"D","Plymouth Whalers",13,1,1,2,0.15,7,0,0,0,0,0,0,0,0,8,1
"Ryan Van Stralen","NO",8,1993-11-10,1993,"6.03",207,"LW","Ottawa 67's",18,1,1,2,0.11,0,0,0,0,0,0,0,0,0,12,1
"Adam Bateman","YES",44,1995-01-05,1995,"5.11",185,"D","Windsor Spitfires",4,0,2,2,0.5,-1,0,0,0,0,0,0,0,0,0,1
"Nick Ebert","NO",22,1994-05-11,1994,"6.00",205,"D","Windsor Spitfires",4,0,2,2,0.5,-3,0,2,2,0,0,0,0,0,8,1
