"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"David Goyette","YES",88,2004-03-27,2004,"5.11",181,"C","Sudbury Wolves",66,33,40,73,1.11,-6,6,9,15,0,2,2,1,2,33,1
"Sean McGurn","NO",16,2002-07-30,2002,"5.11",182,"C","London Knights",66,20,53,73,1.11,14,10,14,24,1,4,5,5,0,16,1
"Danil Gushchin","NO",66,2002-02-06,2002,"5.10",176,"LW","Niagara IceDogs",51,41,30,71,1.39,-13,13,12,25,1,0,1,2,2,50,1
"Mike Petizian","NO",17,2001-02-20,2001,"5.06",167,"LW","Kitchener Rangers",68,34,37,71,1.04,9,4,5,9,5,3,8,3,3,54,1
"Cody Morgan","NO",13,2001-02-01,2001,"6.00",186,"C","London Knights",68,30,41,71,1.04,4,10,12,22,0,0,0,7,0,15,1
"George Diaco","NO",14,2002-02-14,2002,"5.07",170,"LW","Hamilton Bulldogs",68,27,43,70,1.03,35,6,13,19,0,0,0,4,0,12,1
"Joseph Serpa","NO",19,2002-03-23,2002,"5.11",165,"C","Kitchener Rangers",62,20,49,69,1.11,15,5,12,17,3,1,4,2,1,34,1
"J.R. Avon","NO",10,2003-07-04,2003,"6.00",182,"C","Peterborough Petes",64,29,39,68,1.06,-14,10,19,29,2,2,4,4,2,36,1
"Nathan Staios","NO",44,2001-05-17,2001,"5.10",178,"D","Hamilton Bulldogs",59,15,51,66,1.12,40,7,25,32,0,0,0,2,0,76,1
"Louka Henault","NO",43,2001-01-31,2001,"5.11",180,"D","Windsor Spitfires",63,8,57,65,1.03,14,2,26,28,0,1,1,2,0,56,1
"Jan Mysak","NO",19,2002-06-24,2002,"6.00",180,"C","Hamilton Bulldogs",61,34,30,64,1.05,18,15,9,24,0,0,0,3,5,6,1
"Daniel D'Amato","NO",17,2001-04-08,2001,"6.01",177,"RW","Erie Otters",63,24,39,63,1,5,4,13,17,5,4,9,2,2,38,1
"Deni Goure","NO",7,2003-07-15,2003,"5.11",170,"C","Owen Sound Attack",68,24,39,63,0.93,-17,10,17,27,0,0,0,3,1,20,1
"Kyle Jackson","NO",26,2002-10-17,2002,"6.03",201,"C","North Bay Battalion",45,30,32,62,1.38,17,9,9,18,0,0,0,4,2,23,1
"Declan McDonnell","NO",25,2002-02-25,2002,"5.10",189,"RW","Barrie Colts",63,28,34,62,0.98,13,6,7,13,0,2,2,6,2,67,1
"Ryan Humphrey","NO",22,2003-04-08,2003,"6.00",175,"LW","Hamilton Bulldogs",68,25,37,62,0.91,49,2,4,6,0,0,0,5,1,82,1
"Pavel Mintyukov","NO",10,2003-11-25,2003,"6.03",195,"D","Saginaw Spirit",67,17,45,62,0.93,-14,2,16,18,3,1,4,0,1,28,1
"Josh Bloom","NO",17,2003-06-08,2003,"6.02",185,"LW","Saginaw Spirit",67,30,31,61,0.91,-13,5,15,20,7,0,7,6,4,39,1
"Brett Harrison","NO",44,2003-06-07,2003,"6.03",184,"C","Oshawa Generals",65,27,34,61,0.94,-15,12,17,29,0,0,0,4,2,16,1
"Elias Cohen","NO",13,2002-08-31,2002,"6.00",170,"C","Erie Otters",65,24,37,61,0.94,0,6,12,18,2,0,2,2,2,48,1
"Francesco Pinelli","NO",71,2003-04-11,2003,"6.01",185,"C","Kitchener Rangers",55,22,38,60,1.09,4,3,16,19,1,1,2,3,0,31,1
"Christian Kyrou","NO",15,2003-09-16,2003,"5.11",182,"D","Erie Otters",68,18,42,60,0.88,-3,2,17,19,1,4,5,4,0,44,1
"Nolan Burke","NO",86,2002-12-09,2002,"6.01",185,"C","Sarnia Sting",64,34,25,59,0.92,-1,3,7,10,3,1,4,1,0,23,1
"Cedrick Guindon","YES",11,2004-04-21,2004,"5.10",182,"C","Owen Sound Attack",68,30,29,59,0.87,11,4,8,12,2,1,3,5,1,16,1
"Amadeus Lombardi","NO",93,2003-06-05,2003,"5.11",171,"C","Flint Firebirds",67,18,41,59,0.88,9,3,6,9,0,0,0,2,1,24,1
"Brandt Clarke","NO",55,2003-02-09,2003,"6.02",188,"D","Barrie Colts",55,11,48,59,1.07,11,4,22,26,0,0,0,2,0,29,1
"Daniel D'Amico","NO",29,2001-01-26,2001,"5.10",197,"LW","Windsor Spitfires",67,32,26,58,0.87,7,6,4,10,2,0,2,2,2,34,1
"Riley Piercey","NO",19,2002-03-20,2002,"6.03",194,"RW","Flint Firebirds",59,27,31,58,0.98,-8,10,9,19,0,0,0,6,1,73,1
"Ethan Cardwell","NO",11,2002-08-30,2002,"5.11",196,"C","Barrie Colts",49,23,35,58,1.18,20,4,5,9,2,3,5,5,1,28,1
"Nolan Dann","NO",9,2003-05-21,2003,"5.09",182,"LW","Sarnia Sting",64,29,28,57,0.89,-7,9,5,14,0,0,0,3,1,41,1
"Jack Thompson","NO",25,2002-03-19,2002,"6.01",185,"D","Soo Greyhounds",65,21,36,57,0.88,2,7,15,22,1,3,4,5,1,34,1
"Robert Calisti","NO",9,2001-01-25,2001,"5.09",189,"D","Soo Greyhounds",66,21,36,57,0.86,16,6,12,18,2,1,3,2,1,59,1
"Gavin White","NO",10,2002-11-12,2002,"6.01",193,"D","Hamilton Bulldogs",66,10,46,56,0.85,35,2,10,12,0,0,0,3,1,21,1
"Kyle McDonald","NO",19,2002-02-05,2002,"6.04",217,"RW","North Bay Battalion",53,35,20,55,1.04,8,9,6,15,0,1,1,2,3,29,1
"Reid Valade","NO",55,2002-03-14,2002,"5.10",176,"LW","Kitchener Rangers",63,30,25,55,0.87,10,4,7,11,3,1,4,2,2,47,1
"Danny Zhilkin","NO",17,2003-12-19,2003,"6.02",185,"C","Guelph Storm",66,23,32,55,0.83,-12,8,9,17,0,0,0,5,0,24,1
"Servac Petrovsky","YES",18,2004-08-10,2004,"5.11",177,"C","Owen Sound Attack",65,28,26,54,0.83,6,9,10,19,3,1,4,7,1,28,1
"Nathan Allensen","NO",72,2001-05-03,2001,"6.00",202,"D","Barrie Colts",66,15,39,54,0.82,21,6,15,21,1,1,2,3,1,68,1
"Lleyton Moore","NO",12,2002-02-27,2002,"5.08",176,"D","Oshawa Generals",67,5,49,54,0.81,-2,3,20,23,0,0,0,0,0,46,1
"Joe Carroll","NO",14,2001-02-01,2001,"6.03",192,"LW","Peterborough Petes",56,25,28,53,0.95,-13,7,11,18,0,0,0,8,1,77,1
"Theo Hill","NO",16,2002-04-04,2002,"6.00",175,"C","Sarnia Sting",67,21,32,53,0.79,-4,3,9,12,1,0,1,2,2,46,1
"Dalton Duhart","NO",19,2001-01-18,2001,"6.00",180,"LW","Saginaw Spirit",64,21,31,52,0.81,-23,5,7,12,2,1,3,1,0,66,1
"Matyas Sapovaliv","YES",24,2004-02-12,2004,"6.04",195,"C","Saginaw Spirit",68,18,34,52,0.76,-18,7,11,18,2,0,2,0,0,26,1
"Anthony Tabak","NO",16,2001-12-06,2001,"6.05",208,"LW","Barrie Colts",64,15,37,52,0.81,-6,5,13,18,0,0,0,1,0,40,1
"Ethan Burroughs","NO",29,2003-06-19,2003,"5.10",187,"RW","Owen Sound Attack",68,30,21,51,0.75,-4,9,5,14,1,0,1,3,2,33,1
"Dean Loukus","NO",12,2003-02-12,2003,"5.10",180,"RW","Saginaw Spirit",64,22,29,51,0.8,1,4,2,6,1,2,3,1,0,45,1
"Owen Beck","YES",92,2004-02-03,2004,"6.00",190,"C","Mississauga Steelheads",68,21,30,51,0.75,17,5,10,15,1,1,2,2,0,14,1
"Ty Nelson","YES",24,2004-03-30,2004,"5.10",206,"D","North Bay Battalion",66,9,42,51,0.77,24,4,20,24,0,0,0,5,0,39,1
"Matthew Poitras","YES",19,2004-03-10,2004,"5.11",170,"C","Guelph Storm",68,21,29,50,0.74,5,5,7,12,0,0,0,4,0,58,1
"Evan Konyen","YES",91,2004-02-22,2004,"6.00",180,"RW","Sudbury Wolves",66,16,34,50,0.76,-3,5,8,13,0,0,0,2,0,35,1
"Mitchell Smith","NO",22,2002-09-15,2002,"5.11",175,"D","Saginaw Spirit",68,16,34,50,0.74,-32,8,7,15,0,2,2,1,0,41,1
"Oskar Olausson","NO",83,2002-11-10,2002,"6.02",184,"RW","Oshawa Generals",55,26,23,49,0.89,-1,10,7,17,0,0,0,3,1,18,1
"Bryce McConnell-Barker","YES",18,2004-06-04,2004,"6.02",188,"C","Soo Greyhounds",68,23,26,49,0.72,1,7,4,11,0,0,0,2,1,14,1
"Nick DeGrazia","NO",16,2002-12-03,2002,"6.01",181,"C","Sudbury Wolves",65,22,27,49,0.75,-9,3,6,9,3,0,3,1,0,2,1
"Chase Stillman","NO",21,2003-03-19,2003,"6.01",187,"RW","Peterborough Petes",59,19,30,49,0.83,-18,9,6,15,0,3,3,0,0,64,1
"Gavin Hayes","YES",29,2004-05-14,2004,"6.02",178,"RW","Flint Firebirds",65,19,30,49,0.75,8,3,13,16,0,1,1,2,0,18,1
"Brenden Sirizzotti","NO",8,2003-04-14,2003,"6.00",193,"RW","Niagara IceDogs",73,17,32,49,0.67,-39,5,12,17,0,0,0,0,3,24,1
"Andrew Perrott","NO",58,2001-08-24,2001,"6.00",212,"D","Windsor Spitfires",62,5,44,49,0.79,6,4,18,22,0,0,0,1,0,79,1
"Vinzenz Rohrer","YES",24,2004-09-09,2004,"5.11",168,"RW","Ottawa 67's",64,25,23,48,0.75,-9,7,8,15,2,1,3,3,0,14,1
"Connor Lockhart","NO",73,2003-01-21,2003,"5.09",171,"C","Erie Otters",64,23,25,48,0.75,-23,5,4,9,0,0,0,4,1,22,1
"Brett Bressette","NO",89,2003-07-04,2003,"5.09",174,"C","Erie Otters",66,21,27,48,0.73,-1,4,7,11,0,2,2,1,0,13,1
"Zacharie Giroux","NO",77,2003-04-05,2003,"5.06",162,"C","Flint Firebirds",60,14,34,48,0.8,16,3,11,14,3,0,3,2,1,37,1
"Ethan Del Mastro","NO",77,2003-01-15,2003,"6.04",206,"RD","Mississauga Steelheads",68,7,41,48,0.71,34,0,15,15,0,2,2,3,0,91,1
"Colby Barlow","YES",39,2005-02-14,2005,"6.01",190,"LW","Owen Sound Attack",59,30,17,47,0.8,2,5,5,10,0,0,0,7,1,18,1
"Beau Jelsma","YES",53,2004-04-28,2004,"5.10",180,"C","Barrie Colts",68,27,20,47,0.69,12,4,2,6,1,0,1,6,0,23,1
"Mason McTavish","NO",23,2003-01-30,2003,"6.01",207,"C","Hamilton Bulldogs",29,20,27,47,1.62,30,3,9,12,1,0,1,4,1,31,1
"Evan Vierling","NO",41,2002-06-20,2002,"6.00",176,"C","Barrie Colts",55,20,27,47,0.85,3,2,10,12,2,0,2,4,3,15,1
"Tanner Dickinson","NO",71,2002-03-05,2002,"6.00",170,"C","Soo Greyhounds",35,18,29,47,1.34,18,5,17,22,2,1,3,1,1,8,1
"Ryan Winterton","NO",27,2003-09-04,2003,"6.02",190,"RW","Hamilton Bulldogs",37,20,26,46,1.24,35,7,8,15,0,0,0,4,0,23,1
"Kocha Delic","YES",13,2004-03-11,2004,"5.11",198,"C","Sudbury Wolves",65,17,29,46,0.71,6,2,8,10,0,0,0,1,1,29,1
"Noah Sedore","NO",74,2002-02-24,2002,"5.09",168,"LW","Erie Otters",68,17,29,46,0.68,-12,3,10,13,1,2,3,1,2,32,1
"Ryan Abraham","YES",12,2004-04-05,2004,"5.08",168,"C","Windsor Spitfires",64,15,31,46,0.72,18,1,6,7,0,1,1,0,1,60,1
"Ryan O'Rourke","NO",21,2002-05-16,2002,"6.00",174,"D","Soo Greyhounds",51,10,36,46,0.9,7,6,25,31,1,0,1,1,0,87,1
"Nicholas Porco","NO",37,2001-03-12,2001,"6.00",182,"LW","Owen Sound Attack",59,25,20,45,0.76,-2,3,6,9,3,0,3,1,1,27,1
"Tag Bertuzzi","NO",84,2001-02-18,2001,"6.01",199,"LW","Flint Firebirds",63,21,24,45,0.71,7,3,3,6,0,0,0,3,0,26,1
"Calum Ritchie","YES",21,2005-01-21,2005,"6.03",190,"C","Oshawa Generals",65,19,26,45,0.69,-7,10,13,23,0,0,0,2,0,12,1
"Stuart Rolofs","NO",89,2003-03-28,2003,"6.03",201,"LW","Oshawa Generals",62,16,29,45,0.73,-17,5,11,16,2,0,2,0,0,29,1
"Jake Karabela","YES",10,2004-03-07,2004,"5.11",188,"LW","Guelph Storm",68,12,33,45,0.66,14,3,10,13,1,0,1,1,0,28,1
"Coulson Pitre","YES",11,2004-12-13,2004,"6.01",185,"RW","Flint Firebirds",52,23,21,44,0.85,11,0,4,4,0,1,1,4,1,27,1
"Zakary Lavoie","YES",27,2004-03-13,2004,"5.11",194,"RW","Mississauga Steelheads",64,23,21,44,0.69,15,3,2,5,0,1,1,3,2,18,1
"Jack Beck","NO",19,2003-04-12,2003,"6.00",180,"LW","Ottawa 67's",36,22,22,44,1.22,5,5,10,15,2,1,3,3,2,14,1
"Dmitry Kuzmin","NO",79,2003-04-23,2003,"5.10",188,"D","Flint Firebirds",57,18,26,44,0.77,13,4,7,11,1,2,3,4,2,18,1
"Sahil Panwar","NO",26,2002-01-26,2002,"6.00",185,"C","Flint Firebirds",57,17,27,44,0.77,-3,5,8,13,3,1,4,4,0,26,1
"Pano Fimis","YES",19,2004-06-17,2004,"5.11",183,"C","Niagara IceDogs",54,14,30,44,0.81,-13,5,5,10,2,1,3,1,0,26,1
"Cameron Tolnai","NO",10,2002-02-14,2002,"6.01",185,"C","Ottawa 67's",66,10,34,44,0.67,-15,2,15,17,1,1,2,1,1,23,1
"Michael Buchinger","YES",4,2004-04-25,2004,"6.00",191,"D","Guelph Storm",63,5,39,44,0.7,15,2,17,19,0,0,0,1,1,47,1
"Nolan DeGurse","NO",49,2001-10-08,2001,"5.10",178,"C","Sarnia Sting",47,20,23,43,0.91,-22,6,9,15,0,0,0,5,0,22,1
"Paul Ludwinski","YES",19,2004-04-23,2004,"5.11",187,"C","Kingston Frontenacs",67,16,27,43,0.64,2,2,5,7,0,3,3,4,1,20,1
"Aidan Castle","YES",90,2004-01-08,2004,"6.01",180,"RW","Niagara IceDogs",68,15,28,43,0.63,-29,4,8,12,0,0,0,1,0,24,1
"Kasper Larsen","NO",22,2002-09-23,2002,"6.05",229,"LD","Mississauga Steelheads",57,8,35,43,0.75,12,5,13,18,0,1,1,1,0,34,1
"Pasquale Zito","NO",91,2003-06-01,2003,"5.11",184,"C","Windsor Spitfires",49,22,20,42,0.86,-5,8,13,21,1,0,1,2,1,41,1
"Sam Sedley","NO",9,2003-06-08,2003,"5.11",192,"D","Owen Sound Attack",64,4,38,42,0.66,2,0,14,14,0,1,1,1,0,30,1
"Brayden Guy","NO",14,2001-03-03,2001,"6.00",190,"LW","Guelph Storm",57,25,16,41,0.72,-10,7,8,15,1,0,1,2,0,52,1
"Hunter Haight","YES",19,2004-04-04,2004,"5.11",180,"C","Barrie Colts",63,22,19,41,0.65,7,3,5,8,2,1,3,1,0,13,1
"Kalvyn Watson","NO",28,2002-05-15,2002,"5.10",163,"RW","Soo Greyhounds",47,15,26,41,0.87,2,2,7,9,0,0,0,2,0,25,1
"Cameron Butler","NO",42,2002-06-09,2002,"6.04",212,"RW","Oshawa Generals",64,11,30,41,0.64,-27,2,14,16,0,0,0,0,0,78,1
"Ryan Stepien","NO",16,2001-09-19,2001,"5.11",172,"RW","Oshawa Generals",65,25,15,40,0.62,0,4,9,13,1,0,1,2,4,17,1
"Ethan Keppen","NO",92,2001-03-20,2001,"6.02",212,"LW","Flint Firebirds",42,23,17,40,0.95,12,2,2,4,0,2,2,1,3,33,1
"Brendan Sellan","NO",44,2001-01-23,2001,"5.09",172,"LW","Erie Otters",66,20,20,40,0.61,7,5,1,6,1,0,1,4,3,26,1
"Matthew Papais","NO",24,2002-01-29,2002,"5.11",188,"LW","Guelph Storm",60,19,21,40,0.67,8,2,5,7,0,0,0,1,1,23,1
"Mitchell Martin","NO",59,2003-01-06,2003,"6.04",206,"LW","Kitchener Rangers",65,17,23,40,0.62,-19,6,6,12,0,0,0,3,1,63,1
"Max Namestnikov","YES",81,2004-02-06,2004,"5.08",184,"C","Sarnia Sting",68,16,24,40,0.59,-12,5,8,13,0,0,0,3,1,49,1
"Marko Sikic","NO",15,2003-03-24,2003,"6.03",183,"RW","Sarnia Sting",70,15,25,40,0.57,-4,5,7,12,0,1,1,2,0,19,1
"Nick Wong","NO",67,2001-09-17,2001,"5.09",175,"RW","Saginaw Spirit",65,24,15,39,0.6,-18,2,0,2,0,0,0,1,1,32,1
"Stepan Machacek","NO",21,2002-12-05,2002,"6.01",190,"LW","Owen Sound Attack",62,13,26,39,0.63,3,6,6,12,1,1,2,0,1,74,1
"Daniil Chayka","NO",5,2002-10-22,2002,"6.03",179,"D","Guelph Storm",53,7,32,39,0.74,4,2,16,18,0,1,1,2,0,22,1
"Kirill Kudryavtsev","YES",29,2004-02-05,2004,"6.00",202,"D","Soo Greyhounds",68,5,34,39,0.57,13,1,12,13,0,0,0,0,0,10,1
"Ethan Miedema","YES",19,2005-03-22,2005,"6.04",212,"LW","Windsor Spitfires",65,14,24,38,0.58,10,4,3,7,0,0,0,1,1,18,1
"Ethan Ritchie","NO",74,2002-06-04,2002,"6.00",196,"D","Sarnia Sting",65,12,26,38,0.58,8,4,8,12,0,2,2,2,0,40,1
"Lucas Peric","NO",44,2001-01-08,2001,"6.00",180,"D","Kingston Frontenacs",56,11,27,38,0.68,10,5,10,15,0,1,1,0,1,48,1
"Gerard Keane","NO",45,2002-01-30,2002,"6.00",185,"D","London Knights",64,10,28,38,0.59,14,2,9,11,1,1,2,1,2,67,1
"Zayde Wisdom","NO",74,2002-07-07,2002,"5.10",201,"RW","Kingston Frontenacs",43,9,29,38,0.88,8,0,7,7,3,0,3,2,0,29,1
"Gavin Bryant","YES",13,2004-07-24,2004,"5.11",188,"C","Owen Sound Attack",63,9,29,38,0.6,0,1,4,5,0,0,0,1,1,15,1
"Tyler Deline","NO",4,2002-09-07,2002,"5.10",173,"D","Flint Firebirds",61,7,31,38,0.62,11,2,17,19,0,0,0,1,0,60,1
"Braeden Bowman","NO",15,2003-06-26,2003,"6.02",195,"RW","Guelph Storm",60,27,10,37,0.62,14,5,2,7,0,0,0,5,0,18,1
"Nick Lardis","YES",16,2005-07-08,2005,"5.11",185,"RW","Peterborough Petes",63,18,19,37,0.59,-5,4,4,8,0,0,0,2,0,12,1
"Colby Saganiuk","NO",71,2003-02-05,2003,"5.07",157,"C","Erie Otters",58,14,23,37,0.64,-10,2,5,7,0,0,0,0,0,17,1
"Cam Allen","YES",11,2005-01-07,2005,"6.00",197,"D","Guelph Storm",65,13,24,37,0.57,13,7,10,17,0,0,0,2,0,46,1
"Daniel Michaud","NO",91,2003-02-14,2003,"6.03",185,"C","Niagara IceDogs",68,12,25,37,0.54,-33,2,6,8,0,0,0,1,0,42,1
"Samuel Mayer","NO",2,2003-04-15,2003,"6.03",202,"D","Peterborough Petes",68,11,26,37,0.54,8,5,11,16,0,0,0,1,0,78,1
"Jake Murray","NO",43,2002-04-11,2002,"6.03",205,"D","Kingston Frontenacs",65,5,32,37,0.57,25,0,5,5,0,2,2,0,0,23,1
"Camaryn Baber","NO",26,2001-04-04,2001,"5.11",190,"C","London Knights",63,17,19,36,0.57,6,3,1,4,0,1,1,1,3,65,1
"Ryan Gagnier","NO",67,2002-07-16,2002,"6.00",186,"C","Oshawa Generals",65,17,19,36,0.55,8,4,1,5,1,2,3,3,2,32,1
"Luca Pinelli","YES",20,2005-04-05,2005,"5.09",169,"LW","Ottawa 67's",59,14,22,36,0.61,-6,5,6,11,0,0,0,1,0,42,1
"Justin Nolet","NO",95,2001-04-16,2001,"5.11",197,"D","Kitchener Rangers",63,8,28,36,0.57,10,4,10,14,0,3,3,2,0,22,1
"Jake Uberti","NO",13,2002-03-07,2002,"6.02",200,"C","Mississauga Steelheads",52,19,16,35,0.67,7,7,5,12,0,0,0,2,1,69,1
"Brady Stonehouse","YES",17,2004-08-06,2004,"5.10",194,"RW","Ottawa 67's",68,18,17,35,0.51,-10,5,2,7,1,2,3,2,2,52,1
"Cooper Walker","NO",28,2002-07-11,2002,"6.00",178,"C","Guelph Storm",68,15,20,35,0.51,-1,1,5,6,2,0,2,2,0,18,1
"Lawson Sherk","NO",39,2003-05-03,2003,"6.03",198,"C","Hamilton Bulldogs",63,12,23,35,0.56,18,2,4,6,0,0,0,2,1,70,1
"Josh Currie","NO",71,2002-07-01,2002,"6.02",177,"LW","Windsor Spitfires",69,12,23,35,0.51,-9,2,3,5,2,1,3,1,0,47,1
"Max McCue","NO",39,2003-02-10,2003,"6.01",183,"LW","London Knights",64,9,26,35,0.55,13,1,1,2,0,1,1,2,1,51,1
"Liam Van Loon","NO",88,2001-08-17,2001,"6.00",185,"LW","Niagara IceDogs",41,20,14,34,0.83,-12,3,2,5,1,1,2,2,1,37,1
"Brendan Hoffmann","NO",91,2001-10-09,2001,"6.03",223,"C","Erie Otters",63,20,14,34,0.54,-5,6,2,8,3,2,5,2,2,50,1
"Dalyn Wakely","YES",14,2004-03-05,2004,"6.01",198,"C","North Bay Battalion",67,20,14,34,0.51,6,2,1,3,1,0,1,2,0,21,1
"Liam Gilmartin","NO",11,2003-01-07,2003,"6.02",184,"LW","London Knights",55,16,18,34,0.62,10,2,4,6,1,0,1,1,0,48,1
"Calem Mangone","YES",7,2004-11-04,2004,"5.09",165,"RW","Saginaw Spirit",47,13,21,34,0.72,-12,2,4,6,0,0,0,2,0,28,1
"Arber Xhekaj","NO",8,2001-01-30,2001,"6.04",204,"D","Hamilton Bulldogs",51,12,22,34,0.67,44,2,3,5,1,3,4,1,0,138,1
"Owen Van Steensel","YES",16,2004-08-04,2004,"5.10",185,"LW","North Bay Battalion",66,10,24,34,0.52,21,3,0,3,0,0,0,1,0,12,1
"Jacob Holmes","NO",4,2003-07-04,2003,"6.02",211,"D","Sudbury Wolves",63,7,27,34,0.54,-13,3,9,12,0,0,0,0,1,26,1
"Carson Rehkopf","YES",16,2005-01-07,2005,"6.02",202,"C","Kitchener Rangers",65,18,15,33,0.51,-20,5,2,7,0,0,0,1,0,42,1
"Vsevolod Gaidamak","NO",28,2003-04-09,2003,"5.11",196,"C","Ottawa 67's",60,16,17,33,0.55,1,4,4,8,0,0,0,5,2,26,1
"Aidan Prueter","NO",94,2001-12-21,2001,"5.10",190,"LW","Mississauga Steelheads",67,14,19,33,0.49,11,4,4,8,0,0,0,3,0,59,1
"Roman Schmidt","NO",27,2003-02-27,2003,"6.05",216,"D","Kitchener Rangers",68,11,22,33,0.49,-9,5,6,11,0,2,2,1,1,41,1
"Dakota Betts","NO",77,2001-08-21,2001,"6.01",195,"D","Niagara IceDogs",61,8,25,33,0.54,-26,2,8,10,0,1,1,2,0,93,1
"Marc Boudreau","NO",28,2003-04-29,2003,"6.02",190,"LW","Sudbury Wolves",71,10,22,32,0.45,-11,2,3,5,0,0,0,1,0,81,1
"Ty Collins","NO",71,2002-06-11,2002,"6.00",176,"RW","Mississauga Steelheads",54,14,17,31,0.57,8,3,5,8,1,0,1,0,0,41,1
"Quentin Musty","YES",27,2005-07-06,2005,"6.02",200,"LW","Sudbury Wolves",50,12,19,31,0.62,-21,1,5,6,0,0,0,4,0,70,1
"Jacob Maillet","NO",16,2003-03-13,2003,"6.01",193,"C","Windsor Spitfires",69,10,21,31,0.45,3,0,0,0,0,2,2,1,1,8,1
