"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Jorian Donovan",2004-04-05,"D","Hamilton Bulldogs",64,3,19,22,0.34,25,0,3,0,0,29
"Landon Sim",2004-07-17,"LW","London Knights",64,12,9,21,0.33,-4,0,1,2,1,56
"Angus MacDonell",2005-05-11,"C","Sarnia Sting",56,10,11,21,0.38,1,1,1,0,0,42
"Cole Brown",2005-04-27,"RW","Hamilton Bulldogs",49,9,12,21,0.43,15,1,0,0,0,16
"Dylan Roobroeck",2004-07-27,"LW","Niagara IceDogs",64,8,13,21,0.33,-23,2,1,1,0,22
"Alexis Daviault",2005-06-17,"D","Sarnia Sting",59,6,15,21,0.36,-3,2,6,1,0,42
"Will Gerrior",2004-03-02,"LW","Ottawa 67's",65,8,12,20,0.31,-17,4,5,0,0,30
"Jacob LeBlanc",2004-06-03,"D","Kitchener Rangers",68,4,16,20,0.29,4,0,2,1,0,26
"Thomas Budnick",2004-02-14,"D","Kingston Frontenacs",68,2,18,20,0.29,7,0,1,1,0,56
"Thomas Sirman",2004-03-05,"D","Ottawa 67's",58,2,18,20,0.34,-15,0,5,1,0,47
"Ethan Hay",2005-01-15,"C","Flint Firebirds",59,8,11,19,0.32,-3,1,0,0,1,78
"Justin Cloutier",2005-06-20,"RW","Soo Greyhounds",68,8,11,19,0.28,-9,2,1,1,0,31
"Connor Toms",2004-03-13,"D","Soo Greyhounds",56,4,15,19,0.34,11,0,0,1,0,19
"Colton Smith",2004-02-09,"LW","London Knights",41,13,5,18,0.44,-11,8,4,1,0,30
"Jonathan Melee",2004-01-15,"C","Peterborough Petes",60,10,8,18,0.3,-15,1,0,1,1,16
"Tai York",2004-06-18,"LW","Barrie Colts",43,8,10,18,0.42,-4,0,1,1,1,10
"Cooper Matthews",2004-02-11,"RW","Barrie Colts",60,7,11,18,0.3,-6,2,4,1,0,4
"Thomas Chafe",2005-04-19,"RW","Owen Sound Attack",66,5,13,18,0.27,-11,2,0,0,1,8
"Cal Uens",2005-02-11,"D","Owen Sound Attack",68,4,14,18,0.26,1,0,3,1,0,45
"Nolan Collins",2004-04-28,"D","Sudbury Wolves",65,4,14,18,0.28,-1,1,0,1,0,56
"Declan Waddick",2005-01-24,"C","Niagara IceDogs",57,8,9,17,0.3,-9,0,0,1,0,11
"Evan Klein",2004-01-12,"LW","Saginaw Spirit",58,8,9,17,0.29,-12,0,1,0,0,34
"Roenick Jodoin",2004-09-10,"C","Barrie Colts",47,6,11,17,0.36,-8,1,1,0,0,12
"Chris Grisolia",2005-04-30,"C","Barrie Colts",67,5,12,17,0.25,-3,0,0,0,0,18
"Alec Leonard",2004-05-13,"D","Niagara IceDogs",64,5,11,16,0.25,-40,0,0,0,0,36
"Beau Akey",2005-02-11,"D","Barrie Colts",61,5,11,16,0.26,-3,2,4,0,0,30
"Cameron Mercer",2005-05-27,"C","Kitchener Rangers",64,5,11,16,0.25,-18,1,0,0,0,10
"Donovan McCoy",2004-11-10,"D","Peterborough Petes",61,0,16,16,0.26,9,0,1,0,0,64
"Brody Crane",2004-05-29,"LW","London Knights",56,8,7,15,0.27,-3,1,1,0,0,27
"Denver Barkey",2005-04-27,"C","London Knights",53,7,8,15,0.28,-6,1,1,0,0,16
"Tnias Mathurin",2004-01-15,"D","North Bay Battalion",44,3,12,15,0.34,17,0,0,0,0,26
"Matthew Buckley",2005-03-21,"RW","Oshawa Generals",59,9,5,14,0.24,-5,1,0,0,0,14
"Anthony Romani",2005-07-12,"RW","North Bay Battalion",54,8,6,14,0.26,-5,0,0,2,0,10
"Michael Podolioukh",2004-11-28,"C","North Bay Battalion",62,7,7,14,0.23,7,0,0,1,0,14
"Alex Pharand",2005-01-05,"C","Sudbury Wolves",56,6,8,14,0.25,-16,1,0,0,0,16
"Samuel Assinewai",2004-04-16,"LW","Flint Firebirds",40,5,9,14,0.35,8,0,0,0,0,2
"Adam Zidlicky",2005-01-28,"C","Kitchener Rangers",62,6,7,13,0.21,-10,0,0,1,0,22
"Simon Slavicek",2004-02-02,"C","Flint Firebirds",40,6,7,13,0.33,6,0,1,2,0,8
"Nick DeAngelis",2004-05-22,"D","Windsor Spitfires",63,4,9,13,0.21,-3,0,1,1,0,26
"Ryan Struthers",2004-01-02,"C","Niagara IceDogs",62,3,10,13,0.21,-9,0,0,0,0,34
"Andrei Malyavin",2004-01-30,"D","Sarnia Sting",44,2,11,13,0.3,-2,1,3,0,0,10
"Matthew Mania",2005-01-11,"D","Sudbury Wolves",49,2,11,13,0.27,-24,1,4,0,0,24
"Tristan Bertucci",2005-07-12,"D","Flint Firebirds",62,1,12,13,0.21,26,0,1,0,0,29
"Konnor Smith",2004-11-06,"D","Peterborough Petes",52,4,8,12,0.23,-5,0,0,0,0,53
"Owen Outwater",2005-01-04,"LW","North Bay Battalion",64,4,8,12,0.19,-7,0,0,0,0,14
"Ty Petrou",2004-05-10,"C","Flint Firebirds",43,3,9,12,0.28,-2,0,1,1,0,23
"Luca Marrelli",2005-10-04,"D","Oshawa Generals",62,0,12,12,0.19,-6,0,0,0,0,18
"Nic Sima",2005-03-31,"RW","North Bay Battalion",59,4,7,11,0.19,-17,0,0,0,0,22
"Matthew Mayich",2004-12-21,"D","Ottawa 67's",60,3,8,11,0.18,-9,0,0,0,0,59
"Taos Jordan",2004-03-29,"D","Owen Sound Attack",54,1,10,11,0.2,6,0,1,0,0,14
"James Petrovski",2005-08-12,"D","Flint Firebirds",57,3,7,10,0.18,12,0,0,1,0,22
"Julian Fantino",2004-02-05,"RW","Owen Sound Attack",55,3,7,10,0.18,-14,0,1,1,0,33
"Lucas Moore",2005-06-07,"D","Hamilton Bulldogs",34,3,7,10,0.29,22,0,0,0,0,18
"Taeo Artichuk",2005-02-15,"C","Erie Otters",59,3,7,10,0.17,-23,0,0,0,0,15
"Caeden Carlisle",2004-01-31,"D","Soo Greyhounds",55,5,4,9,0.16,-4,0,0,0,0,59
"Ryan McGuire",2004-02-29,"C","Guelph Storm",50,5,4,9,0.18,0,0,0,2,0,37
"Antonino Pugliese",2004-04-09,"LW","Kitchener Rangers",31,4,5,9,0.29,9,0,0,1,0,6
"Christopher Thibodeau",2005-10-13,"C","Kingston Frontenacs",51,4,5,9,0.18,-15,1,0,0,0,16
"Luke Torrance",2004-03-30,"LW","Oshawa Generals",44,4,5,9,0.2,-6,0,0,0,0,4
"Ryder McIntyre",2004-07-15,"RW","Sarnia Sting",58,4,5,9,0.16,-10,0,1,0,0,55
"Adrian Misaljevic",2004-07-10,"LW","Kitchener Rangers",31,3,6,9,0.29,-8,0,0,0,0,7
"Lorenzo Bonaiuto",2004-04-20,"LW","Owen Sound Attack",34,3,6,9,0.26,-9,0,0,1,0,14
"Lucas Signoretti",2004-03-30,"LW","Erie Otters",58,3,5,8,0.14,-14,0,0,1,0,12
"Michael Derbidge",2005-04-04,"LW","Sudbury Wolves",38,3,5,8,0.21,-3,0,0,0,0,22
"Brad Gardiner",2005-03-06,"C","Ottawa 67's",53,3,4,7,0.13,-14,0,1,0,0,8
"Andrew Wycisk",2005-07-01,"D","Niagara IceDogs",59,2,5,7,0.12,-13,0,0,0,0,6
"Ben Bujold",2004-03-03,"C","London Knights",47,2,5,7,0.15,0,0,0,0,1,11
"Charlie Paquette",2005-12-06,"RW","Guelph Storm",54,2,5,7,0.13,7,0,0,0,0,34
"Derek Smyth",2004-04-17,"D","Ottawa 67's",53,2,5,7,0.13,1,0,0,0,0,34
"Bronson Ride",2005-01-14,"D","Windsor Spitfires",37,1,6,7,0.19,8,0,0,0,0,16
"Dylan Gordon",2004-08-13,"LD","Mississauga Steelheads",31,1,6,7,0.23,12,0,0,1,0,8
"Cameron Lowe",2004-03-04,"C","Erie Otters",47,4,2,6,0.13,-17,0,0,0,0,12
"Chase Coughlan",2005-06-17,"RW","Guelph Storm",36,4,2,6,0.17,-2,0,0,1,0,34
"Chris Barlas",2005-01-10,"C","Ottawa 67's",48,4,2,6,0.13,-12,0,1,0,0,59
"Jackson Stewart",2004-06-18,"LW","Kingston Frontenacs",55,4,2,6,0.11,-9,0,0,0,0,67
"Trent Swick",2004-04-25,"LW","Kitchener Rangers",47,4,2,6,0.13,-12,0,0,0,0,17
"Nathan Poole",2004-07-28,"C","Kingston Frontenacs",55,3,3,6,0.11,-18,0,0,0,0,66
"Ben Lalkin",2005-02-07,"LW","Sarnia Sting",37,2,4,6,0.16,-5,0,0,0,0,12
"Jordyn Ertel",2005-05-16,"C","Oshawa Generals",32,2,4,6,0.19,0,0,0,0,0,10
"Josh Vogelsberg",2004-06-04,"LW","Sarnia Sting",49,2,4,6,0.12,-10,0,2,0,0,14
"Braeden O'Keefe",2005-06-08,"C","Hamilton Bulldogs",21,1,5,6,0.29,3,0,0,0,0,0
"Grayson Tiller",2005-02-20,"D","Barrie Colts",39,1,5,6,0.15,-3,0,0,0,0,26
"Kaleb Smith",2004-05-14,"C","Erie Otters",58,1,5,6,0.1,-20,0,0,0,0,8
"Olivier Savard",2005-01-14,"D","Saginaw Spirit",47,1,5,6,0.13,-18,0,0,0,0,38
"Jackson Edward",2004-02-27,"D","London Knights",54,0,6,6,0.11,-9,0,2,0,0,51
"Chris O'Flaherty",2005-03-12,"LW","Windsor Spitfires",47,3,2,5,0.11,-9,0,0,1,0,24
"Avval Baisov",2004-04-26,"LW","Windsor Spitfires",29,2,3,5,0.17,5,0,0,0,0,16
"Charlie Fink",2004-03-04,"RW","Saginaw Spirit",44,2,3,5,0.11,-12,0,0,1,0,28
"Nathan Sauder",2005-02-01,"D","Erie Otters",48,2,3,5,0.1,-5,0,0,0,0,16
"Alexander Lukin",2004-03-27,"D","North Bay Battalion",59,1,4,5,0.08,-1,0,0,0,0,51
"Landen Hookey",2004-01-29,"RW","Soo Greyhounds",43,1,4,5,0.12,-2,0,0,0,0,25
"Cedricson Okitundu",2004-01-03,"D","Owen Sound Attack",43,0,5,5,0.12,-6,0,0,0,0,36
"Jaden Reyers",2004-06-01,"C","Peterborough Petes",24,0,5,5,0.21,-4,0,0,0,0,2
"Madden Steen",2004-05-18,"D","Owen Sound Attack",40,0,5,5,0.13,0,0,0,0,0,21
"Ben Pickell",2005-07-20,"C","Barrie Colts",18,2,2,4,0.22,-3,0,0,0,0,9
"Gage Heyes",2004-04-21,"RW","Kingston Frontenacs",44,2,2,4,0.09,-11,0,1,1,0,28
"Ryan Gagner",2004-04-08,"C","Peterborough Petes",53,2,2,4,0.08,-11,0,0,0,0,13
"Ilia Chmelevski",2004-11-22,"RW","Niagara IceDogs",20,1,3,4,0.2,0,0,0,0,0,6
"James Guo",2005-04-02,"D","Peterborough Petes",52,1,3,4,0.08,-24,0,0,0,0,12
"Cooper Foster",2005-06-04,"C","Ottawa 67's",14,0,4,4,0.29,-3,0,0,0,0,0
"Matthew Andonovski",2005-03-14,"D","Kitchener Rangers",43,0,4,4,0.09,6,0,0,0,0,31
"Owen Pitters",2005-08-28,"C","Flint Firebirds",9,0,4,4,0.44,3,0,0,0,0,4
"Quinton Burns",2005-04-14,"D","Kingston Frontenacs",42,0,4,4,0.1,-3,0,0,0,0,59
"Ryan Pryce",2004-02-06,"D","Sarnia Sting",43,0,4,4,0.09,-4,0,0,0,0,49
"Lucas Littlejohn",2004-12-06,"D","Niagara IceDogs",17,3,0,3,0.18,1,0,0,0,0,8
"Quinton Pagé",2005-08-03,"LW","Peterborough Petes",22,3,0,3,0.14,-5,0,0,2,0,6
"Ethan Montroy",2005-08-30,"LW","Soo Greyhounds",27,2,1,3,0.11,3,0,0,0,0,20
"Mitchell Brooks",2005-03-23,"C","Kingston Frontenacs",25,2,1,3,0.12,-9,1,0,0,0,2
"Noah Nelson",2005-03-28,"C","Hamilton Bulldogs",16,0,3,3,0.19,-1,0,0,0,0,2
"Oliver Bonk",2005-01-09,"D","London Knights",10,0,3,3,0.3,6,0,0,0,0,6
"Sami Douglas-Najem",2004-01-21,"D","Niagara IceDogs",20,0,3,3,0.15,-2,0,0,0,0,8
"Wylie Birkett",2004-03-05,"LW","Windsor Spitfires",16,0,3,3,0.19,2,0,0,0,0,10
"Zach Wigle",2004-01-12,"C","Barrie Colts",10,2,0,2,0.2,-3,0,0,0,0,4
"Austin Harper",2004-02-04,"RW","Sarnia Sting",17,1,1,2,0.12,-5,0,0,0,0,2
"Brett Bouchard",2005-01-18,"RW","North Bay Battalion",12,1,1,2,0.17,-4,0,0,1,0,2
"Easton Cowan",2005-05-20,"C","London Knights",7,1,1,2,0.29,0,1,0,0,0,2
"Ethan Martin",2005-03-25,"C","Windsor Spitfires",4,1,1,2,0.5,-3,0,0,0,0,0
"Zack Lewis",2005-01-25,"RW","Peterborough Petes",37,1,1,2,0.05,-3,0,0,0,0,8
"Duncan Schneider",2005-07-05,"D","Kingston Frontenacs",16,0,2,2,0.13,1,0,0,0,0,2
"Leo Hafenrichter",2004-07-29,"D","Guelph Storm",12,0,2,2,0.17,-3,0,1,0,0,9
"Michael MacLean",2004-08-05,"D","Flint Firebirds",23,0,2,2,0.09,-7,0,0,0,0,14
"Noah Roberts",2005-12-02,"D","Hamilton Bulldogs",14,0,2,2,0.14,7,0,0,0,0,16
"Noah Van Vliet",2004-02-18,"D","Hamilton Bulldogs",11,0,2,2,0.18,2,0,0,0,0,0
"Owen MacDonald",2004-08-28,"D","Sarnia Sting",25,0,2,2,0.08,0,0,0,0,0,6
"Abakar Kazbekov",2004-05-30,"C","London Knights",9,1,0,1,0.11,-3,0,0,1,0,2
"Blake Smith",2004-10-05,"D","Oshawa Generals",55,0,1,1,0.02,-12,0,0,0,0,49
"Carson Christy",2004-10-15,"RW","Saginaw Spirit",11,0,1,1,0.09,-3,0,0,0,0,0
"George Alboim",2005-03-15,"D","Erie Otters",16,0,1,1,0.06,2,0,0,0,0,0
"Nick Yearwood",2004-07-15,"LW","London Knights",6,0,1,1,0.17,-2,0,0,0,0,4
"Wyatt Kennedy",2005-05-27,"D","North Bay Battalion",7,0,1,1,0.14,0,0,0,0,0,0
"Zackary Sandhu",2005-12-20,"D","Guelph Storm",10,0,1,1,0.1,-1,0,0,0,0,4
"Andrew Gibson",2005-02-13,"D","Soo Greyhounds",6,0,0,0,0,1,0,0,0,0,6
"Carson Lloyd",2005-12-08,"D","London Knights",6,0,0,0,0,-3,0,0,0,0,0
"Chase MacQueen-Spence",2005-01-09,"LW","North Bay Battalion",7,0,0,0,0,-3,0,0,0,0,2
"Dylan Edwards",2005-07-20,"C","Erie Otters",7,0,0,0,0,-1,0,0,0,0,4
"Gavin Grundner",2004-05-12,"LW","Guelph Storm",3,0,0,0,0,1,0,0,0,0,0
"Hayden Simpson",2004-03-11,"C","Sudbury Wolves",6,0,0,0,0,0,0,0,0,0,2
"Jakob MacRae",2005-02-04,"D","Guelph Storm",28,0,0,0,0,-7,0,0,0,0,4
"Joshua Hoover",2004-02-15,"D","Sudbury Wolves",22,0,0,0,0,-8,0,0,0,0,21
"Mathieu Paris",2005-01-01,"C","London Knights",4,0,0,0,0,1,0,0,0,0,0
"Noah VandenBrink",2005-01-06,"RW","Hamilton Bulldogs",4,0,0,0,0,-1,0,0,0,0,0
"Quinn Binnie",2004-04-29,"RW","Mississauga Steelheads",13,0,0,0,0,1,0,0,0,0,4
"Rodion Tatarenko",2004-06-23,"LW","North Bay Battalion",8,0,0,0,0,-6,0,0,0,0,0
"Stef Forgione",2005-04-29,"LW","Mississauga Steelheads",13,0,0,0,0,-1,0,0,0,0,6
"Stevie Leskovar",2004-09-09,"D","Peterborough Petes",12,0,0,0,0,-3,0,0,0,0,6
"Will Bishop",2005-03-17,"D","Sudbury Wolves",2,0,0,0,0,1,0,0,0,0,0
