"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Matt Clark","YES",1990-10-17,"6.04",218,"D","Brampton Battalion",21,0,5,5,0.24,0,0,0,0,0,0,37
"Ryan O'Reilly","NO",1991-02-07,"6.00",205,"C","Erie Otters",5,0,5,5,1,1,0,1,1,0,0,2
"Peter Holland","NO",1991-01-14,"6.02",198,"C","Guelph Storm",4,4,0,4,1,-5,0,0,0,0,0,2
"Beau Schmitz","YES",1991-03-26,"5.10",193,"D","Plymouth Whalers",11,2,2,4,0.36,-4,2,1,3,0,0,14
"William Wallen","YES",1991-08-16,"5.08",170,"LW","Mississauga St. Michael's Majors",11,2,2,4,0.36,-2,2,0,2,1,0,8
"Brett Flemming","NO",1991-02-26,"5.11",184,"D","Mississauga St. Michael's Majors",10,1,3,4,0.4,2,0,2,2,0,0,2
"Garrett Wilson","YES",1991-03-16,"6.03",206,"LW","Owen Sound Attack",4,1,3,4,1,-3,0,3,3,0,0,7
"Jesse Blacker","NO",1991-04-19,"6.02",190,"D","Windsor Spitfires",20,0,4,4,0.2,13,0,0,0,0,0,18
"Mathew Maione","NO",1990-11-21,"5.10",195,"D","Niagara IceDogs",12,0,4,4,0.33,-2,0,3,3,0,0,2
"Vern Cooper","NO",1990-12-30,"5.09",202,"C","Plymouth Whalers",11,0,4,4,0.36,2,0,2,2,0,0,12
"Andrew Shaw","YES",1991-07-20,"5.11",180,"C","Niagara IceDogs",12,2,1,3,0.25,0,0,0,0,0,0,22
"Corey Bureau","YES",1991-04-23,"5.11",181,"RW","Mississauga St. Michael's Majors",11,1,2,3,0.27,-1,0,1,1,0,0,4
"Marcus Foligno","NO",1991-08-10,"6.03",216,"LW","Sudbury Wolves",6,1,2,3,0.5,1,0,0,0,0,0,9
"Tyler J. Brown","NO",1991-04-04,"6.00",192,"LW","Plymouth Whalers",11,1,2,3,0.27,1,0,1,1,1,0,13
"Ben Chiarot","NO",1991-05-09,"6.03",224,"D","Guelph Storm",4,0,3,3,0.75,-4,0,0,0,0,0,8
"Brett Mackie","YES",1991-05-25,"5.09",163,"LW","Belleville Bulls",17,0,3,3,0.18,3,0,0,0,0,0,0
"Dominic DeSando","YES",1990-10-15,"5.11",183,"C","London Knights",14,2,0,2,0.14,2,0,0,0,0,0,9
"Rob Flick","YES",1991-03-28,"6.02",208,"C","Mississauga St. Michael's Majors",10,1,1,2,0.2,-1,0,0,0,0,0,14
"Taylor Carnevale","NO",1991-03-15,"6.00",190,"C","Barrie Colts",5,1,1,2,0.4,0,0,0,0,0,0,2
"Tyler Hostetter","NO",1991-01-30,"5.11",200,"D","Erie Otters",5,1,1,2,0.4,-1,0,1,1,0,0,2
"Cody Sol","YES",1991-02-11,"6.06",242,"D","Saginaw Spirit",8,0,2,2,0.25,-2,0,0,0,0,0,14
"Michael Latta","NO",1991-05-25,"6.00",213,"C","Guelph Storm",4,0,2,2,0.5,1,0,0,0,0,0,12
"Peter Hermenegildo","NO",1991-02-15,"5.11",213,"D","Sudbury Wolves",6,0,2,2,0.33,-1,0,1,1,0,0,2
"Tim Campbell","YES",1991-02-15,"6.00",195,"D","Guelph Storm",4,0,2,2,0.5,3,0,0,0,0,0,0
"Zack Kassian","NO",1991-01-24,"6.03",215,"RW","Peterborough Petes",4,0,2,2,0.5,-1,0,0,0,0,0,8
"Colin Behenna","YES",1991-06-06,"5.08",170,"C","Barrie Colts",5,1,0,1,0.2,0,0,0,0,0,0,0
"Daniel Maggio","NO",1991-03-04,"6.03",204,"D","Sudbury Wolves",6,1,0,1,0.17,-4,1,0,1,0,0,12
"Jon Carnevale","NO",1991-06-21,"6.00",190,"RW","Ottawa 67's",7,1,0,1,0.14,-2,0,0,0,0,0,4
"Josh McFadden","YES",1991-05-23,"6.01",207,"D","Mississauga St. Michael's Majors",6,1,0,1,0.17,0,0,0,0,0,0,6
"Mike Cazzola","YES",1991-03-08,"5.07",175,"C","Erie Otters",5,1,0,1,0.2,-3,1,0,1,0,0,4
"Richard Jarusek","YES",1991-08-08,"6.02",190,"LW","Saginaw Spirit",6,1,0,1,0.17,0,0,0,0,0,0,0
"Adam Payerl","NO",1991-03-04,"6.03",216,"C","Barrie Colts",5,0,1,1,0.2,-3,0,0,0,0,0,8
"Ben O'Quinn","NO",1991-05-07,"6.01",185,"C","Sarnia Sting",5,0,1,1,0.2,-1,0,1,1,0,0,0
"Chad Lowry","NO",1991-01-24,"6.01",192,"D","Peterborough Petes",4,0,1,1,0.25,-2,0,0,0,0,0,4
"Daniel Pachis","NO",1991-06-05,"6.00",193,"C","Saginaw Spirit",8,0,1,1,0.13,1,0,0,0,0,0,0
"David Corrente","NO",1991-05-03,"5.11",196,"D","Mississauga St. Michael's Majors",3,0,1,1,0.33,6,0,0,0,0,0,0
"Johnson Andrews","YES",1991-02-15,"6.01",205,"LW","Niagara IceDogs",8,0,1,1,0.13,-2,0,0,0,0,0,12
"Josh Bemis","NO",1990-11-03,"6.02",205,"D","Plymouth Whalers",11,0,1,1,0.09,3,0,1,1,0,0,6
"Marc Zanetti","YES",1991-05-20,"6.00",213,"D","Ottawa 67's",7,0,1,1,0.14,-2,0,1,1,0,0,13
"Mike Halmo","YES",1991-05-15,"5.11",192,"LW","Owen Sound Attack",4,0,1,1,0.25,-5,0,0,0,0,0,2
"Adrian Robertson","YES",1991-05-31,"6.02",210,"D","Peterborough Petes",1,0,0,0,0,0,0,0,0,0,0,5
"Bjorn Krupp","YES",1991-03-06,"6.03",200,"D","Belleville Bulls",17,0,0,0,0,-1,0,0,0,0,0,9
"Brad Walch","YES",1991-01-24,"6.01",207,"D","Saginaw Spirit",8,0,0,0,0,-2,0,0,0,0,0,6
"Brett Appio","YES",1991-04-26,"6.01",203,"LW","Sarnia Sting",5,0,0,0,0,-1,0,0,0,0,0,13
"Brett Cook","YES",1991-03-21,"6.00",200,"D","Erie Otters",5,0,0,0,0,-4,0,0,0,0,0,10
"Brian Birkhoff","YES",1991-05-22,"6.01",200,"D","Ottawa 67's",7,0,0,0,0,1,0,0,0,0,0,4
"Chris Beauchamp","YES",1991-01-02,"5.11",185,"RW","Sarnia Sting",5,0,0,0,0,-3,0,0,0,0,0,2
"Colin Martin","YES",1991-06-12,"6.02",196,"LW","London Knights",3,0,0,0,0,0,0,0,0,0,0,0
"Craig Moore","YES",1991-02-14,"5.11",185,"LW","Brampton Battalion",18,0,0,0,0,-2,0,0,0,0,0,6
"Daniel Broussard","YES",1991-01-09,"6.01",195,"D","Sarnia Sting",4,0,0,0,0,0,0,0,0,0,0,0
"David McMullen","YES",1991-01-01,"6.01",177,"D","Niagara IceDogs",10,0,0,0,0,1,0,0,0,0,0,0
"David Shields","NO",1991-01-27,"6.03",215,"D","Erie Otters",5,0,0,0,0,-1,0,0,0,0,0,5
"Derek Holden","NO",1991-01-21,"5.10",190,"D","Peterborough Petes",4,0,0,0,0,3,0,0,0,0,0,0
"Dylan Anderson","YES",1991-02-25,"6.01",185,"C","Ottawa 67's",1,0,0,0,0,0,0,0,0,0,0,2
"Evgeny Molotilov","YES",1991-06-07,"6.03",193,"D","Guelph Storm",4,0,0,0,0,-1,0,0,0,0,0,0
"Jamie Devane","YES",1991-02-20,"6.05",220,"LW","Plymouth Whalers",11,0,0,0,0,1,0,0,0,0,0,17
"Jay Gilbert","YES",1991-08-15,"6.02",203,"D","Niagara IceDogs",3,0,0,0,0,-1,0,0,0,0,0,0
"Jesse Stoughton","YES",1991-04-21,"5.09",160,"C","Sarnia Sting",5,0,0,0,0,-1,0,0,0,0,0,2
"Joey West","NO",1991-02-16,"5.09",175,"C","Peterborough Petes",4,0,0,0,0,-1,0,0,0,0,0,0
"John Kavanagh","YES",1991-01-21,"6.00",181,"C","Saginaw Spirit",1,0,0,0,0,0,0,0,0,0,0,0
"Josh Sidwell","YES",1991-03-28,"5.09",175,"RW","Erie Otters",5,0,0,0,0,-2,0,0,0,0,0,0
"Joshua Ocampo","YES",1991-07-12,"5.09",168,"RW","Owen Sound Attack",1,0,0,0,0,-1,0,0,0,0,0,0
"Kyle Clifford","NO",1991-01-13,"6.02",210,"LW","Barrie Colts",5,0,0,0,0,-3,0,0,0,0,0,13
"Kyle Pereira","YES",1991-02-02,"6.01",204,"D","Brampton Battalion",4,0,0,0,0,-1,0,0,0,0,0,2
"Liam Heelis","NO",1990-09-28,"6.01",190,"C","Peterborough Petes",4,0,0,0,0,0,0,0,0,0,0,8
"Mark Ramkema","YES",1991-05-01,"6.00",208,"D","Owen Sound Attack",2,0,0,0,0,0,0,0,0,0,0,5
"Miroslav Preisinger","YES",1991-02-03,"6.00",175,"C","Sarnia Sting",5,0,0,0,0,-2,0,0,0,0,0,0
"Paul Bezzo","NO",1990-10-26,"6.01",208,"D","Owen Sound Attack",4,0,0,0,0,-4,0,0,0,0,0,0
"Robert Stellick","NO",1991-05-22,"6.00",185,"D","Belleville Bulls",5,0,0,0,0,0,0,0,0,0,0,0
"Ryan Lopes","YES",1991-02-25,"5.10",181,"C","Mississauga St. Michael's Majors",2,0,0,0,0,0,0,0,0,0,0,2
"Stephen Gaskin","YES",1991-02-11,"6.01",199,"D","Barrie Colts",2,0,0,0,0,1,0,0,0,0,0,0
"Taylor Beck","NO",1991-05-13,"6.02",203,"RW","Guelph Storm",4,0,0,0,0,-5,0,0,0,0,0,2
"Tyler Osborne","YES",1991-02-03,"6.00",209,"D","Guelph Storm",1,0,0,0,0,0,0,0,0,0,0,0
"Zach Tatrn","NO",1991-02-14,"6.02",215,"C","Peterborough Petes",2,0,0,0,0,0,0,0,0,0,0,0
