"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Kayden Edwards","NO",2008-04-24,"5.09",161,"LW","Erie Otters",5,1,2,3,0.6,0,0,0,0,0,0,6
"Quinn McKenzie","NO",2007-11-28,"5.09",171,"C","Soo Greyhounds",2,1,2,3,1.5,2,1,0,1,0,0,0
"Robin Kuzma","NO",2008-01-29,"6.00",190,"LW","Kingston Frontenacs",3,1,2,3,1,0,0,0,0,0,0,0
"Sam Wathier","NO",2008-05-17,"6.04",202,"D","Windsor Spitfires",4,1,2,3,0.75,5,0,0,0,0,1,6
"Stepan Kuryachenkov","NO",2008-07-16,"6.00",176,"LW","Brampton Steelheads",2,1,2,3,1.5,0,1,1,2,0,0,0
"Tyler Challenger","NO",2008-04-13,"6.02",202,"LW","Sarnia Sting",4,1,2,3,0.75,-2,0,1,1,1,0,13
"Vladimir Dravecky","NO",2007-12-19,"6.00",192,"D","Guelph Storm",1,1,2,3,3,2,0,0,0,0,0,0
"Ethan Dean","NO",2008-03-11,"5.11",182,"LW","Sudbury Wolves",6,0,3,3,0.5,2,0,0,0,0,0,0
"Jared Harding","NO",2007-12-05,"5.08",162,"D","Brampton Steelheads",4,0,3,3,0.75,0,0,2,2,0,0,4
"Jet Kwajah","NO",2008-03-13,"6.00",176,"D","Brantford Bulldogs",4,0,3,3,0.75,5,0,2,2,0,0,0
"Justin Handsor","NO",2007-09-24,"6.01",202,"D","Barrie Colts",3,0,3,3,1,2,0,0,0,0,0,12
"Maksim Sokolovskii","NO",2008-07-12,"6.08",238,"D","London Knights",3,0,3,3,1,4,0,1,1,0,0,8
"Nick Bogas","NO",2008-07-23,"6.00",195,"D","Flint Firebirds",1,0,3,3,3,-2,0,2,2,0,0,0
"Philip Govedaris","NO",2007-12-06,"6.00",192,"LW","Brantford Bulldogs",6,0,3,3,0.5,-1,0,1,1,0,0,0
"Alex Carscadden","NO",2008-01-13,"6.01",185,"C","Guelph Storm",4,2,0,2,0.5,0,0,0,0,2,0,0
"Carson Andrew","NO",2008-03-10,"6.03",196,"LW","Soo Greyhounds",4,2,0,2,0.5,2,1,0,1,0,0,2
"Elliot Arnett","NO",2008-03-12,"6.02",190,"D","Owen Sound Attack",3,2,0,2,0.67,1,0,0,0,0,0,2
"Mclean Agrette","NO",2007-11-23,"5.08",167,"LW","Erie Otters",3,2,0,2,0.67,-1,2,0,2,0,0,0
"Wesley Royston","NO",2007-11-22,"6.04",190,"RW","Owen Sound Attack",2,2,0,2,1,3,0,0,0,0,0,13
"Adam Levac","NO",2008-06-27,"6.00",183,"C","Peterborough Petes",2,1,1,2,1,-2,1,1,2,1,0,2
"Cameron Merrick","NO",2007-11-10,"6.02",187,"D","Owen Sound Attack",6,1,1,2,0.33,3,0,0,0,0,0,2
"Carter Hicks","NO",2008-02-20,"6.01",182,"D","Brampton Steelheads",3,1,1,2,0.67,0,0,0,0,0,0,0
"Jack Torr","NO",2008-07-29,"6.02",205,"C","Brantford Bulldogs",3,1,1,2,0.67,3,0,0,0,0,0,0
"Kam Hodgson","NO",2008-04-02,"6.00",181,"RW","North Bay Battalion",4,1,1,2,0.5,-2,0,0,0,1,0,2
"Layne Gallacher","NO",2008-02-16,"6.01",180,"C","Niagara IceDogs",2,1,1,2,1,0,1,0,1,0,0,4
"Leo Laschon","NO",2008-03-19,"6.02",198,"LD","Oshawa Generals",5,1,1,2,0.4,0,0,0,0,1,0,4
"Matthew Miller","NO",2008-05-28,"5.08",160,"C","Guelph Storm",2,1,1,2,1,0,0,1,1,0,0,2
"Nolan Long","NO",2008-05-22,"5.11",182,"LW","Soo Greyhounds",5,1,1,2,0.4,1,0,0,0,0,0,7
"Tobias Kramer","NO",2008-06-27,"6.06",220,"D","Niagara IceDogs",3,1,1,2,0.67,-2,1,0,1,0,0,7
"Yanis Lutz","NO",2008-05-11,"5.11",160,"C","Peterborough Petes",3,1,1,2,0.67,1,0,0,0,0,0,7
"Alexander Bilecki","NO",2008-05-09,"6.02",180,"LD","Kitchener Rangers",2,0,2,2,1,1,0,1,1,0,0,4
"Ethan Kindree","NO",2008-06-02,"5.10",177,"C","Owen Sound Attack",4,0,2,2,0.5,-1,0,0,0,0,0,0
"Evgeny Dubrovtsev","NO",2008-03-18,"5.11",188,"C","North Bay Battalion",4,0,2,2,0.5,1,0,1,1,0,0,2
"Harris Pangretitsch","NO",2008-03-29,"6.05",208,"D","Soo Greyhounds",2,0,2,2,1,0,0,1,1,0,0,2
"Kase Kamzik","NO",2008-04-15,"6.02",210,"RW","Erie Otters",4,0,2,2,0.5,-2,0,0,0,0,0,9
"Luca Diplacido","NO",2008-09-11,"6.01",194,"RD","Oshawa Generals",5,0,2,2,0.4,-10,0,2,2,0,0,0
"Luka Graziano","NO",2007-10-24,"5.10",180,"D","Flint Firebirds",3,0,2,2,0.67,-4,0,2,2,0,0,0
"Max Crete","NO",2008-04-24,"5.09",182,"LW","North Bay Battalion",4,0,2,2,0.5,0,0,1,1,0,0,7
"Micah Della Croce","NO",2008-01-17,"6.02",195,"C","Guelph Storm",2,0,2,2,1,0,0,0,0,0,0,0
"Ryan Brown","NO",2007-10-27,"6.00",192,"LW","London Knights",3,0,2,2,0.67,0,0,1,1,0,0,6
"Sean Matthew Goyette","NO",2008-05-15,"5.11",186,"D","Brampton Steelheads",4,0,2,2,0.5,-2,0,0,0,0,0,9
"Alexander Karmanov","NO",2008-03-22,"7.00",272,"D","North Bay Battalion",3,1,0,1,0.33,-1,0,0,0,0,0,7
"Brady Smith","NO",2008-04-13,"6.00",190,"RW","Flint Firebirds",3,1,0,1,0.33,-1,0,0,0,0,0,0
"Bryson Morgan","NO",2008-03-20,"6.00",182,"C","Flint Firebirds",3,1,0,1,0.33,-2,0,0,0,0,0,0
"Caleb Mitchell","NO",2008-03-17,"6.00",180,"D","London Knights",5,1,0,1,0.2,0,0,0,0,0,0,7
"Charlie Hotles","NO",2008-07-05,"6.03",205,"C","Flint Firebirds",2,1,0,1,0.5,-1,0,0,0,0,0,0
"Dillon Atkinson","NO",2008-01-21,"5.10",185,"C","Owen Sound Attack",6,1,0,1,0.17,-2,0,0,0,0,0,0
"Joseph Sinclair","NO",2007-10-06,"5.10",176,"C","Brantford Bulldogs",1,1,0,1,1,1,0,0,0,0,0,2
"Leon Kolarik","NO",2007-09-23,"5.11",175,"LW","Peterborough Petes",3,1,0,1,0.33,0,0,0,0,0,0,11
"Liam Ladds","NO",2007-10-28,"6.02",171,"D","Sudbury Wolves",4,1,0,1,0.25,1,0,0,0,1,0,5
"Manuel Amado","NO",2008-02-04,"6.02",175,"C","Brampton Steelheads",4,1,0,1,0.25,0,0,0,0,0,0,5
"Nick Voisey","NO",2008-02-15,"6.02",184,"D","Oshawa Generals",4,1,0,1,0.25,-1,0,0,0,0,0,5
"Nolan Stewart","NO",2008-01-12,"5'10",185,"LW","Victoria Royals",1,1,0,1,1,-2,1,0,1,0,0,0
"Owen DeGraff","NO",2008-01-13,"6.03",200,"RW","Brantford Bulldogs",2,1,0,1,0.5,-2,1,0,1,0,0,2
"Rowan Henderson","NO",2007-12-10,"6.00",183,"LW","Sudbury Wolves",2,1,0,1,0.5,0,0,0,0,0,0,7
"Tanner Nettleton","NO",2008-02-08,"5.11",179,"D","Kingston Frontenacs",3,1,0,1,0.33,-2,0,0,0,1,0,4
"Ty Hymovitz","NO",2008-02-13,"6.00",196,"RW","Newfoundland Regiment",2,1,0,1,0.5,1,0,0,0,0,0,0
"Aiden O'Donnell","NO",2008-01-03,"6.02",183,"LW","Oshawa Generals",4,0,1,1,0.25,-4,0,0,0,0,0,9
"Alessandro Di Iorio","NO",2008-03-17,"6.01",188,"C","Sarnia Sting",1,0,1,1,1,1,0,0,0,0,0,0
"Anthony Figliomeni","NO",2008-09-09,"5.11",208,"RW","Barrie Colts",3,0,1,1,0.33,3,0,0,0,0,0,6
"Austin Brekelmans","NO",2008-03-08,"6.00",188,"LW","North Bay Battalion",4,0,1,1,0.25,-3,0,0,0,0,0,2
"Axel Bisbee","YES",2008-07-18,"6'4",192,"D","Victoria Royals",1,0,1,1,1,1,0,0,0,0,0,0
"Ben Lombardi","NO",2008-03-24,"6.00",185,"RW","Barrie Colts",5,0,1,1,0.2,1,0,0,0,0,0,9
"Brady Smith","NO",2008-03-27,"6.02",196,"D","Sudbury Wolves",5,0,1,1,0.2,-1,0,0,0,0,0,8
"Braidy Wassilyn","NO",2008-05-28,"6.00",194,"LW","London Knights",3,0,1,1,0.33,0,0,0,0,0,0,0
"Caden Harvey","NO",2008-02-13,"6.01",195,"RW","Windsor Spitfires",2,0,1,1,0.5,1,0,0,0,0,0,0
"Callum Croskery","NO",2008-01-29,"6.01",182,"D","Soo Greyhounds",2,0,1,1,0.5,-2,0,1,1,0,0,0
"Charlie Ashcroft","NO",2008-03-01,"6.00",193,"D","Soo Greyhounds",5,0,1,1,0.2,3,0,0,0,0,0,0
"Cody Wood","NO",2008-06-13,"6.02",195,"D","London Knights",6,0,1,1,0.17,-7,0,0,0,0,0,16
"Cruz Waltze","NO",2008-09-03,"5'10",180,"LW","Victoria Royals",2,0,1,1,0.5,0,0,0,0,0,0,2
"Dmitry Kubantsev","YES",2008-05-28,"6.00",210,"RW","Newfoundland Regiment",2,0,1,1,0.5,0,0,0,0,0,0,0
"Elijah Chavez","NO",2008-09-15,"6.00",184,"LW","Peterborough Petes",4,0,1,1,0.25,-1,0,1,1,0,0,0
"Eric Frossard","NO",2008-01-12,"6.04",212,"D","Guelph Storm",3,0,1,1,0.33,3,0,0,0,0,0,2
"Ethan Chen","NO",2007-10-19,"5.11",174,"RW","Brantford Bulldogs",3,0,1,1,0.33,0,0,0,0,0,0,0
"Grady Spicer","NO",2008-07-17,"6.03",200,"D","Windsor Spitfires",4,0,1,1,0.25,1,0,0,0,0,0,2
"Holt Cruise","NO",2008-09-12,"6.02",194,"D","Guelph Storm",2,0,1,1,0.5,0,0,0,0,0,0,0
"Jacob Xu","NO",2008-03-13,"6.02",195,"LD","Peterborough Petes",5,0,1,1,0.2,-1,0,0,0,0,0,6
"Jalen Lobo","NO",2008-02-09,"6.01",184,"LW","Oshawa Generals",2,0,1,1,0.5,1,0,0,0,0,0,0
"Jonny Brooks","NO",2008-08-21,"6.00",183,"LW","Peterborough Petes",1,0,1,1,1,1,0,0,0,0,0,0
"Keegan Shirley","NO",2008-06-21,"6.04",184,"D","Peterborough Petes",1,0,1,1,1,2,0,0,0,0,0,0
"Layne Schofield","NO",2008-04-08,"6.01",187,"RW","Erie Otters",2,0,1,1,0.5,0,0,0,0,0,0,0
"Marek Peroutka","NO",2007-11-28,"6'4",208,"LW","Victoria Royals",2,0,1,1,0.5,1,0,1,1,0,0,2
"Mason Roy","NO",2008-07-15,"6.01",172,"D","Brampton Steelheads",4,0,1,1,0.25,-1,0,0,0,0,0,2
"Matej Stankoven","NO",2008-02-28,"6.00",185,"C","Brampton Steelheads",4,0,1,1,0.25,0,0,0,0,0,0,0
"Nate Yellowaga","NO",2008-03-09,"5'11",171,"D","Victoria Royals",1,0,1,1,1,-2,0,1,1,0,0,2
"Nolan Buttar","NO",2008-05-23,"6.02",205,"LW","Kingston Frontenacs",2,0,1,1,0.5,0,0,0,0,0,0,0
"Patrick Babin","NO",2008-01-30,"5.11",188,"D","Guelph Storm",3,0,1,1,0.33,-2,0,0,0,0,0,7
"Roderik Cernak","NO",2008-03-19,"6.04",216,"D","Owen Sound Attack",5,0,1,1,0.2,2,0,0,0,0,0,9
"Rowan Eaton","NO",2008-03-25,"5.10",160,"D","Guelph Storm",1,0,1,1,1,0,0,1,1,0,0,0
"Rowen Sang","NO",2008-03-03,"6.03",198,"LW","Oshawa Generals",3,0,1,1,0.33,0,0,0,0,0,0,2
"Ryder Roberson","NO",2008-02-18,"6.01",216,"RW","Kitchener Rangers",5,0,1,1,0.2,2,0,0,0,0,0,11
"Tate Collins","NO",2007-11-04,"6.00",170,"C","Barrie Colts",2,0,1,1,0.5,0,0,0,0,0,0,4
"Xavier Tessier","NO",2008-05-09,"6.01",205,"LW","Flint Firebirds",3,0,1,1,0.33,-1,0,0,0,0,0,2
"Zach Nyman","NO",2008-02-12,"5.09",178,"D","Brampton Steelheads",4,0,1,1,0.25,1,0,0,0,0,0,4
"Adam Goljer","NO",2008-06-07,"6.02",194,"D","Kingston Frontenacs",1,0,0,0,0,-1,0,0,0,0,0,2
"Adam Nemec","NO",2007-10-18,"6.01",176,"LW","Sudbury Wolves",1,0,0,0,0,0,0,0,0,0,0,0
"Anthony Thomas-Maroon","NO",2008-09-02,"6.01",190,"LW","London Knights",5,0,0,0,0,-2,0,0,0,0,0,9
"Anton Stackow","NO",2008-01-14,"5.10",184,"RW","Flint Firebirds",2,0,0,0,0,-2,0,0,0,0,0,0
"Ben Bowen","NO",2008-02-12,"6.02",198,"LW","Barrie Colts",1,0,0,0,0,-1,0,0,0,0,0,0
"Blake Barnes","NO",2008-05-14,"5.11",190,"D","Saginaw Spirit",5,0,0,0,0,0,0,0,0,0,0,5
"Brady Blaseg","NO",2008-07-21,"6.04",209,"LD","Oshawa Generals",1,0,0,0,0,1,0,0,0,0,0,0
"Brayden Krawczyk","NO",2008-02-14,"6.02",192,"C","Ottawa 67's",3,0,0,0,0,-1,0,0,0,0,0,2
"Brendan Cooke","NO",2007-12-22,"5.10",170,"LW","Flint Firebirds",1,0,0,0,0,0,0,0,0,0,0,0
"Brody George","NO",2008-01-25,"5.09",190,"LW","Saginaw Spirit",5,0,0,0,0,-8,0,0,0,0,0,4
"Brody Najim","NO",2008-07-16,"6.00",180,"LW","Saginaw Spirit",6,0,0,0,0,-1,0,0,0,0,0,13
"Brody Pepoy","NO",2008-05-16,"6.01",190,"RW","Saginaw Spirit",4,0,0,0,0,-2,0,0,0,0,0,4
"Cole Edmundson","NO",2008-05-20,"5.10",165,"LW","Sarnia Sting",1,0,0,0,0,0,0,0,0,0,0,2
"Cole Wreggitt","NO",2008-07-13,"6.03",194,"D","Sudbury Wolves",5,0,0,0,0,0,0,0,0,0,0,9
"Colton Loiselle","NO",2008-03-08,"6.01",200,"LW","Guelph Storm",1,0,0,0,0,-1,0,0,0,0,0,0
"Connor Hollebek","NO",2008-01-25,"6.01",194,"LW","Sudbury Wolves",1,0,0,0,0,0,0,0,0,0,0,0
"Cruz Ferguson","NO",2007-12-18,"5.11",160,"LW","Barrie Colts",2,0,0,0,0,-2,0,0,0,0,0,0
"Devran Brown","NO",2008-04-23,"6.02",193,"D","North Bay Battalion",1,0,0,0,0,3,0,0,0,0,0,0
"Doman Szongoth","NO",2008-06-08,"6.01",200,"LW","Soo Greyhounds",2,0,0,0,0,0,0,0,0,0,0,0
"Drake Gram","NO",2008-01-16,"5.10",188,"D","Windsor Spitfires",3,0,0,0,0,4,0,0,0,0,0,0
"Drew Travers","NO",2008-08-04,"5.08",160,"C","Brampton Steelheads",1,0,0,0,0,0,0,0,0,0,0,0
"Easton Poe","YES",2008-03-06,"6.06",219,"D","North Bay Battalion",3,0,0,0,0,0,0,0,0,0,0,5
"Finn Kearns","NO",2008-06-08,"6.03",218,"D","Sudbury Wolves",2,0,0,0,0,-1,0,0,0,0,0,8
"Francesco Porporino","NO",2008-07-06,"6.00",170,"D","Guelph Storm",1,0,0,0,0,0,0,0,0,0,0,2
"George Komadoski","NO",2008-08-03,"6.04",210,"D","Brantford Bulldogs",5,0,0,0,0,-5,0,0,0,0,0,7
"Hamza Havusic","NO",2008-07-03,"6.04",190,"RW","Windsor Spitfires",4,0,0,0,0,1,0,0,0,0,0,0
"Heath Bogart","NO",2008-06-02,"5.11",175,"D","Brantford Bulldogs",2,0,0,0,0,0,0,0,0,0,0,5
"Jack Yates","NO",2008-05-02,"6.00",187,"LW","Brampton Steelheads",4,0,0,0,0,-2,0,0,0,0,0,2
"Jacob Vandeven","NO",2008-03-03,"6.07",211,"D","London Knights",3,0,0,0,0,0,0,0,0,0,0,4
"Jaiden Newton","NO",2007-10-13,"5.11",178,"C","Ottawa 67's",2,0,0,0,0,-2,0,0,0,0,0,0
"James Paul","NO",2007-10-27,"6.02",185,"D","Flint Firebirds",3,0,0,0,0,-2,0,0,0,0,0,6
"James Roy","NO",2008-01-09,"6.00",185,"RW","Guelph Storm",2,0,0,0,0,0,0,0,0,0,0,0
"Jason McDonald","NO",2008-06-19,"6'2",185,"RW","Barrie Colts",2,0,0,0,0,-3,0,0,0,0,0,5
"Jaxon Williams","NO",2008-07-03,"5.10",170,"RW","Brampton Steelheads",1,0,0,0,0,0,0,0,0,0,0,4
"Jean-Samuel Daigneault","NO",2008-02-15,"6.03",194,"D","Brantford Bulldogs",3,0,0,0,0,1,0,0,0,0,0,6
"Jonathan Herrington","NO",2008-04-30,"6.02",177,"LW","Oshawa Generals",1,0,0,0,0,-1,0,0,0,0,0,0
"Lexi Kert","NO",2007-12-12,"6.01",220,"D","Barrie Colts",2,0,0,0,0,2,0,0,0,0,0,0
"Lucas Ambrosio","NO",2008-01-06,"6.04",198,"D","Erie Otters",2,0,0,0,0,-2,0,0,0,0,0,4
"Lucian Bernat","NO",2008-06-08,"6.04",201,"RW","Owen Sound Attack",1,0,0,0,0,0,0,0,0,0,0,0
"Marcus Sulug","NO",2008-02-07,"6.02",191,"D","Peterborough Petes",1,0,0,0,0,-1,0,0,0,0,0,0
"Martins Klaucans","NO",2008-07-08,"6.00",190,"C","Flint Firebirds",3,0,0,0,0,-3,0,0,0,0,0,2
"Nasean Faria","NO",2008-05-25,"5.10",175,"D","Flint Firebirds",2,0,0,0,0,0,0,0,0,0,0,2
"Nicholas Desiderio","NO",2008-06-16,"6.00",200,"LW","Barrie Colts",4,0,0,0,0,0,0,0,0,0,0,4
"Owen Cartwright","NO",2008-03-28,"6.01",172,"D","Brampton Steelheads",1,0,0,0,0,-2,0,0,0,0,0,0
"Owen McCarthy","NO",2008-02-20,"5'10",174,"D","Victoria Royals",1,0,0,0,0,1,0,0,0,0,0,4
"Parker Vaughan","NO",2008-03-06,"6.01",200,"RW","North Bay Battalion",2,0,0,0,0,-2,0,0,0,0,0,0
"Ryan Chamberlain","NO",2008-04-22,"6.01",190,"LW","Kingston Frontenacs",1,0,0,0,0,-1,0,0,0,0,0,2
"Ryan Yurkiw","NO",2008-07-27,"6.00",180,"D","Barrie Colts",4,0,0,0,0,-3,0,0,0,0,0,0
"Rylan Singh","NO",2007-10-04,"6.00",172,"D","Guelph Storm",1,0,0,0,0,0,0,0,0,0,0,0
"Ryland Cunningham","NO",2008-06-28,"5.11",190,"LW","Flint Firebirds",2,0,0,0,0,1,0,0,0,0,0,2
"Simon Katolicky","NO",2008-07-24,"6.04",205,"RW","Sarnia Sting",2,0,0,0,0,0,0,0,0,0,0,0
"Sullivan Humeniuk","NO",2007-10-03,"6'4",162,"D","Victoria Royals",1,0,0,0,0,1,0,0,0,0,0,2
"Theo Finch","NO",2008-05-23,"6.04",202,"RW","Peterborough Petes",1,0,0,0,0,0,0,0,0,0,0,0
"Ty Daniels","NO",2008-04-07,"5.08",165,"LW","Brampton Steelheads",1,0,0,0,0,0,0,0,0,0,0,5
"Vadim Smirnov","NO",2008-01-16,"6.01",181,"LW","Oshawa Generals",1,0,0,0,0,-2,0,0,0,0,0,0
"Vladimir Provorov","NO",2008-02-09,"5.11",172,"C","Sudbury Wolves",3,0,0,0,0,-3,0,0,0,0,0,4
"William Janicek","NO",2008-04-01,"6.01",170,"D","London Knights",2,0,0,0,0,0,0,0,0,0,0,2
"William Lundqvist","YES",2007-11-08,"6.04",210,"D","Newfoundland Regiment",3,0,0,0,0,-2,0,0,0,0,0,0
"Zack Bleick","NO",2008-09-04,"6.05",200,"D","Flint Firebirds",1,0,0,0,0,1,0,0,0,0,0,0
