"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Colin Fitzgerald","NO",77,2008-04-01,2008,"6.02",196,"C","Soo Greyhounds",2,2,1,3,1.5,2,0,0,0,0,0,0,1,0,0,1
"Timothy Kazda","NO",19,2008-10-04,2008,"6.01",193,"RW","Guelph Storm",2,2,1,3,1.5,0,0,0,0,0,0,0,0,0,2,1
"Caleb Matthews","NO",9,2007-06-04,2007,"6'3",193,"RW","Victoria Royals",2,2,1,3,1.5,-1,1,1,2,0,0,0,0,0,4,1
"Pierce Mbuyi","NO",21,2008-04-17,2008,"5.11",168,"LW","Owen Sound Attack",2,2,1,3,1.5,6,0,0,0,0,0,0,1,0,4,1
"Andrew Robinson","NO",27,2008-01-08,2008,"6.00",200,"D","Windsor Spitfires",2,2,1,3,1.5,3,0,1,1,1,0,1,0,0,0,1
"Ryan Roobroeck","NO",25,2007-09-25,2007,"6.03",218,"LW","Guelph Storm",2,2,1,3,1.5,-1,2,1,3,0,0,0,0,0,2,1
"Keaton Ardagh","NO",10,2009-07-08,2009,"6.00",163,"RW","Brampton Steelheads",3,2,1,3,1,1,1,0,1,0,0,0,0,0,0,1
"Josh Bonnyman","NO",27,2007-07-05,2007,"6.01",195,"RW","Flint Firebirds",3,2,1,3,1,-2,0,0,0,0,0,0,1,1,0,1
"Bo Christini","YES",9,2010-06-02,2010,"5.06",146,"RW","Brantford Bulldogs",3,2,1,3,1,3,1,0,1,0,0,0,1,0,0,1
"Linus Funck","NO",7,2007-05-10,2007,"6.04",206,"D","Oshawa Generals",3,2,1,3,1,5,0,0,0,0,0,0,0,0,2,1
"Dylan Tsherna","NO",89,2007-02-22,2007,"6.00",185,"RW","Barrie Colts",3,2,1,3,1,1,0,1,1,0,0,0,0,0,4,1
"Benjamin Veitch","NO",88,NA,NA,"",0,"LW","Newfoundland Regiment",3,2,1,3,1,1,1,1,2,0,0,0,0,0,9,1
"Roman Andreev","YES",73,2010-07-10,2010,"6.02",201,"RW","Kitchener Rangers",4,2,1,3,0.75,0,0,0,0,0,0,0,1,0,2,1
"Joey Banas","NO",34,2008-03-31,2008,"5.08",170,"RW","Brantford Bulldogs",4,2,1,3,0.75,2,0,0,0,0,0,0,0,0,0,1
"Adrien Bartovic","NO",15,2007-03-09,2007,"6.01",188,"C","Guelph Storm",4,2,1,3,0.75,-2,0,0,0,0,0,0,0,0,0,1
"Ryerson Edgar","NO",17,2009-07-30,2009,"5.10",165,"C","Niagara IceDogs",5,2,1,3,0.6,-2,0,1,1,0,0,0,1,0,2,1
"Gordei Khotkov","YES",7,2010-03-30,2010,"6.06",220,"D","Saginaw Spirit",5,2,1,3,0.6,1,0,0,0,0,0,0,0,0,2,1
"Genc Ula","NO",88,2008-10-26,2008,"6.01",198,"D","Sudbury Wolves",5,2,1,3,0.6,0,1,0,1,0,1,1,1,0,6,1
"Miles Cooper","NO",89,2006-08-04,2006,"5'11",190,"C","Victoria Royals",1,1,2,3,3,2,0,2,2,1,0,1,0,0,0,1
"Vladimir Dravecky","NO",29,2007-12-19,2007,"6.00",192,"D","Guelph Storm",1,1,2,3,3,2,0,0,0,0,0,0,0,0,0,1
"Stepan Kuryachenkov","NO",18,2008-07-16,2008,"6.00",176,"LW","Brampton Steelheads",2,1,2,3,1.5,0,1,1,2,0,0,0,0,0,0,1
"Quinn McKenzie","NO",24,2007-11-28,2007,"5.09",171,"C","Soo Greyhounds",2,1,2,3,1.5,2,1,0,1,0,0,0,0,0,0,1
"Cameron Arquette","NO",11,2007-04-27,2007,"5.08",170,"LW","Kitchener Rangers",3,1,2,3,1,-8,0,1,1,0,0,0,0,0,2,1
"Jack Good","NO",63,2006-03-31,2006,"5.10",172,"LW","Brantford Bulldogs",3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,1
"Robin Kuzma","NO",91,2008-01-29,2008,"6.00",190,"LW","Kingston Frontenacs",3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1
"Cole Mazzoni","YES",89,2009-05-12,2009,"6.03",193,"LW","Oshawa Generals",3,1,2,3,1,1,0,2,2,0,0,0,0,0,0,1
"Cameron Aucoin","NO",6,2007-03-20,2007,"6.01",190,"D","Sarnia Sting",4,1,2,3,0.75,4,1,1,2,0,0,0,0,0,13,1
"Blake Barnes","NO",72,2006-07-31,2006,"6.01",185,"LD","Niagara IceDogs",4,1,2,3,0.75,-1,0,1,1,0,0,0,0,0,7,1
"Tyler Challenger","NO",84,2008-04-13,2008,"6.02",202,"LW","Sarnia Sting",4,1,2,3,0.75,-2,0,1,1,0,0,0,1,0,13,1
"Ethan Garden","NO",77,2008-04-13,2008,"5.08",178,"C","Windsor Spitfires",4,1,2,3,0.75,5,0,1,1,0,1,1,1,0,0,1
"Evan Headrick","NO",81,2008-01-08,2008,"5.08",171,"RW","Erie Otters",4,1,2,3,0.75,0,0,1,1,0,0,0,0,0,0,1
"Ty Henry","NO",2,2006-07-19,2006,"6.04",201,"D","Erie Otters",4,1,2,3,0.75,2,0,1,1,0,0,0,0,0,8,1
"Brennan Huyck","NO",28,2008-04-30,2008,"6.05",197,"RW","Oshawa Generals",4,1,2,3,0.75,-3,0,1,1,0,0,0,0,0,0,1
"Beksultan Makysh","NO",8,2008-05-24,2008,"5.09",170,"LW","Windsor Spitfires",4,1,2,3,0.75,3,0,0,0,0,0,0,0,0,2,1
"John McLaughlin","NO",17,2009-08-14,2009,"6.00",185,"C","Windsor Spitfires",4,1,2,3,0.75,1,0,0,0,0,0,0,0,0,2,1
"Sam Wathier","NO",98,2008-05-17,2008,"6.04",202,"D","Windsor Spitfires",4,1,2,3,0.75,5,0,0,0,0,0,0,0,1,6,1
"Geno Carcone","NO",13,2006-11-14,2006,"5.10",193,"LW","London Knights",5,1,2,3,0.6,-3,0,0,0,0,0,0,0,0,2,1
"Kayden Edwards","NO",13,2008-04-24,2008,"5.09",161,"LW","Erie Otters",5,1,2,3,0.6,0,0,0,0,0,0,0,0,0,6,1
"Alexander Hage","NO",9,2008-02-05,2008,"5.08",151,"RW","Niagara IceDogs",5,1,2,3,0.6,-1,1,0,1,0,0,0,0,0,2,1
"Jared Langdon","NO",61,2006-11-16,2006,"6.00",194,"C","Niagara IceDogs",5,1,2,3,0.6,0,0,1,1,1,0,1,0,0,2,1
"Declan McNally","YES",74,2010-09-28,2010,"6.05",185,"D","Barrie Colts",5,1,2,3,0.6,0,0,0,0,0,0,0,0,0,7,1
"Adrian Sgro","YES",2,2010-03-15,2010,"6.00",186,"D","Sarnia Sting",5,1,2,3,0.6,4,1,0,1,0,0,0,0,0,9,1
"Mikhail Zakharov","NO",71,2007-07-06,2007,"6.06",180,"C","London Knights",6,1,2,3,0.5,-4,1,0,1,0,1,1,0,0,0,1
"Drew Bate","YES",18,2010-05-19,2010,"5.11",170,"C","Saginaw Spirit",7,1,2,3,0.43,0,0,0,0,0,0,0,0,0,8,1
"Nick Bogas","NO",2,2008-07-23,2008,"6.00",195,"D","Flint Firebirds",1,0,3,3,3,-2,0,2,2,0,0,0,0,0,0,1
"Braydon McCallum","NO",29,2006-05-03,2006,"5.10",192,"RW","Peterborough Petes",2,0,3,3,1.5,1,0,2,2,0,0,0,0,0,7,1
"Tomas Pobezal","NO",10,2006-09-18,2006,"5.11",182,"C","Kingston Frontenacs",2,0,3,3,1.5,0,0,1,1,0,0,0,0,0,6,1
"Kaleb Dietsch","NO",4,2007-01-03,2007,"6.03",197,"D","Ottawa 67's",3,0,3,3,1,2,0,0,0,0,0,0,0,0,0,1
"Justin Handsor","NO",16,2007-09-24,2007,"6.01",202,"D","Barrie Colts",3,0,3,3,1,2,0,0,0,0,0,0,0,0,12,1
"Cullen McCrate","NO",53,2007-04-18,2007,"6.02",205,"D","Brantford Bulldogs",3,0,3,3,1,4,0,1,1,0,0,0,0,0,0,1
"Maksim Sokolovskii","NO",17,2008-07-12,2008,"6.08",238,"D","London Knights",3,0,3,3,1,4,0,1,1,0,0,0,0,0,8,1
"Christopher Brown","NO",28,2006-01-27,2006,"5.11",183,"C","Soo Greyhounds",4,0,3,3,0.75,1,0,1,1,0,0,0,0,0,0,1
"Spencer Evans","NO",16,2006-05-12,2006,"6.01",198,"D","Soo Greyhounds",4,0,3,3,0.75,6,0,0,0,0,0,0,0,0,8,1
"Jared Harding","NO",24,2007-12-05,2007,"5.08",162,"D","Brampton Steelheads",4,0,3,3,0.75,0,0,2,2,0,0,0,0,0,4,1
"Ian Inskip","YES",16,2009-02-05,2009,"6.02",195,"LW","Windsor Spitfires",4,0,3,3,0.75,3,0,0,0,0,0,0,0,0,0,1
"Jet Kwajah","NO",26,2008-03-13,2008,"6.00",176,"D","Brantford Bulldogs",4,0,3,3,0.75,5,0,2,2,0,0,0,0,0,0,1
"Brenner Lammens","NO",93,2009-09-13,2009,"6.01",195,"C","Sarnia Sting",4,0,3,3,0.75,2,0,1,1,0,1,1,0,0,12,1
"Oliver Turner","NO",3,2007-03-18,2007,"6.05",201,"D","Erie Otters",4,0,3,3,0.75,3,0,0,0,0,0,0,0,0,8,1
"Ethan Dean","NO",11,2008-03-11,2008,"5.11",182,"LW","Sudbury Wolves",6,0,3,3,0.5,2,0,0,0,0,0,0,0,0,0,1
"Philip Govedaris","NO",86,2007-12-06,2007,"6.00",192,"LW","Brantford Bulldogs",6,0,3,3,0.5,-1,0,1,1,0,0,0,0,0,0,1
"Nathan Hauad","NO",7,2008-09-23,2008,"6.01",185,"RW","Brantford Bulldogs",2,2,0,2,1,3,0,0,0,0,0,0,0,0,0,1
"Travis Hayes","NO",13,2007-09-03,2007,"5.11",172,"RW","Soo Greyhounds",2,2,0,2,1,-2,1,0,1,0,0,0,0,0,2,1
"Aleks Kulemin","NO",41,2009-03-20,2009,"6.04",190,"C","Kingston Frontenacs",2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1
"Wesley Royston","NO",77,2007-11-22,2007,"6.04",190,"RW","Owen Sound Attack",2,2,0,2,1,3,0,0,0,1,0,1,0,0,13,1
"Mclean Agrette","NO",92,2007-11-23,2007,"5.08",167,"LW","Erie Otters",3,2,0,2,0.67,-1,2,0,2,0,0,0,0,0,0,1
"Elliot Arnett","NO",4,2008-03-12,2008,"6.02",190,"D","Owen Sound Attack",3,2,0,2,0.67,1,0,0,0,0,0,0,0,0,2,1
"Matthew Frost","NO",14,2006-09-11,2006,"5.11",172,"LW","Newfoundland Regiment",3,2,0,2,0.67,-2,1,0,1,0,0,0,0,0,4,1
"Teddy Spitznagel","NO",24,2006-04-06,2006,"6.03",200,"LW","Ottawa 67's",3,2,0,2,0.67,1,0,0,0,0,0,0,0,0,0,1
"Carson Andrew","NO",71,2008-03-10,2008,"6.03",196,"LW","Soo Greyhounds",4,2,0,2,0.5,2,1,0,1,0,0,0,0,0,2,1
"Alex Carscadden","NO",8,2008-01-13,2008,"6.01",185,"C","Guelph Storm",4,2,0,2,0.5,0,0,0,0,0,0,0,2,0,0,1
"Anton Gesink","NO",15,2009-05-02,2009,"6.02",179,"RW","Erie Otters",4,2,0,2,0.5,1,0,0,0,0,0,0,0,0,2,1
"Nolan Laird","NO",19,2006-01-04,2006,"6.01",200,"C","North Bay Battalion",4,2,0,2,0.5,0,0,0,0,0,0,0,0,0,4,1
"Shamar Moses","NO",24,2007-05-06,2007,"6.02",211,"RW","North Bay Battalion",4,2,0,2,0.5,-1,1,0,1,0,0,0,0,0,4,1
"Jake Ritson","YES",37,2009-02-12,2009,"6.01",190,"LW","London Knights",4,2,0,2,0.5,-2,1,0,1,0,0,0,0,0,0,1
"Reyth Smith","NO",43,2007-07-27,2007,"6.02",179,"LW","Niagara IceDogs",4,2,0,2,0.5,1,0,0,0,0,0,0,0,0,7,1
"Lauchlan Whelan","NO",88,2010-08-13,2010,"6.00",163,"C","Windsor Spitfires",4,2,0,2,0.5,1,0,0,0,0,0,0,1,0,0,1
"Kingston Harris","YES",51,2009-02-15,2009,"6.01",164,"C","Sudbury Wolves",5,2,0,2,0.4,-4,1,0,1,0,0,0,0,0,2,1
"Savin Virk","NO",14,2007-06-06,2007,"5'11",184,"RW","Victoria Royals",1,1,1,2,2,-1,1,1,2,0,0,0,0,0,0,1
"Kohyn Eshkawkogan","NO",19,2008-11-19,2008,"5.10",179,"D","Ottawa 67's",2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1
"Layne Gallacher","NO",73,2008-02-16,2008,"6.01",180,"C","Niagara IceDogs",2,1,1,2,1,0,1,0,1,0,0,0,0,0,4,1
"Owen Griffin","NO",10,2007-04-08,2007,"5.10",175,"C","Guelph Storm",2,1,1,2,1,0,1,1,2,0,0,0,0,0,2,1
"Adam Levac","NO",10,2008-06-27,2008,"6.00",183,"C","Peterborough Petes",2,1,1,2,1,-2,1,1,2,0,0,0,1,0,2,1
"Matthew Miller","NO",10,2008-05-28,2008,"5.08",160,"C","Guelph Storm",2,1,1,2,1,0,0,1,1,0,0,0,0,0,2,1
"Sam Schulte","NO",77,2007-03-20,2007,"6'1",197,"D","Victoria Royals",2,1,1,2,1,0,0,1,1,0,0,0,0,0,0,1
"Cohen Bidgood","NO",34,2007-01-11,2007,"6.01",185,"RW","London Knights",3,1,1,2,0.67,1,0,0,0,0,0,0,0,1,14,1
