"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Tony Rizzi","NO",1987-01-06,"6.02",190,"RW","Kingston Frontenacs",59,8,19,27,0.46,-7,0,5,5,0,0,21
"Marc Staal","NO",1987-01-13,"6.04",205,"D","Sudbury Wolves",65,6,20,26,0.4,22,4,6,10,4,0,53
"Bobby Bolt","NO",1987-04-29,"6.04",216,"LW","Kingston Frontenacs",67,11,14,25,0.37,-2,1,0,1,2,0,92
"Scott Restoule","YES",1987-06-13,"5.11",190,"C","Sarnia Sting",65,5,20,25,0.38,-26,0,12,12,0,0,56
"Mike Roelofsen","NO",1987-03-19,"5.11",190,"C","Barrie Colts",58,4,20,24,0.41,6,2,7,9,1,0,38
"Ryan Berard","NO",1987-04-08,"6.02",200,"RW","Belleville Bulls",68,12,10,22,0.32,-11,1,2,3,1,1,30
"Josh Beaulieu","NO",1987-01-10,"6.01",190,"LW","London Knights",65,9,13,22,0.34,32,0,0,0,1,0,159
"Matt Lashoff","NO",1986-09-29,"6.02",207,"D","Kitchener Rangers",44,4,18,22,0.5,16,3,6,9,0,0,44
"Adam Abraham","NO",1987-03-27,"5.11",200,"D","Mississauga IceDogs",59,5,16,21,0.36,16,4,5,9,1,0,25
"Jordan Foreman","YES",1987-01-06,"5.10",178,"C","London Knights",63,11,8,19,0.3,20,1,0,1,0,0,87
"J.F. Houle","YES",1987-06-21,"6.00",175,"RW","Brampton Battalion",51,7,12,19,0.37,-1,0,0,0,0,0,21
"Adam McQuaid","NO",1986-10-12,"6.04",205,"D","Sudbury Wolves",66,3,16,19,0.29,31,0,2,2,0,1,98
"Ryan Parent","NO",1987-03-17,"6.02",205,"D","Guelph Storm",66,2,17,19,0.29,5,0,9,9,1,0,36
"Gary Friesen","NO",1987-04-28,"6.00",200,"C","Oshawa Generals",67,7,11,18,0.27,-21,2,1,3,0,0,88
"Kyle Lamb","NO",1987-04-13,"6.00",190,"D","Owen Sound Attack",68,4,14,18,0.26,10,1,7,8,0,0,53
"Vladimir Svacina","YES",1987-04-28,"5.10",183,"RW","Mississauga IceDogs",61,5,12,17,0.28,8,0,0,0,2,0,14
"Wes Cunningham","NO",1987-03-09,"5.11",180,"D","Belleville Bulls",64,1,16,17,0.27,0,0,6,6,0,0,68
"Scott Giles","YES",1987-01-19,"5.08",172,"C","Owen Sound Attack",58,6,10,16,0.28,5,0,1,1,1,0,2
"Colin Hanley","YES",1987-06-10,"6.02",224,"RW","Owen Sound Attack",60,6,9,15,0.25,4,2,1,3,1,0,23
"Patrick Asselin","NO",1987-07-02,"6.00",180,"LW","Saginaw Spirit",55,6,9,15,0.27,-15,2,5,7,0,0,30
"Mike Kavanagh","YES",1987-04-21,"6.03",212,"RW","Oshawa Generals",57,8,6,14,0.25,-17,1,1,2,0,0,38
"Igor Gongalsky","YES",1986-11-05,"6.00",218,"LW","Owen Sound Attack",61,7,7,14,0.23,4,0,1,1,2,0,93
"Derek Brochu","NO",1987-05-06,"5.09",186,"RW","Owen Sound Attack",61,3,11,14,0.23,-6,0,0,0,0,0,20
"Jakub Kindl","YES",1987-02-10,"6.03",202,"D","Kitchener Rangers",62,3,11,14,0.23,12,1,6,7,0,0,92
"Elgin Reid","NO",1987-02-23,"5.11",190,"D","Ottawa 67's",44,1,13,14,0.32,5,0,5,5,0,0,95
"Bradley Snetsinger","YES",1987-04-08,"6.02",187,"LW","Mississauga IceDogs",54,8,5,13,0.24,1,0,0,0,0,0,30
"Kevin Henderson","YES",1986-12-03,"6.03",210,"LW","Kitchener Rangers",47,5,8,13,0.28,2,0,1,1,0,0,46
"Trevor Koverko","YES",1987-03-22,"6.03",217,"D","Owen Sound Attack",66,1,12,13,0.2,17,0,0,0,0,0,83
"Joe McCann","YES",1987-03-02,"6.03",203,"RW","Saginaw Spirit",53,5,7,12,0.23,-13,0,2,2,0,0,40
"Devereaux Heshmatpour","NO",1987-02-15,"6.06",238,"D","Oshawa Generals",51,2,8,10,0.2,-8,0,2,2,0,0,164
"Scott Baker","YES",1987-05-15,"5.11",170,"LW","Belleville Bulls",58,4,5,9,0.16,-14,0,1,1,1,0,8
"Justin Caruana","YES",1987-07-17,"6.02",210,"LW","Peterborough Petes",55,3,6,9,0.16,-6,0,0,0,1,0,38
"Travis Elder","YES",1987-03-27,"6.02",201,"LW","Toronto St. Michael's Majors",58,3,6,9,0.16,4,1,1,2,0,0,57
"Mark Fraser","YES",1986-09-26,"6.03",206,"D","Kitchener Rangers",58,0,8,8,0.14,3,0,0,0,0,0,96
"Todd Perry","YES",1986-12-13,"6.03",230,"D","Barrie Colts",29,0,8,8,0.28,-4,0,5,5,0,0,46
"Phil Oreskovic","NO",1987-01-26,"6.03",225,"D","Brampton Battalion",61,1,6,7,0.11,12,0,0,0,0,0,147
"Jamie Klie","YES",1987-03-25,"6.00",204,"D","Saginaw Spirit",64,0,7,7,0.11,-27,0,0,0,0,0,74
"Brian Soso","NO",1987-04-27,"6.05",217,"RW","Windsor Spitfires",52,4,2,6,0.12,-20,0,0,0,0,0,49
"Darryl Smith","YES",1987-03-03,"5.11",187,"C","Guelph Storm",56,3,3,6,0.11,-2,0,0,0,0,0,26
"Tyson Aitcheson","NO",1987-03-01,"6.01",200,"D","Sault Ste. Marie Greyhounds",48,3,3,6,0.13,-1,0,2,2,0,0,20
"Jordan Grant","NO",1986-12-16,"6.03",215,"LW","Sarnia Sting",50,2,4,6,0.12,-10,0,1,1,0,0,158
"Pat Ouellette","YES",1987-04-21,"5.11",177,"LW","Ottawa 67's",56,2,4,6,0.11,-5,0,0,0,0,0,21
"Chad Loikets","NO",1987-05-28,"6.03",195,"D","Erie Otters",66,1,5,6,0.09,-11,1,2,3,0,0,22
"Matt Pelech","NO",1987-09-04,"6.04",225,"D","Sarnia Sting",31,1,5,6,0.19,-4,0,1,1,0,0,74
"Tomas Sample","YES",1987-01-06,"6.01",195,"D","Sudbury Wolves",60,1,5,6,0.1,0,0,3,3,1,0,86
"Ryan McGinnis","NO",1987-03-03,"6.02",206,"D","Plymouth Whalers",66,0,6,6,0.09,1,0,1,1,0,0,93
"Adam Perry","YES",1987-01-12,"6.00",195,"LW","London Knights",18,3,2,5,0.28,5,0,0,0,1,0,12
"Jason Cassidy","YES",1987-06-18,"5.09",165,"RW","Brampton Battalion",37,3,2,5,0.14,0,0,0,0,0,0,59
"Matthew Bragg","YES",1987-06-12,"5.09",200,"C","Barrie Colts",28,3,2,5,0.18,4,0,0,0,0,0,11
"Mike Montgomery","YES",1987-07-22,"5.11",185,"C","Peterborough Petes",35,3,2,5,0.14,-4,0,0,0,0,0,17
"Andrew Self","YES",1987-01-08,"6.03",200,"LW","Windsor Spitfires",57,2,3,5,0.09,-16,0,0,0,0,0,67
"Brandon MacLean","YES",1987-09-04,"6.01",182,"C","Sault Ste. Marie Greyhounds",54,1,4,5,0.09,-2,0,0,0,1,0,17
"John Seymour","NO",1987-06-16,"6.03",190,"C","Brampton Battalion",63,1,4,5,0.08,0,0,0,0,0,0,64
"Zack Shepley","YES",1987-08-28,"6.04",218,"D","Plymouth Whalers",54,1,4,5,0.09,5,0,0,0,0,0,22
"Justin Wallingford","NO",1987-05-12,"6.07",236,"D","Kingston Frontenacs",56,0,5,5,0.09,0,0,0,0,0,0,47
"Tomas Stryncl","YES",1987-01-12,"6.01",195,"D","Brampton Battalion",38,0,5,5,0.13,2,0,1,1,0,0,16
"Geoff Killing","NO",1987-08-22,"6.01",199,"D","Belleville Bulls",63,1,3,4,0.06,-24,0,0,0,0,0,47
"Matthew Leszczynski","NO",1987-01-15,"6.01",190,"RW","Sault Ste. Marie Greyhounds",49,0,4,4,0.08,-1,0,0,0,0,0,59
"Michael Kolarz","YES",1987-01-12,"6.00",192,"D","Kingston Frontenacs",49,0,4,4,0.08,-5,0,0,0,0,0,36
"Shawn Haviland","YES",1987-01-09,"6.03",215,"D","Guelph Storm",43,0,4,4,0.09,-10,0,0,0,0,0,89
"Craig Montgomery","YES",1987-04-14,"5.09",170,"RW","Toronto St. Michael's Majors",12,3,0,3,0.25,2,2,0,2,0,0,14
"Chris Bryson","YES",1987-08-20,"5.07",166,"RW","Kitchener Rangers",14,1,2,3,0.21,0,0,0,0,0,0,4
"Graham McNabb","YES",1987-02-23,"5.11",181,"LW","Brampton Battalion",24,1,2,3,0.13,-4,0,0,0,0,0,8
"Jaromir Florian","YES",1987-03-30,"5.11",175,"RW","Guelph Storm",41,1,2,3,0.07,-5,0,0,0,1,0,25
"Scott Lavigne","YES",1987-02-13,"5.11",185,"D","Toronto St. Michael's Majors",42,1,2,3,0.07,0,0,1,1,0,0,8
"Troy Murray","YES",1987-04-22,"6.03",210,"D","Sudbury Wolves",15,1,2,3,0.2,-5,0,1,1,0,0,27
"Scott Todd","NO",1986-11-11,"6.04",216,"D","Windsor Spitfires",54,0,3,3,0.06,-6,0,0,0,0,0,155
"Tom Jefferson","YES",1987-03-17,"5.09",190,"RW","Oshawa Generals",53,0,3,3,0.06,-8,0,0,0,0,0,95
"Tyler Cuthbert","YES",1987-05-05,"6.05",211,"D","Sault Ste. Marie Greyhounds",53,0,3,3,0.06,5,0,0,0,0,0,20
"Jeff Christison","YES",1987-02-08,"5.09",170,"RW","Sudbury Wolves",18,2,0,2,0.11,1,0,0,0,1,0,8
"Scott Zimmerman","NO",1987-02-06,"5.11",190,"LW","Guelph Storm",17,2,0,2,0.12,-1,0,0,0,0,0,20
"Bobby Davey","YES",1987-04-20,"6.01",195,"D","Belleville Bulls",66,1,1,2,0.03,-18,0,0,0,0,0,112
"Kevin Tuckey","YES",1987-05-11,"6.01",176,"LW","Saginaw Spirit",60,1,1,2,0.03,-24,0,0,0,0,0,33
"Luke Carson","YES",1987-04-26,"6.02",200,"LW","Oshawa Generals",11,1,1,2,0.18,-2,0,0,0,0,0,7
"Mike Bushby","YES",1987-05-22,"6.01",195,"D","Windsor Spitfires",30,1,1,2,0.07,2,0,0,0,0,0,41
"Taylor Raszka","NO",1986-10-22,"6.01",184,"LW","Saginaw Spirit",12,1,1,2,0.17,-4,0,0,0,0,0,13
"Tyler McKinley","YES",1987-05-02,"6.00",195,"D","Sault Ste. Marie Greyhounds",35,1,1,2,0.06,1,1,0,1,0,0,19
"Stephen Miller","YES",1987-07-18,"6.02",210,"D","Sudbury Wolves",40,0,2,2,0.05,-10,0,0,0,0,0,13
"Brent Mackie","YES",1987-04-19,"6.01",203,"D","Guelph Storm",18,1,0,1,0.06,-3,0,0,0,0,0,16
"Michael Lombardi","NO",1987-08-06,"6.01",205,"LW","Barrie Colts",15,1,0,1,0.07,-6,1,0,1,0,0,17
"Chad Dunlop","YES",1987-05-12,"6.01",215,"LW","Erie Otters",21,0,1,1,0.05,-2,0,0,0,0,0,24
"Chris Leveille","YES",1987-08-30,"5.11",165,"RW","Guelph Storm",3,0,1,1,0.33,1,0,0,0,0,0,0
"Garrett Sinfield","YES",1987-03-26,"6.03",205,"D","Saginaw Spirit",4,0,1,1,0.25,2,0,0,0,0,0,0
"Justin Piquette","YES",1987-03-01,"6.02",202,"LW","Kitchener Rangers",25,0,1,1,0.04,-1,0,0,0,0,0,42
"Justin Soryal","YES",1987-06-29,"6.02",200,"LW","Peterborough Petes",29,0,1,1,0.03,-7,0,0,0,0,0,54
"Kyle Hope","YES",1987-07-26,"6.01",180,"D","Barrie Colts",6,0,1,1,0.17,0,0,0,0,0,0,6
"Matt McCready","YES",1987-07-01,"5.11",182,"D","London Knights",14,0,1,1,0.07,4,0,0,0,0,0,0
"Matt Pepe","NO",1987-02-22,"5.11",212,"D","Kitchener Rangers",56,0,1,1,0.02,-2,0,0,0,0,0,66
"Peter Sergeant","YES",1987-08-27,"6.02",193,"LW","Erie Otters",8,0,1,1,0.13,-1,0,0,0,0,0,2
"Phil Mangan","NO",1987-02-11,"5.09",183,"C","Kingston Frontenacs",14,0,1,1,0.07,0,0,0,0,0,0,13
"Scott Judson","YES",1987-03-11,"6.02",209,"D","Windsor Spitfires",29,0,1,1,0.03,0,0,0,0,0,0,20
"Brenden Biedermann","YES",1987-05-07,"6.00",185,"RW","Sudbury Wolves",2,0,0,0,0,0,0,0,0,0,0,0
"Cassidy Preston","YES",1987-04-30,"6.02",206,"LW","Toronto St. Michael's Majors",34,0,0,0,0,-5,0,0,0,0,0,27
"Dan Dempsey","YES",1987-05-22,"6.05",205,"D","Kingston Frontenacs",8,0,0,0,0,1,0,0,0,0,0,2
"Dan Gyenes","YES",1987-05-20,"6.00",200,"D","Kitchener Rangers",51,0,0,0,0,-3,0,0,0,0,0,32
"David Shaw","YES",1987-03-08,"5.11",170,"D","Ottawa 67's",3,0,0,0,0,0,0,0,0,0,0,0
"Jeremy Reese","YES",1987-04-08,"6.00",207,"LW","Sarnia Sting",1,0,0,0,0,0,0,0,0,0,0,0
"Jeremy Whelan","YES",1987-02-06,"5.10",177,"LW","Mississauga IceDogs",7,0,0,0,0,0,0,0,0,0,0,6
"Jordan Prevost","NO",1986-09-18,"6.04",222,"LW","Sudbury Wolves",8,0,0,0,0,2,0,0,0,0,0,9
"Kris Belan","YES",1986-12-19,"6.02",200,"LW","London Knights",3,0,0,0,0,1,0,0,0,0,0,8
"Mark Thorburn","YES",1987-01-08,"6.00",196,"RW","Sault Ste. Marie Greyhounds",4,0,0,0,0,0,0,0,0,0,0,4
"Mike Steadman","YES",1987-09-03,"5.10",170,"LW","London Knights",2,0,0,0,0,-3,0,0,0,0,0,0
"Randy Johnston","YES",1987-01-21,"5.11",170,"C","Barrie Colts",11,0,0,0,0,-5,0,0,0,0,0,6
"Ryan Gouldby","YES",1987-05-21,"6.03",200,"LW","Oshawa Generals",8,0,0,0,0,-2,0,0,0,0,0,0
"Steve Whitely","YES",1987-07-16,"6.05",205,"D","Saginaw Spirit",52,0,0,0,0,-16,0,0,0,0,0,67
"Tony Iaquinto","YES",1987-01-21,"6.03",222,"LW","Guelph Storm",12,0,0,0,0,-2,0,0,0,0,0,2
"Vladimir Tufykov","YES",1987-05-17,"6.02",195,"LW","Erie Otters",1,0,0,0,0,-1,0,0,0,0,0,0
