"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Ryan Oulahen","NO",26,1985-03-26,1985,"6.00",182,"C","Brampton Battalion",64,27,31,58,0.91,5,9,18,27,2,0,2,8,1,22,1
"Todd Griffith","NO",22,1985-01-27,1985,"5.11",184,"LW","Kingston Frontenacs",68,26,32,58,0.85,3,3,8,11,3,0,3,4,1,53,1
"Michael Richards","NO",18,1985-02-11,1985,"6.00",192,"C","Kitchener Rangers",43,22,36,58,1.35,9,6,20,26,5,2,7,4,1,75,1
"Tyler Harrison","NO",22,1984-12-24,1984,"6.05",191,"C","Brampton Battalion",65,31,26,57,0.88,0,7,14,21,0,1,1,8,0,78,1
"Tyler Kennedy","NO",14,1986-07-15,1986,"5.10",183,"C","Sault Ste. Marie Greyhounds",61,21,36,57,0.93,5,5,14,19,3,0,3,4,2,37,1
"Travis Fuller","NO",25,1986-01-25,1986,"6.01",200,"LW","Barrie Colts",68,24,32,56,0.82,22,5,4,9,3,0,3,1,2,18,1
"Bobby Hughes","NO",19,1987-11-11,1987,"5.11",180,"C","Kingston Frontenacs",66,17,38,55,0.83,-15,5,7,12,1,4,5,0,0,36,1
"David Clarkson","NO",17,1984-03-31,1984,"6.01",206,"C","Kitchener Rangers",51,33,21,54,1.06,16,17,6,23,1,0,1,4,1,145,1
"Ryan Callahan","NO",24,1985-03-21,1985,"5.11",185,"RW","Guelph Storm",60,28,26,54,0.9,-4,9,6,15,3,1,4,4,1,108,1
"Bryan Bickell","NO",17,1986-03-09,1986,"6.04",215,"LW","Ottawa 67's",66,22,32,54,0.82,12,7,8,15,0,0,0,5,1,95,1
"Craig Voakes","NO",23,1986-01-02,1986,"5.11",185,"C","Kitchener Rangers",63,20,34,54,0.86,5,5,21,26,3,0,3,5,0,32,1
"Brett Trudell","NO",7,1984-02-15,1984,"6.03",202,"RW","Oshawa Generals",65,28,24,52,0.8,-18,5,5,10,1,0,1,2,0,62,1
"Patrick Kaleta","NO",27,1986-06-08,1986,"6.01",200,"RW","Peterborough Petes",62,24,28,52,0.84,15,9,12,21,0,0,0,1,0,146,1
"Adam Berti","NO",21,1986-07-01,1986,"6.03",192,"LW","Oshawa Generals",66,23,28,51,0.77,-21,3,7,10,2,0,2,3,3,53,1
"Lukas Kaspar","YES",83,1985-09-23,1985,"6.02",205,"LW","Ottawa 67's",59,21,30,51,0.86,3,6,12,18,0,0,0,4,0,45,1
"Dan Speer","NO",11,1984-12-05,1984,"6.02",180,"C","Barrie Colts",66,13,38,51,0.77,8,4,10,14,0,0,0,4,1,29,1
"Chris Lawrence","NO",9,1987-02-05,1987,"6.04",217,"C","Sault Ste. Marie Greyhounds",68,11,40,51,0.75,16,5,17,22,0,0,0,4,0,57,1
"Mike Duco","YES",14,1987-07-08,1987,"5.09",197,"LW","Kitchener Rangers",62,24,26,50,0.81,16,8,9,17,2,0,2,3,1,78,1
"Tom Mannino","NO",5,1987-02-19,1987,"5.11",216,"RW","Saginaw Spirit",68,21,29,50,0.74,-16,5,10,15,0,0,0,0,2,8,1
"Patrick Davis","NO",10,1986-12-28,1986,"6.02",211,"LW","Kitchener Rangers",59,20,30,50,0.85,2,8,12,20,1,1,2,3,0,41,1
"Tom Zanoski","NO",23,1984-03-03,1984,"5.10",194,"LW","Mississauga IceDogs",65,20,30,50,0.77,6,8,18,26,0,0,0,3,1,95,1
"Jonathan Lehun","NO",19,1984-02-22,1984,"6.00",182,"C","Owen Sound Attack",58,17,33,50,0.86,11,1,17,18,1,1,2,3,0,30,1
"Darryl Boyce","NO",21,1984-07-07,1984,"5.11",188,"C","Toronto St. Michael's Majors",67,15,35,50,0.75,-9,3,12,15,2,1,3,0,1,152,1
"Michael Vernace","YES",2,1986-05-26,1986,"6.00",208,"D","Brampton Battalion",68,12,38,50,0.74,9,6,20,26,0,0,0,2,1,42,1
"Scott Hotham","NO",19,1984-07-19,1984,"6.02",200,"D","Barrie Colts",62,11,39,50,0.81,22,6,15,21,0,3,3,2,0,80,1
"B.J. Crombeen","NO",44,1985-07-10,1985,"6.02",212,"RW","Barrie Colts",63,31,18,49,0.78,17,10,4,14,2,0,2,8,0,111,1
"Peter Tsimikalis","NO",10,1986-01-10,1986,"6.00",200,"C","Oshawa Generals",64,18,31,49,0.77,-19,7,8,15,0,0,0,1,0,47,1
"Tom Pyatt","NO",27,1987-02-14,1987,"5.11",181,"C","Saginaw Spirit",57,18,30,48,0.84,-5,6,12,18,1,0,1,1,0,14,1
"Anthony Butera","NO",55,1984-09-14,1984,"5.11",195,"D","Mississauga IceDogs",60,16,32,48,0.8,7,8,19,27,0,0,0,2,0,66,1
"Trevor Hendrikx","NO",7,1985-03-29,1985,"6.02",205,"D","Peterborough Petes",68,15,33,48,0.71,-6,9,22,31,0,1,1,1,1,100,1
"Mike Knight","NO",25,1984-10-07,1984,"6.01",210,"D","Plymouth Whalers",64,8,40,48,0.75,16,1,20,21,0,2,2,2,0,126,1
"Bobby Chaumont","NO",12,1984-11-21,1984,"6.00",200,"RW","Sudbury Wolves",68,31,16,47,0.69,-2,11,8,19,2,0,2,6,1,43,1
"Blair Jarrett","NO",25,1984-10-25,1984,"6.03",210,"RW","Sault Ste. Marie Greyhounds",64,27,20,47,0.73,7,5,5,10,0,0,0,2,3,51,1
"Dan Collins","NO",17,1987-02-26,1987,"6.01",209,"RW","Plymouth Whalers",68,25,21,46,0.68,-3,6,7,13,2,2,4,4,1,60,1
"Matt D'Agostini","YES",21,1986-10-23,1986,"6.00",176,"RW","Guelph Storm",59,24,22,46,0.78,0,3,8,11,0,0,0,4,2,29,1
"Cody Thornton","NO",9,1986-07-16,1986,"5.11",169,"RW","Belleville Bulls",64,23,23,46,0.72,-18,16,10,26,0,0,0,2,0,67,1
"Brandon McBride","NO",23,1984-02-22,1984,"6.02",207,"C","Oshawa Generals",66,19,27,46,0.7,-9,3,4,7,0,0,0,1,0,34,1
"Adam Keefe","NO",27,1984-04-26,1984,"5.10",195,"RW","Kitchener Rangers",67,16,30,46,0.69,8,8,5,13,0,4,4,3,2,286,1
"Kyle Quincey","NO",22,1985-08-12,1985,"6.02",210,"D","Mississauga IceDogs",59,15,31,46,0.78,5,8,25,33,0,1,1,3,0,111,1
"John Hecimovic","NO",38,1984-03-31,1984,"6.02",215,"RW","Mississauga IceDogs",51,26,18,44,0.86,13,6,8,14,0,0,0,7,0,117,1
"James Neal","YES",19,1987-09-03,1987,"6.03",205,"LW","Plymouth Whalers",67,18,26,44,0.66,-5,7,8,15,0,0,0,5,0,32,1
"Tyler Donati","NO",96,1986-10-17,1986,"5.10",190,"RW","Toronto St. Michael's Majors",53,21,22,43,0.81,-22,7,11,18,0,0,0,5,0,30,1
"Danny McDonald","NO",8,1984-02-15,1984,"6.01",185,"LW","Brampton Battalion",60,16,27,43,0.72,15,6,4,10,0,1,1,1,0,38,1
"Jason Pitton","NO",17,1986-05-23,1986,"6.03",219,"LW","Sault Ste. Marie Greyhounds",68,23,19,42,0.62,-4,5,2,7,1,1,2,4,0,35,1
"Michal Birner","YES",26,1986-03-02,1986,"6.00",190,"RW","Saginaw Spirit",59,11,31,42,0.71,6,1,11,12,0,1,1,2,0,41,1
"Mark Flood","NO",5,1984-09-29,1984,"6.01",185,"D","Peterborough Petes",60,4,38,42,0.7,14,1,21,22,0,0,0,0,0,14,1
"Michael Blunden","NO",21,1986-12-15,1986,"6.04",210,"RW","Erie Otters",61,22,19,41,0.67,-9,10,7,17,0,0,0,4,1,75,1
"Tyler Doig","YES",26,1986-02-15,1986,"6.00",192,"C","Guelph Storm",66,19,22,41,0.62,-2,8,8,16,1,0,1,3,0,72,1
"Chad Painchaud","NO",8,1986-05-27,1986,"6.01",186,"RW","Sarnia Sting",57,21,19,40,0.7,-6,6,9,15,3,0,3,2,1,33,1
"Zack Stortini","NO",21,1985-09-11,1985,"6.04",215,"RW","Sudbury Wolves",58,13,27,40,0.69,5,5,13,18,0,0,0,1,1,186,1
"Cory Vitarelli","NO",25,1985-06-30,1985,"5.10",204,"LW","Toronto St. Michael's Majors",68,19,20,39,0.57,-12,10,8,18,0,0,0,4,1,54,1
"Justin Azevedo","YES",15,1988-04-01,1988,"5.08",180,"C","Kitchener Rangers",58,18,21,39,0.67,4,4,15,19,1,0,1,0,2,34,1
"Justin Donati","NO",81,1986-10-17,1986,"5.10",174,"C","Toronto St. Michael's Majors",43,12,27,39,0.91,-11,3,11,14,0,0,0,2,0,30,1
"Daniel Girardi","NO",55,1984-04-29,1984,"6.01",205,"D","London Knights",69,9,30,39,0.57,25,3,13,16,1,0,1,2,0,38,1
"Howie Martin","NO",14,1986-11-18,1986,"5.11",202,"C","Brampton Battalion",65,18,20,38,0.58,10,3,6,9,0,0,0,3,0,42,1
"Cory Emmerton","YES",25,1988-06-01,1988,"6.00",190,"C","Kingston Frontenacs",58,17,21,38,0.66,-7,4,4,8,1,0,1,3,0,8,1
"Nick Foligno","YES",16,1987-10-31,1987,"6.00",195,"C","Sudbury Wolves",65,10,28,38,0.58,5,3,11,14,0,0,0,4,0,111,1
"Jonas Fiedler","NO",34,1984-05-29,1984,"6.02",190,"LW","Plymouth Whalers",61,19,18,37,0.61,-1,7,8,15,2,0,2,1,0,71,1
"Andrew Maksym","NO",8,1986-02-16,1986,"5.11",200,"RW","Belleville Bulls",67,19,18,37,0.55,-16,8,7,15,0,0,0,3,0,68,1
"Danny Fritsche","NO",49,1985-07-13,1985,"6.01",194,"C","London Knights",30,18,19,37,1.23,26,5,5,10,0,0,0,2,2,18,1
"John Adams","NO",9,1986-07-03,1986,"6.02",205,"C","Toronto St. Michael's Majors",69,18,19,37,0.54,-10,6,4,10,1,1,2,3,0,38,1
"Ryan McDonough","YES",66,1988-01-02,1988,"5.09",177,"C","Sudbury Wolves",58,15,22,37,0.64,-6,6,5,11,0,0,0,2,1,31,1
"Ryan Wilson","NO",5,1987-02-03,1987,"6.01",206,"D","Toronto St. Michael's Majors",68,13,24,37,0.54,-23,5,12,17,1,0,1,3,0,149,1
"Kevin Baker","NO",10,1987-03-27,1987,"6.00",190,"C","Sudbury Wolves",63,17,19,36,0.57,22,1,2,3,3,0,3,1,1,2,1
"Brett Liscomb","NO",18,1986-01-28,1986,"5.09",186,"LW","Windsor Spitfires",40,13,23,36,0.9,-1,3,8,11,0,0,0,0,1,40,1
"Paul Giallonardo","NO",22,1984-02-29,1984,"6.03",209,"D","Windsor Spitfires",68,8,28,36,0.53,-14,5,15,20,0,0,0,1,0,80,1
"Robin Big Snake","NO",29,1984-04-10,1984,"6.00",220,"LW","Owen Sound Attack",47,20,15,35,0.74,4,6,3,9,0,0,0,3,2,160,1
"Jadran Beljo","NO",24,1987-02-25,1987,"5.11",168,"LW","Peterborough Petes",59,19,16,35,0.59,0,12,3,15,0,0,0,2,0,31,1
"Ryan Kitchen","NO",17,1985-02-06,1985,"5.10",183,"C","Guelph Storm",61,13,22,35,0.57,-8,3,8,11,1,1,2,1,0,70,1
"Andrew Hotham","YES",7,1986-08-29,1986,"6.03",188,"D","Erie Otters",64,9,26,35,0.55,-10,6,16,22,1,0,1,1,0,121,1
"Richard Clune","NO",17,1987-04-25,1987,"5.11",194,"LW","Sarnia Sting",68,21,13,34,0.5,1,8,0,8,1,0,1,1,0,103,1
"Cal Clutterbuck","NO",15,1987-11-18,1987,"5.11",185,"RW","Oshawa Generals",65,19,15,34,0.52,-23,7,7,14,0,0,0,2,0,97,1
"Jeff Larsh","NO",18,1985-01-24,1985,"6.00",195,"RW","Toronto St. Michael's Majors",62,17,17,34,0.55,-21,5,11,16,1,0,1,2,1,41,1
"Andrew Desjardins","NO",22,1986-07-27,1986,"6.00",197,"C","Sault Ste. Marie Greyhounds",68,17,17,34,0.5,6,0,0,0,1,1,2,1,0,49,1
"Greg Stewart","NO",16,1986-05-21,1986,"6.02",185,"LW","Peterborough Petes",68,16,18,34,0.5,0,3,0,3,1,0,1,3,1,111,1
"Brian Lee","NO",5,1984-07-05,1984,"6.02",200,"D","Erie Otters",67,8,26,34,0.51,9,1,11,12,0,2,2,4,0,89,1
"Trevor Kell","NO",11,1986-06-23,1986,"6.00",185,"RW","London Knights",63,16,17,33,0.52,24,2,2,4,2,0,2,2,0,57,1
"Mathis Olimb","YES",22,1986-02-01,1986,"5.09",165,"LW","Sarnia Sting",57,8,25,33,0.58,-8,2,8,10,0,0,0,0,0,16,1
"Patrick McNeill","NO",8,1987-03-17,1987,"6.00",199,"D","Saginaw Spirit",66,7,26,33,0.5,-29,4,16,20,0,0,0,1,0,31,1
"Jesse Gimblett","NO",10,1985-01-04,1985,"6.03",215,"LW","Saginaw Spirit",64,18,14,32,0.5,-14,6,4,10,0,0,0,3,0,86,1
"Michael Swift","YES",14,1987-03-26,1987,"5.09",165,"C","Mississauga IceDogs",67,15,17,32,0.48,9,4,6,10,1,1,2,3,0,46,1
"Tim Sestito","NO",11,1984-08-28,1984,"5.11",195,"LW","Plymouth Whalers",67,14,18,32,0.48,-5,7,6,13,1,1,2,1,1,93,1
"Tyler Haskins","NO",14,1986-05-26,1986,"6.01",187,"C","Toronto St. Michael's Majors",62,12,20,32,0.52,-1,2,6,8,0,1,1,3,0,64,1
"Jamie Fraser","NO",11,1985-11-17,1985,"6.01",199,"C","Sarnia Sting",66,10,22,32,0.48,-11,2,7,9,0,0,0,0,0,22,1
"Will Colbert","NO",4,1985-02-06,1985,"6.02",190,"D","Ottawa 67's",68,6,26,32,0.47,22,3,10,13,0,0,0,1,0,65,1
"Jordan Smith","NO",20,1985-11-04,1985,"6.02",203,"D","Sault Ste. Marie Greyhounds",64,5,27,32,0.5,12,3,16,19,0,1,1,0,0,126,1
"Brody Todd","NO",19,1984-02-25,1984,"6.02",225,"LW","Sault Ste. Marie Greyhounds",60,17,14,31,0.52,12,6,2,8,0,0,0,5,0,76,1
"John Hughes","YES",14,1988-01-06,1988,"5.10",177,"C","Belleville Bulls",60,13,18,31,0.52,-6,3,5,8,0,0,0,2,0,10,1
"Colin Power","NO",13,1984-03-02,1984,"5.10",213,"RW","Toronto St. Michael's Majors",53,12,19,31,0.58,-2,3,4,7,0,0,0,2,0,123,1
"Sean O'Connor","NO",10,1987-01-31,1987,"5.11",171,"RW","Erie Otters",67,9,22,31,0.46,-8,6,10,16,0,0,0,1,0,65,1
"Jason Dixon","NO",10,1985-02-21,1985,"5.10",175,"C","Windsor Spitfires",68,9,22,31,0.46,-15,4,15,19,1,0,1,0,0,36,1
"Chris Greene","YES",19,1985-09-24,1985,"6.03",177,"RW","Erie Otters",68,7,24,31,0.46,-2,1,9,10,0,0,0,2,0,144,1
"Lukas Bolf","NO",33,1985-02-20,1985,"6.01",203,"D","Barrie Colts",56,6,25,31,0.55,16,3,14,17,0,0,0,1,0,59,1
"Peter Franchin","NO",24,1986-05-09,1986,"6.04",215,"C","Toronto St. Michael's Majors",56,21,9,30,0.54,-34,11,3,14,0,0,0,3,0,51,1
"Chris Stewart","YES",24,1987-10-30,1987,"6.02",226,"RW","Kingston Frontenacs",64,18,12,30,0.47,-8,0,2,2,0,0,0,2,0,45,1
"Micheal Haley","NO",18,1986-03-30,1986,"5.10",210,"C","Sarnia Sting",61,14,16,30,0.49,-26,7,3,10,0,1,1,3,0,122,1
"Brandon Prust","NO",33,1984-03-16,1984,"6.00",195,"LW","London Knights",48,10,20,30,0.63,22,4,3,7,1,2,3,1,0,174,1
"Mark Versteeg-Lytwyn","NO",12,1986-11-27,1986,"5.11",190,"LW","Sarnia Sting",65,9,21,30,0.46,-17,4,3,7,0,0,0,1,0,114,1
"Derek Joslin","YES",77,1987-03-17,1987,"6.01",175,"D","Ottawa 67's",68,6,24,30,0.44,26,1,10,11,0,1,1,0,1,44,1
"Brock McPherson","NO",10,1985-07-24,1985,"6.01",220,"RW","Brampton Battalion",63,12,17,29,0.46,-10,2,1,3,0,0,0,1,1,102,1
"Jamie VanderVeeken","NO",44,1986-01-20,1986,"6.03",223,"LW","Ottawa 67's",64,8,21,29,0.45,-3,4,3,7,0,0,0,2,0,72,1
"Ryan Card","NO",22,1984-02-18,1984,"6.01",198,"D","Guelph Storm",61,7,22,29,0.48,-6,5,10,15,0,1,1,0,0,42,1
"Kyle Wharton","NO",2,1986-03-03,1986,"6.02",189,"D","Sault Ste. Marie Greyhounds",57,5,24,29,0.51,0,0,15,15,0,0,0,0,0,45,1
"Jonathan D'Aversa","NO",8,1986-03-02,1986,"6.02",200,"D","Sudbury Wolves",67,5,24,29,0.43,-12,5,19,24,0,0,0,0,0,42,1
"Vaclav Meidl","NO",12,1986-05-27,1986,"6.05",215,"C","Plymouth Whalers",66,12,16,28,0.42,-14,4,6,10,0,0,0,0,0,125,1
"Cody Bass","NO",16,1987-01-07,1987,"6.00",203,"C","Mississauga IceDogs",66,11,17,28,0.42,5,7,3,10,2,1,3,2,1,103,1
"Jordan Staal","YES",11,1988-09-10,1988,"6.03",200,"C","Peterborough Petes",66,9,19,28,0.42,1,0,4,4,0,1,1,2,0,29,1
"Ryan Rorabeck","NO",25,1985-02-27,1985,"6.01",185,"C","Belleville Bulls",50,8,20,28,0.56,-11,5,8,13,0,1,1,0,1,36,1
"Andrej Sekera","YES",3,1986-06-08,1986,"6.00",200,"D","Owen Sound Attack",51,7,21,28,0.55,9,5,14,19,0,0,0,2,0,18,1
"Daniel Carcillo","NO",13,1985-01-28,1985,"5.11",191,"LW","Mississauga IceDogs",32,10,17,27,0.84,2,4,8,12,0,0,0,0,0,115,1
"Kyle Spurr","NO",25,1984-08-10,1984,"6.00",190,"RW","Guelph Storm",66,10,17,27,0.41,-14,4,6,10,1,1,2,0,1,101,1
"Tony Rizzi","NO",15,1987-01-06,1987,"6.02",190,"RW","Kingston Frontenacs",59,8,19,27,0.46,-7,0,5,5,1,0,1,0,0,21,1
"Ben Shutron","YES",4,1988-06-14,1988,"6.00",195,"D","Kingston Frontenacs",63,7,20,27,0.43,-26,3,9,12,0,0,0,1,0,28,1
"Justin Dacosta","NO",6,1985-05-10,1985,"5.10",182,"D","Mississauga IceDogs",69,4,23,27,0.39,14,3,6,9,0,0,0,0,0,54,1
"Reg Thomas","NO",29,1984-03-24,1984,"6.02",185,"LW","Sault Ste. Marie Greyhounds",48,15,11,26,0.54,3,7,3,10,0,0,0,3,0,117,1
"David Pszenyczny","NO",74,1985-02-18,1985,"6.00",190,"D","Mississauga IceDogs",66,10,16,26,0.39,0,3,7,10,0,0,0,0,0,169,1
"Robbie Drummond","NO",17,1986-02-19,1986,"5.11",175,"RW","London Knights",65,8,18,26,0.4,20,0,0,0,0,3,3,1,0,30,1
"Pat Sutton","NO",5,1984-04-26,1984,"6.01",181,"D","Belleville Bulls",68,7,19,26,0.38,-9,4,12,16,0,0,0,2,2,86,1
"Brad Staubitz","NO",6,1984-07-28,1984,"6.01",208,"D","Ottawa 67's",70,7,19,26,0.37,-10,5,4,9,0,0,0,1,0,181,1
"Marc Staal","NO",14,1987-01-13,1987,"6.04",205,"D","Sudbury Wolves",65,6,20,26,0.4,22,4,6,10,0,0,0,4,0,53,1
"Nathan McIver","NO",7,1985-01-06,1985,"6.02",200,"D","Toronto St. Michael's Majors",67,4,22,26,0.39,-1,1,9,10,0,0,0,1,0,160,1
"Paul McFarland","NO",21,1985-12-06,1985,"6.02",201,"LW","Windsor Spitfires",64,11,14,25,0.39,3,5,1,6,0,0,0,1,0,53,1
"Jordan Owens","YES",88,1986-05-01,1986,"6.00",180,"LW","Mississauga IceDogs",66,11,14,25,0.38,17,1,4,5,0,1,1,3,0,45,1
"Bobby Bolt","NO",23,1987-04-29,1987,"6.04",216,"LW","Kingston Frontenacs",67,11,14,25,0.37,-2,1,0,1,0,0,0,2,0,92,1
"Dustin Jeffrey","YES",9,1988-02-27,1988,"6.03",199,"C","Mississauga IceDogs",53,10,15,25,0.47,9,3,5,8,2,0,2,0,1,20,1
"Scott Restoule","YES",14,1987-06-13,1987,"5.11",190,"C","Sarnia Sting",65,5,20,25,0.38,-26,0,12,12,0,0,0,0,0,56,1
"Ryan Hamilton","NO",9,1985-04-15,1985,"6.02",219,"LW","Barrie Colts",37,13,11,24,0.65,10,1,3,4,0,0,0,0,0,6,1
