"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Matthew Virgilio","NO",2006-03-24,"5.11",200,"D","Soo Greyhounds",11,0,0,0,0,-1,0,0,0,0,0,4
"Noah Roberts","NO",2005-12-02,"6.01",199,"D","Brantford Bulldogs",5,0,0,0,0,1,0,0,0,0,0,6
"Nolan Laird","YES",2006-01-04,"6.01",200,"C","North Bay Battalion",3,0,0,0,0,0,0,0,0,0,0,2
"Parker von Richter","NO",2006-05-17,"6.01",195,"D","Mississauga Steelheads",5,0,0,0,0,0,0,0,0,0,0,5
"Reed Gee","NO",2006-03-12,"6.00",185,"D","Mississauga Steelheads",2,0,0,0,0,1,0,0,0,0,0,5
"Rowan Topp","YES",2006-04-02,"6.02",201,"D","Guelph Storm",2,0,0,0,0,-2,0,0,0,0,0,0
"Ty Henry","YES",2006-07-19,"6.04",201,"D","Erie Otters",6,0,0,0,0,-1,0,0,0,0,0,0
"Tyler Graham","NO",2006-08-10,"5.10",192,"LW","Oshawa Generals",21,0,0,0,0,-1,0,0,0,0,0,0
"Vann Williamson","NO",2006-07-19,"6.02",196,"D","Kingston Frontenacs",3,0,0,0,0,0,0,0,0,0,0,0
"William Eggleton","YES",2006-02-19,"5.11",180,"LW","Mississauga Steelheads",2,0,0,0,0,0,0,0,0,0,0,0
